13 Il manque un espace insécable. => Il utilise les notations suivantes :

14 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * {{icons:icon-ubuntu.png|Fonctionne facilement}} : **S'installe facilement** / **Utilisation : Facile ou Moyenne**
14 Mot inconnu : icons =>   * {{icons:icon-ubuntu.png|Fonctionne facilement}} : **S'installe facilement** / **Utilisation : Facile ou Moyenne**
14 Il manque un espace. =>   * {{icons:icon-ubuntu.png|Fonctionne facilement}} : **S'installe facilement** / **Utilisation : Facile ou Moyenne**
14 Mot inconnu : icon-ubuntu =>   * {{icons:icon-ubuntu.png|Fonctionne facilement}} : **S'installe facilement** / **Utilisation : Facile ou Moyenne**
14 Il manque un espace insécable. =>   * {{icons:icon-ubuntu.png|Fonctionne facilement}} : **S'installe facilement** / **Utilisation : Facile ou Moyenne**
14 Il manque un espace insécable. =>   * {{icons:icon-ubuntu.png|Fonctionne facilement}} : **S'installe facilement** / **Utilisation : Facile ou Moyenne**

15 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * {{icons:important.png|Fonctionne après config}} : **S'installe avec manipulations** / **Utilisation Difficile**
15 Mot inconnu : icons =>   * {{icons:important.png|Fonctionne après config}} : **S'installe avec manipulations** / **Utilisation Difficile**
15 Il manque un espace. =>   * {{icons:important.png|Fonctionne après config}} : **S'installe avec manipulations** / **Utilisation Difficile**
15 Il manque un espace insécable. =>   * {{icons:important.png|Fonctionne après config}} : **S'installe avec manipulations** / **Utilisation Difficile**

16 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * {{icons:icon-support.png|Pas d'information}} : **Pas d'informations disponibles**
16 Mot inconnu : icons =>   * {{icons:icon-support.png|Pas d'information}} : **Pas d'informations disponibles**
16 Il manque un espace. =>   * {{icons:icon-support.png|Pas d'information}} : **Pas d'informations disponibles**
16 Mot inconnu : icon-support =>   * {{icons:icon-support.png|Pas d'information}} : **Pas d'informations disponibles**
16 Il manque un espace insécable. =>   * {{icons:icon-support.png|Pas d'information}} : **Pas d'informations disponibles**

22 Mot inconnu : Sweet => | **[[Sweet Home 3D]]** | Conception d'intérieurs simple. Faire un simple plan 3D de votre logement | {{icons:icon-ubuntu.png}} | {{icons:icon-ubuntu.png}} | Libre | Fr+ |
22 Mot inconnu : icons => | **[[Sweet Home 3D]]** | Conception d'intérieurs simple. Faire un simple plan 3D de votre logement | {{icons:icon-ubuntu.png}} | {{icons:icon-ubuntu.png}} | Libre | Fr+ |
22 Il manque un espace. => | **[[Sweet Home 3D]]** | Conception d'intérieurs simple. Faire un simple plan 3D de votre logement | {{icons:icon-ubuntu.png}} | {{icons:icon-ubuntu.png}} | Libre | Fr+ |
22 Mot inconnu : icon-ubuntu => | **[[Sweet Home 3D]]** | Conception d'intérieurs simple. Faire un simple plan 3D de votre logement | {{icons:icon-ubuntu.png}} | {{icons:icon-ubuntu.png}} | Libre | Fr+ |
22 Mot inconnu : icons => | **[[Sweet Home 3D]]** | Conception d'intérieurs simple. Faire un simple plan 3D de votre logement | {{icons:icon-ubuntu.png}} | {{icons:icon-ubuntu.png}} | Libre | Fr+ |
22 Il manque un espace. => | **[[Sweet Home 3D]]** | Conception d'intérieurs simple. Faire un simple plan 3D de votre logement | {{icons:icon-ubuntu.png}} | {{icons:icon-ubuntu.png}} | Libre | Fr+ |
22 Mot inconnu : icon-ubuntu => | **[[Sweet Home 3D]]** | Conception d'intérieurs simple. Faire un simple plan 3D de votre logement | {{icons:icon-ubuntu.png}} | {{icons:icon-ubuntu.png}} | Libre | Fr+ |

23 Mot inconnu : Archimesh => | **[[Archimesh]]** | Conception d'intérieurs par Blender (module). Faire un simple plan 2D de votre logement et créer les pièces | {{icons:icon-ubuntu.png}} | {{icons:icon-ubuntu.png}} | Libre | Ang |
23 Nombre ordinal. Second : 2ᵈ. Seconde : 2ᵈᵉ. Seconds : 2ᵈˢ. Secondes : 2ᵈᵉˢ. => | **[[Archimesh]]** | Conception d'intérieurs par Blender (module). Faire un simple plan 2D de votre logement et créer les pièces | {{icons:icon-ubuntu.png}} | {{icons:icon-ubuntu.png}} | Libre | Ang |
23 Mot inconnu : icons => | **[[Archimesh]]** | Conception d'intérieurs par Blender (module). Faire un simple plan 2D de votre logement et créer les pièces | {{icons:icon-ubuntu.png}} | {{icons:icon-ubuntu.png}} | Libre | Ang |
23 Il manque un espace. => | **[[Archimesh]]** | Conception d'intérieurs par Blender (module). Faire un simple plan 2D de votre logement et créer les pièces | {{icons:icon-ubuntu.png}} | {{icons:icon-ubuntu.png}} | Libre | Ang |
23 Mot inconnu : icon-ubuntu => | **[[Archimesh]]** | Conception d'intérieurs par Blender (module). Faire un simple plan 2D de votre logement et créer les pièces | {{icons:icon-ubuntu.png}} | {{icons:icon-ubuntu.png}} | Libre | Ang |
23 Mot inconnu : icons => | **[[Archimesh]]** | Conception d'intérieurs par Blender (module). Faire un simple plan 2D de votre logement et créer les pièces | {{icons:icon-ubuntu.png}} | {{icons:icon-ubuntu.png}} | Libre | Ang |
23 Il manque un espace. => | **[[Archimesh]]** | Conception d'intérieurs par Blender (module). Faire un simple plan 2D de votre logement et créer les pièces | {{icons:icon-ubuntu.png}} | {{icons:icon-ubuntu.png}} | Libre | Ang |
23 Mot inconnu : icon-ubuntu => | **[[Archimesh]]** | Conception d'intérieurs par Blender (module). Faire un simple plan 2D de votre logement et créer les pièces | {{icons:icon-ubuntu.png}} | {{icons:icon-ubuntu.png}} | Libre | Ang |
23 Mot inconnu : Ang => | **[[Archimesh]]** | Conception d'intérieurs par Blender (module). Faire un simple plan 2D de votre logement et créer les pièces | {{icons:icon-ubuntu.png}} | {{icons:icon-ubuntu.png}} | Libre | Ang |

24 Guillemets typographiques ouvrants. => =====Logiciels CAO orientés "Architecture"=====
24 Guillemets typographiques fermants. => =====Logiciels CAO orientés "Architecture"=====

27 Nombre ordinal. Second : 2ᵈ. Seconde : 2ᵈᵉ. Seconds : 2ᵈˢ. Secondes : 2ᵈᵉˢ. => ^ Logiciel ^ 2D ^ 3D ^ Commentaires ^ Installation ^ Utilisation ^ Licence ^ Langues ^
28 Mot inconnu : icons => |** [[:ARCAD_3D|ARCAD 3D]]** | • | • | mise en plan automatique | {{ icons:icon-ubuntu.png }} | {{ icons:icon-support.png }} | Payant (à partir de 32€) | De. |
28 Il manque un espace. => |** [[:ARCAD_3D|ARCAD 3D]]** | • | • | mise en plan automatique | {{ icons:icon-ubuntu.png }} | {{ icons:icon-support.png }} | Payant (à partir de 32€) | De. |
28 Mot inconnu : icon-ubuntu => |** [[:ARCAD_3D|ARCAD 3D]]** | • | • | mise en plan automatique | {{ icons:icon-ubuntu.png }} | {{ icons:icon-support.png }} | Payant (à partir de 32€) | De. |
28 Mot inconnu : icons => |** [[:ARCAD_3D|ARCAD 3D]]** | • | • | mise en plan automatique | {{ icons:icon-ubuntu.png }} | {{ icons:icon-support.png }} | Payant (à partir de 32€) | De. |
28 Il manque un espace. => |** [[:ARCAD_3D|ARCAD 3D]]** | • | • | mise en plan automatique | {{ icons:icon-ubuntu.png }} | {{ icons:icon-support.png }} | Payant (à partir de 32€) | De. |
28 Mot inconnu : icon-support => |** [[:ARCAD_3D|ARCAD 3D]]** | • | • | mise en plan automatique | {{ icons:icon-ubuntu.png }} | {{ icons:icon-support.png }} | Payant (à partir de 32€) | De. |
28 Avec une unité de mesure, mettez un espace insécable. => |** [[:ARCAD_3D|ARCAD 3D]]** | • | • | mise en plan automatique | {{ icons:icon-ubuntu.png }} | {{ icons:icon-support.png }} | Payant (à partir de 32€) | De. |

29 Mot inconnu : AutoCAD => | **[[:ARES]]** | • | • | compatible AutoCAD (DWG jusqu'à 2010), version d'essai 30 jours | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | Payant / Éval. | Fr+ |
33 Nombre ordinal. Second : 2ᵈ. Seconde : 2ᵈᵉ. Seconds : 2ᵈˢ. Secondes : 2ᵈᵉˢ. => | **[[:librecad|LibreCAD]]** | • | | Conception 2D, basé sur [[QCad]] avec interface plus moderne, utilisation inspirée d'AutoCAD. | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | Libre | Fr+ |
33 Mot inconnu : QCad => | **[[:librecad|LibreCAD]]** | • | | Conception 2D, basé sur [[QCad]] avec interface plus moderne, utilisation inspirée d'AutoCAD. | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | Libre | Fr+ |
33 Mot inconnu : AutoCAD => | **[[:librecad|LibreCAD]]** | • | | Conception 2D, basé sur [[QCad]] avec interface plus moderne, utilisation inspirée d'AutoCAD. | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | Libre | Fr+ |
33 Mot inconnu : icons => | **[[:librecad|LibreCAD]]** | • | | Conception 2D, basé sur [[QCad]] avec interface plus moderne, utilisation inspirée d'AutoCAD. | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | Libre | Fr+ |
33 Il manque un espace. => | **[[:librecad|LibreCAD]]** | • | | Conception 2D, basé sur [[QCad]] avec interface plus moderne, utilisation inspirée d'AutoCAD. | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | Libre | Fr+ |
33 Mot inconnu : icon-ubuntu => | **[[:librecad|LibreCAD]]** | • | | Conception 2D, basé sur [[QCad]] avec interface plus moderne, utilisation inspirée d'AutoCAD. | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | Libre | Fr+ |
33 Mot inconnu : icons => | **[[:librecad|LibreCAD]]** | • | | Conception 2D, basé sur [[QCad]] avec interface plus moderne, utilisation inspirée d'AutoCAD. | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | Libre | Fr+ |
33 Il manque un espace. => | **[[:librecad|LibreCAD]]** | • | | Conception 2D, basé sur [[QCad]] avec interface plus moderne, utilisation inspirée d'AutoCAD. | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | Libre | Fr+ |
33 Mot inconnu : icon-ubuntu => | **[[:librecad|LibreCAD]]** | • | | Conception 2D, basé sur [[QCad]] avec interface plus moderne, utilisation inspirée d'AutoCAD. | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | Libre | Fr+ |
34 Mot inconnu : DXF => | **[[:QCAD]]** | • | | format DXF 2000, version payante plus moderne | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | GPL / Éval. | Fr+ |
34 Mot inconnu : icons => | **[[:QCAD]]** | • | | format DXF 2000, version payante plus moderne | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | GPL / Éval. | Fr+ |
34 Il manque un espace. => | **[[:QCAD]]** | • | | format DXF 2000, version payante plus moderne | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | GPL / Éval. | Fr+ |
34 Mot inconnu : icon-ubuntu => | **[[:QCAD]]** | • | | format DXF 2000, version payante plus moderne | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | GPL / Éval. | Fr+ |
34 Mot inconnu : icons => | **[[:QCAD]]** | • | | format DXF 2000, version payante plus moderne | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | GPL / Éval. | Fr+ |
34 Il manque un espace. => | **[[:QCAD]]** | • | | format DXF 2000, version payante plus moderne | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | GPL / Éval. | Fr+ |
34 Mot inconnu : icon-ubuntu => | **[[:QCAD]]** | • | | format DXF 2000, version payante plus moderne | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | GPL / Éval. | Fr+ |
34 Mot inconnu : Éval => | **[[:QCAD]]** | • | | format DXF 2000, version payante plus moderne | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | GPL / Éval. | Fr+ |

35 Mot inconnu : SagCAD => | **SagCAD** | • | | fonctionne mal sous Karmic (logiciel abandonné depuis 2003), manuel De & Jp. Préférez-lui [[:QCad]]. | {{ icons:icon-ubuntu.png }} | {{ icons:process-stop.png }} | GPL | En |
35 Mot inconnu : Karmic => | **SagCAD** | • | | fonctionne mal sous Karmic (logiciel abandonné depuis 2003), manuel De & Jp. Préférez-lui [[:QCad]]. | {{ icons:icon-ubuntu.png }} | {{ icons:process-stop.png }} | GPL | En |
35 Mot inconnu : Jp => | **SagCAD** | • | | fonctionne mal sous Karmic (logiciel abandonné depuis 2003), manuel De & Jp. Préférez-lui [[:QCad]]. | {{ icons:icon-ubuntu.png }} | {{ icons:process-stop.png }} | GPL | En |
35 Mot inconnu : icons => | **SagCAD** | • | | fonctionne mal sous Karmic (logiciel abandonné depuis 2003), manuel De & Jp. Préférez-lui [[:QCad]]. | {{ icons:icon-ubuntu.png }} | {{ icons:process-stop.png }} | GPL | En |
35 Il manque un espace. => | **SagCAD** | • | | fonctionne mal sous Karmic (logiciel abandonné depuis 2003), manuel De & Jp. Préférez-lui [[:QCad]]. | {{ icons:icon-ubuntu.png }} | {{ icons:process-stop.png }} | GPL | En |
35 Mot inconnu : icon-ubuntu => | **SagCAD** | • | | fonctionne mal sous Karmic (logiciel abandonné depuis 2003), manuel De & Jp. Préférez-lui [[:QCad]]. | {{ icons:icon-ubuntu.png }} | {{ icons:process-stop.png }} | GPL | En |
35 Mot inconnu : icons => | **SagCAD** | • | | fonctionne mal sous Karmic (logiciel abandonné depuis 2003), manuel De & Jp. Préférez-lui [[:QCad]]. | {{ icons:icon-ubuntu.png }} | {{ icons:process-stop.png }} | GPL | En |
35 Il manque un espace. => | **SagCAD** | • | | fonctionne mal sous Karmic (logiciel abandonné depuis 2003), manuel De & Jp. Préférez-lui [[:QCad]]. | {{ icons:icon-ubuntu.png }} | {{ icons:process-stop.png }} | GPL | En |
36 Mot inconnu : Wine => | **[[:Sketchup]]** | • | • | logiciel Windows (fonctionne avec Wine), version gratuite supporte la 3D seulement, depuis la version 8, seule la version pro permet d'importer (et d'exporter) des dwg/dxf. | {{ icons:important.png }} | {{ icons:important.png }} | Gratuit/Payant | Fr+ |
36 Mot inconnu : dwg => | **[[:Sketchup]]** | • | • | logiciel Windows (fonctionne avec Wine), version gratuite supporte la 3D seulement, depuis la version 8, seule la version pro permet d'importer (et d'exporter) des dwg/dxf. | {{ icons:important.png }} | {{ icons:important.png }} | Gratuit/Payant | Fr+ |
36 Mot inconnu : dxf => | **[[:Sketchup]]** | • | • | logiciel Windows (fonctionne avec Wine), version gratuite supporte la 3D seulement, depuis la version 8, seule la version pro permet d'importer (et d'exporter) des dwg/dxf. | {{ icons:important.png }} | {{ icons:important.png }} | Gratuit/Payant | Fr+ |
36 Mot inconnu : icons => | **[[:Sketchup]]** | • | • | logiciel Windows (fonctionne avec Wine), version gratuite supporte la 3D seulement, depuis la version 8, seule la version pro permet d'importer (et d'exporter) des dwg/dxf. | {{ icons:important.png }} | {{ icons:important.png }} | Gratuit/Payant | Fr+ |
36 Il manque un espace. => | **[[:Sketchup]]** | • | • | logiciel Windows (fonctionne avec Wine), version gratuite supporte la 3D seulement, depuis la version 8, seule la version pro permet d'importer (et d'exporter) des dwg/dxf. | {{ icons:important.png }} | {{ icons:important.png }} | Gratuit/Payant | Fr+ |
36 Mot inconnu : icons => | **[[:Sketchup]]** | • | • | logiciel Windows (fonctionne avec Wine), version gratuite supporte la 3D seulement, depuis la version 8, seule la version pro permet d'importer (et d'exporter) des dwg/dxf. | {{ icons:important.png }} | {{ icons:important.png }} | Gratuit/Payant | Fr+ |
36 Il manque un espace. => | **[[:Sketchup]]** | • | • | logiciel Windows (fonctionne avec Wine), version gratuite supporte la 3D seulement, depuis la version 8, seule la version pro permet d'importer (et d'exporter) des dwg/dxf. | {{ icons:important.png }} | {{ icons:important.png }} | Gratuit/Payant | Fr+ |

37 Mot inconnu : GroundCAD => | **GroundCAD** | • | | Free 2D CAD software for the land surveying and civil engineering.GroundCAD supports many standard formats like : Ascii file,Autodesk dxf R12,Leica gsi,Sokkia sdr,Topcon fc4,gts7,Google kml. For more information : http://www.groundcad.com/  | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | Gratuit non libre | En |
37 Nombre ordinal. Second : 2ᵈ. Seconde : 2ᵈᵉ. Seconds : 2ᵈˢ. Secondes : 2ᵈᵉˢ. => | **GroundCAD** | • | | Free 2D CAD software for the land surveying and civil engineering.GroundCAD supports many standard formats like : Ascii file,Autodesk dxf R12,Leica gsi,Sokkia sdr,Topcon fc4,gts7,Google kml. For more information : http://www.groundcad.com/  | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | Gratuit non libre | En |
37 Mot inconnu : the => | **GroundCAD** | • | | Free 2D CAD software for the land surveying and civil engineering.GroundCAD supports many standard formats like : Ascii file,Autodesk dxf R12,Leica gsi,Sokkia sdr,Topcon fc4,gts7,Google kml. For more information : http://www.groundcad.com/  | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | Gratuit non libre | En |
37 Mot inconnu : surveying => | **GroundCAD** | • | | Free 2D CAD software for the land surveying and civil engineering.GroundCAD supports many standard formats like : Ascii file,Autodesk dxf R12,Leica gsi,Sokkia sdr,Topcon fc4,gts7,Google kml. For more information : http://www.groundcad.com/  | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | Gratuit non libre | En |
37 Mot inconnu : and => | **GroundCAD** | • | | Free 2D CAD software for the land surveying and civil engineering.GroundCAD supports many standard formats like : Ascii file,Autodesk dxf R12,Leica gsi,Sokkia sdr,Topcon fc4,gts7,Google kml. For more information : http://www.groundcad.com/  | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | Gratuit non libre | En |
37 Mot inconnu : GroundCAD => | **GroundCAD** | • | | Free 2D CAD software for the land surveying and civil engineering.GroundCAD supports many standard formats like : Ascii file,Autodesk dxf R12,Leica gsi,Sokkia sdr,Topcon fc4,gts7,Google kml. For more information : http://www.groundcad.com/  | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | Gratuit non libre | En |
37 Mot inconnu : many => | **GroundCAD** | • | | Free 2D CAD software for the land surveying and civil engineering.GroundCAD supports many standard formats like : Ascii file,Autodesk dxf R12,Leica gsi,Sokkia sdr,Topcon fc4,gts7,Google kml. For more information : http://www.groundcad.com/  | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | Gratuit non libre | En |
37 Il manque un espace insécable. => | **GroundCAD** | • | | Free 2D CAD software for the land surveying and civil engineering.GroundCAD supports many standard formats like : Ascii file,Autodesk dxf R12,Leica gsi,Sokkia sdr,Topcon fc4,gts7,Google kml. For more information : http://www.groundcad.com/  | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | Gratuit non libre | En |
37 Mot inconnu : Ascii => | **GroundCAD** | • | | Free 2D CAD software for the land surveying and civil engineering.GroundCAD supports many standard formats like : Ascii file,Autodesk dxf R12,Leica gsi,Sokkia sdr,Topcon fc4,gts7,Google kml. For more information : http://www.groundcad.com/  | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | Gratuit non libre | En |
37 Il manque un espace. => | **GroundCAD** | • | | Free 2D CAD software for the land surveying and civil engineering.GroundCAD supports many standard formats like : Ascii file,Autodesk dxf R12,Leica gsi,Sokkia sdr,Topcon fc4,gts7,Google kml. For more information : http://www.groundcad.com/  | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | Gratuit non libre | En |
37 Mot inconnu : Autodesk => | **GroundCAD** | • | | Free 2D CAD software for the land surveying and civil engineering.GroundCAD supports many standard formats like : Ascii file,Autodesk dxf R12,Leica gsi,Sokkia sdr,Topcon fc4,gts7,Google kml. For more information : http://www.groundcad.com/  | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | Gratuit non libre | En |
37 Mot inconnu : dxf => | **GroundCAD** | • | | Free 2D CAD software for the land surveying and civil engineering.GroundCAD supports many standard formats like : Ascii file,Autodesk dxf R12,Leica gsi,Sokkia sdr,Topcon fc4,gts7,Google kml. For more information : http://www.groundcad.com/  | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | Gratuit non libre | En |
37 Mot inconnu : R12 => | **GroundCAD** | • | | Free 2D CAD software for the land surveying and civil engineering.GroundCAD supports many standard formats like : Ascii file,Autodesk dxf R12,Leica gsi,Sokkia sdr,Topcon fc4,gts7,Google kml. For more information : http://www.groundcad.com/  | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | Gratuit non libre | En |
37 Il manque un espace. => | **GroundCAD** | • | | Free 2D CAD software for the land surveying and civil engineering.GroundCAD supports many standard formats like : Ascii file,Autodesk dxf R12,Leica gsi,Sokkia sdr,Topcon fc4,gts7,Google kml. For more information : http://www.groundcad.com/  | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | Gratuit non libre | En |
37 Mot inconnu : Leica => | **GroundCAD** | • | | Free 2D CAD software for the land surveying and civil engineering.GroundCAD supports many standard formats like : Ascii file,Autodesk dxf R12,Leica gsi,Sokkia sdr,Topcon fc4,gts7,Google kml. For more information : http://www.groundcad.com/  | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | Gratuit non libre | En |
37 Mot inconnu : gsi => | **GroundCAD** | • | | Free 2D CAD software for the land surveying and civil engineering.GroundCAD supports many standard formats like : Ascii file,Autodesk dxf R12,Leica gsi,Sokkia sdr,Topcon fc4,gts7,Google kml. For more information : http://www.groundcad.com/  | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | Gratuit non libre | En |
37 Il manque un espace. => | **GroundCAD** | • | | Free 2D CAD software for the land surveying and civil engineering.GroundCAD supports many standard formats like : Ascii file,Autodesk dxf R12,Leica gsi,Sokkia sdr,Topcon fc4,gts7,Google kml. For more information : http://www.groundcad.com/  | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | Gratuit non libre | En |
37 Mot inconnu : Sokkia => | **GroundCAD** | • | | Free 2D CAD software for the land surveying and civil engineering.GroundCAD supports many standard formats like : Ascii file,Autodesk dxf R12,Leica gsi,Sokkia sdr,Topcon fc4,gts7,Google kml. For more information : http://www.groundcad.com/  | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | Gratuit non libre | En |
37 Mot inconnu : sdr => | **GroundCAD** | • | | Free 2D CAD software for the land surveying and civil engineering.GroundCAD supports many standard formats like : Ascii file,Autodesk dxf R12,Leica gsi,Sokkia sdr,Topcon fc4,gts7,Google kml. For more information : http://www.groundcad.com/  | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | Gratuit non libre | En |
37 Il manque un espace. => | **GroundCAD** | • | | Free 2D CAD software for the land surveying and civil engineering.GroundCAD supports many standard formats like : Ascii file,Autodesk dxf R12,Leica gsi,Sokkia sdr,Topcon fc4,gts7,Google kml. For more information : http://www.groundcad.com/  | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | Gratuit non libre | En |
37 Mot inconnu : Topcon => | **GroundCAD** | • | | Free 2D CAD software for the land surveying and civil engineering.GroundCAD supports many standard formats like : Ascii file,Autodesk dxf R12,Leica gsi,Sokkia sdr,Topcon fc4,gts7,Google kml. For more information : http://www.groundcad.com/  | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | Gratuit non libre | En |
37 Mot inconnu : fc4 => | **GroundCAD** | • | | Free 2D CAD software for the land surveying and civil engineering.GroundCAD supports many standard formats like : Ascii file,Autodesk dxf R12,Leica gsi,Sokkia sdr,Topcon fc4,gts7,Google kml. For more information : http://www.groundcad.com/  | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | Gratuit non libre | En |
37 Il manque un espace. => | **GroundCAD** | • | | Free 2D CAD software for the land surveying and civil engineering.GroundCAD supports many standard formats like : Ascii file,Autodesk dxf R12,Leica gsi,Sokkia sdr,Topcon fc4,gts7,Google kml. For more information : http://www.groundcad.com/  | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | Gratuit non libre | En |
37 Mot inconnu : gts7 => | **GroundCAD** | • | | Free 2D CAD software for the land surveying and civil engineering.GroundCAD supports many standard formats like : Ascii file,Autodesk dxf R12,Leica gsi,Sokkia sdr,Topcon fc4,gts7,Google kml. For more information : http://www.groundcad.com/  | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | Gratuit non libre | En |
37 Mot inconnu : kml => | **GroundCAD** | • | | Free 2D CAD software for the land surveying and civil engineering.GroundCAD supports many standard formats like : Ascii file,Autodesk dxf R12,Leica gsi,Sokkia sdr,Topcon fc4,gts7,Google kml. For more information : http://www.groundcad.com/  | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | Gratuit non libre | En |
37 Il manque un espace insécable. => | **GroundCAD** | • | | Free 2D CAD software for the land surveying and civil engineering.GroundCAD supports many standard formats like : Ascii file,Autodesk dxf R12,Leica gsi,Sokkia sdr,Topcon fc4,gts7,Google kml. For more information : http://www.groundcad.com/  | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | Gratuit non libre | En |
37 Mot inconnu : icons => | **GroundCAD** | • | | Free 2D CAD software for the land surveying and civil engineering.GroundCAD supports many standard formats like : Ascii file,Autodesk dxf R12,Leica gsi,Sokkia sdr,Topcon fc4,gts7,Google kml. For more information : http://www.groundcad.com/  | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | Gratuit non libre | En |
37 Il manque un espace. => | **GroundCAD** | • | | Free 2D CAD software for the land surveying and civil engineering.GroundCAD supports many standard formats like : Ascii file,Autodesk dxf R12,Leica gsi,Sokkia sdr,Topcon fc4,gts7,Google kml. For more information : http://www.groundcad.com/  | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | Gratuit non libre | En |
37 Mot inconnu : icon-ubuntu => | **GroundCAD** | • | | Free 2D CAD software for the land surveying and civil engineering.GroundCAD supports many standard formats like : Ascii file,Autodesk dxf R12,Leica gsi,Sokkia sdr,Topcon fc4,gts7,Google kml. For more information : http://www.groundcad.com/  | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | Gratuit non libre | En |
37 Mot inconnu : icons => | **GroundCAD** | • | | Free 2D CAD software for the land surveying and civil engineering.GroundCAD supports many standard formats like : Ascii file,Autodesk dxf R12,Leica gsi,Sokkia sdr,Topcon fc4,gts7,Google kml. For more information : http://www.groundcad.com/  | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | Gratuit non libre | En |
37 Il manque un espace. => | **GroundCAD** | • | | Free 2D CAD software for the land surveying and civil engineering.GroundCAD supports many standard formats like : Ascii file,Autodesk dxf R12,Leica gsi,Sokkia sdr,Topcon fc4,gts7,Google kml. For more information : http://www.groundcad.com/  | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | Gratuit non libre | En |
37 Mot inconnu : icon-ubuntu => | **GroundCAD** | • | | Free 2D CAD software for the land surveying and civil engineering.GroundCAD supports many standard formats like : Ascii file,Autodesk dxf R12,Leica gsi,Sokkia sdr,Topcon fc4,gts7,Google kml. For more information : http://www.groundcad.com/  | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | Gratuit non libre | En |

38 Mot inconnu : Structalis => | **Structalis** | • | |Logiciel de conception 2D pour produire les dessins d'armatures des constructions https://structalis.fr/  | {{ icons:icon-ubuntu.png }} | {{ icons:icon-ubuntu.png }} | Payant non libre | Fr |
