
4 Mot inconnu : Kernel => ====== Kernel Virtual Machine ====== | kernel
32 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   KVM acceleration can be used |    => suggestions : ['']
32 Mot inconnu : KVM =>   KVM acceleration can be used | kvm
32 Mot inconnu : acceleration =>   KVM acceleration can be used | acceleration
32 Mot inconnu : can =>   KVM acceleration can be used | can
32 Mot inconnu : used =>   KVM acceleration can be used | used

34 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   INFO: Your CPU does not support KVM extensions |    => suggestions : ['']
34 Mot inconnu : Your =>   INFO: Your CPU does not support KVM extensions | your
34 Mot inconnu : does =>   INFO: Your CPU does not support KVM extensions | does
34 Mot inconnu : not =>   INFO: Your CPU does not support KVM extensions | not
34 Mot inconnu : KVM =>   INFO: Your CPU does not support KVM extensions | kvm

41 Mot inconnu : kvm => <note important>Le périphérique '/dev/kvm' n'est accessible en écriture qu'aux utilisateurs du groupe kvm. Votre utilisateur sera normalement ajouté automatiquement, mais vous pouvez ajouter d'autres utilisateurs.</note> | kvm

45 Mot inconnu : tty => Redémarrez enfin l'ordinateur (ou simplement la session si aucune console tty n'est ouverte) afin que l'utilisateur soit affecté au groupe. | tty

54 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * ''emplacement/du/fichier_image.img'' est l’emplacement du fichier qui sera créé,  |    => suggestions : ['']
54 Guillemets typographiques ouvrants. =>   * ''emplacement/du/fichier_image.img'' est l’emplacement du fichier qui sera créé,  | '' => suggestions : ['«\xa0', '“']
54 Mot inconnu : fichier_image =>   * ''emplacement/du/fichier_image.img'' est l’emplacement du fichier qui sera créé,  | fichier_image
54 Mot inconnu : img =>   * ''emplacement/du/fichier_image.img'' est l’emplacement du fichier qui sera créé,  | img
54 Guillemets typographiques fermants. =>   * ''emplacement/du/fichier_image.img'' est l’emplacement du fichier qui sera créé,  | '' => suggestions : ['\xa0»', '”']
54 Espace(s) en fin de ligne à supprimer. =>   * ''emplacement/du/fichier_image.img'' est l’emplacement du fichier qui sera créé,  |   => suggestions : ['']

55 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * ''6G'' est la taille virtuelle de ce système de fichier virtuel. |    => suggestions : ['']
55 Guillemets typographiques ouvrants. =>   * ''6G'' est la taille virtuelle de ce système de fichier virtuel. | '' => suggestions : ['«\xa0', '“']
55 Guillemets typographiques fermants. =>   * ''6G'' est la taille virtuelle de ce système de fichier virtuel. | '' => suggestions : ['\xa0»', '”']

59 Guillemets typographiques ouvrants. => Où ''256'' est la quantité de mémoire à utiliser. | '' => suggestions : ['«\xa0', '“']
59 Guillemets typographiques fermants. => Où ''256'' est la quantité de mémoire à utiliser. | '' => suggestions : ['\xa0»', '”']

64 Mot inconnu : LiveUSB => Ou bien tester une clé LiveUSB de la maniere suivante (en supposant que la clé USB est relié au device **''/dev/sdb''**) : | liveusb
64 Mot inconnu : maniere => Ou bien tester une clé LiveUSB de la maniere suivante (en supposant que la clé USB est relié au device **''/dev/sdb''**) : | maniere
64 Accord erroné : “clé” et “relié” ne sont pas accordés. => Ou bien tester une clé LiveUSB de la maniere suivante (en supposant que la clé USB est relié au device **''/dev/sdb''**) : | relié => suggestions : ['reliée']
64 Mot inconnu : device => Ou bien tester une clé LiveUSB de la maniere suivante (en supposant que la clé USB est relié au device **''/dev/sdb''**) : | device

67 Guillemets typographiques fermants. => Pour quitter la fenêtre de virtualisation, il vous faut utiliser les combinaisons de touches "''CTRL-ALT''" | '' => suggestions : ['\xa0»', '”']

75 Mot inconnu : clonezilla => === Pour restaurer une sauvegarde clonezilla sur périphérique USB dans une image virtuelle : === | clonezilla

92 Mot inconnu : qemu => Voir aussi les autres paramètres de [[qemu]] qui peuvent être passés à kvm. | qemu
92 Mot inconnu : kvm => Voir aussi les autres paramètres de [[qemu]] qui peuvent être passés à kvm. | kvm

94 Mot inconnu : Kvm => ===== Suppression de Kvm ===== | kvm

112 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Compression d'une image disque au format qcow2 (attention la compression est "perdue" à la réécriture pour toutes les données qui seront modifiées) : |    => suggestions : ['']
112 Mot inconnu : qcow2 =>   * Compression d'une image disque au format qcow2 (attention la compression est "perdue" à la réécriture pour toutes les données qui seront modifiées) : | qcow2
112 Guillemets typographiques ouvrants. =>   * Compression d'une image disque au format qcow2 (attention la compression est "perdue" à la réécriture pour toutes les données qui seront modifiées) : | " => suggestions : ['«\xa0', '“']
112 Guillemets typographiques fermants. =>   * Compression d'une image disque au format qcow2 (attention la compression est "perdue" à la réécriture pour toutes les données qui seront modifiées) : | " => suggestions : ['\xa0»', '”']

115 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Conversion d'une image disque |    => suggestions : ['']

119 Mot inconnu : IMG => ==== Conversion d'image disque IMG vers un LV (LVM) ==== | img
119 Mot inconnu : LV => ==== Conversion d'image disque IMG vers un LV (LVM) ==== | lv
119 Mot inconnu : LVM => ==== Conversion d'image disque IMG vers un LV (LVM) ==== | lvm

120 Mot inconnu : LV => Vous pouvez monter directement un LV sur votre machine virtuelle. Ceci explique comment convertir un fichier .img en un Logical Volume sur LVM (visible depuis votre serveur KVM) | lv
120 L’espace se place après le point, et non avant (ou bien sert de liant entre deux lettres). => Vous pouvez monter directement un LV sur votre machine virtuelle. Ceci explique comment convertir un fichier .img en un Logical Volume sur LVM (visible depuis votre serveur KVM) |  . => suggestions : ['. ', '.']
120 Mot inconnu : img => Vous pouvez monter directement un LV sur votre machine virtuelle. Ceci explique comment convertir un fichier .img en un Logical Volume sur LVM (visible depuis votre serveur KVM) | img
120 Mot inconnu : Logical => Vous pouvez monter directement un LV sur votre machine virtuelle. Ceci explique comment convertir un fichier .img en un Logical Volume sur LVM (visible depuis votre serveur KVM) | logical
120 Mot inconnu : LVM => Vous pouvez monter directement un LV sur votre machine virtuelle. Ceci explique comment convertir un fichier .img en un Logical Volume sur LVM (visible depuis votre serveur KVM) | lvm
120 Mot inconnu : KVM => Vous pouvez monter directement un LV sur votre machine virtuelle. Ceci explique comment convertir un fichier .img en un Logical Volume sur LVM (visible depuis votre serveur KVM) | kvm

123 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Vérifier que le VG dispose de la place nécessaire  |    => suggestions : ['']
123 Accord de genre erroné : « VG » est féminin. =>   * Vérifier que le VG dispose de la place nécessaire  | le => suggestions : ['la']
123 Espace(s) en fin de ligne à supprimer. =>   * Vérifier que le VG dispose de la place nécessaire  |   => suggestions : ['']

124 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Création du LV "lv_VmName" sur le VG "vg_data" :  |    => suggestions : ['']
124 Mot inconnu : LV =>   * Création du LV "lv_VmName" sur le VG "vg_data" :  | lv
124 Guillemets typographiques ouvrants. =>   * Création du LV "lv_VmName" sur le VG "vg_data" :  | " => suggestions : ['«\xa0', '“']
124 Mot inconnu : lv_VmName =>   * Création du LV "lv_VmName" sur le VG "vg_data" :  | lv_vmname
124 Guillemets typographiques fermants. =>   * Création du LV "lv_VmName" sur le VG "vg_data" :  | " => suggestions : ['\xa0»', '”']
124 Accord de genre erroné : « VG » est féminin. =>   * Création du LV "lv_VmName" sur le VG "vg_data" :  | le => suggestions : ['la']
124 Guillemets typographiques ouvrants. =>   * Création du LV "lv_VmName" sur le VG "vg_data" :  | " => suggestions : ['«\xa0', '“']
124 Mot inconnu : vg_data =>   * Création du LV "lv_VmName" sur le VG "vg_data" :  | vg_data
124 Guillemets typographiques fermants. =>   * Création du LV "lv_VmName" sur le VG "vg_data" :  | " => suggestions : ['\xa0»', '”']
124 Espace(s) en fin de ligne à supprimer. =>   * Création du LV "lv_VmName" sur le VG "vg_data" :  |   => suggestions : ['']

126 Mot inconnu : VM => * Arrêt de votre VM | vm

127 Mot inconnu : IMG => * Copie du contenu de l'image IMG vers le LV : | img
127 Mot inconnu : LV => * Copie du contenu de l'image IMG vers le LV : | lv

129 Mot inconnu : VM => * Configurer votre VM pour utiliser ce LV | vm
129 Mot inconnu : LV => * Configurer votre VM pour utiliser ce LV | lv

132 Mot inconnu : VirtIO => === VirtIO === | virtio

134 Mot inconnu : virtio => L'utilisation des bus virtio permet de prendre en compte la virtualisation par l'invité grâce à des pilotes spécifiques qui lui permettent de travailler en collaboration avec l'hyperviseur kvm de l'hôte. | virtio
134 Mot inconnu : kvm => L'utilisation des bus virtio permet de prendre en compte la virtualisation par l'invité grâce à des pilotes spécifiques qui lui permettent de travailler en collaboration avec l'hyperviseur kvm de l'hôte. | kvm

135 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Pour les disques : |    => suggestions : ['']

136 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>     * à partir de Linux 2.6.25 (sur l'invité) on peut utiliser le bus virtio de manière transparente. Les disques apparaissent comme des périphériques /dev/vdX sur l'invité |      => suggestions : ['']
136 Mot inconnu : virtio =>     * à partir de Linux 2.6.25 (sur l'invité) on peut utiliser le bus virtio de manière transparente. Les disques apparaissent comme des périphériques /dev/vdX sur l'invité | virtio

137 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>     * sous Windows, télécharger l'iso ici -> [[https://fedoraproject.org/wiki/Windows_Virtio_Drivers#Direct_download]] (comme indiqué [[http://www.linux-kvm.org/page/WindowsGuestDrivers/Download_Drivers|ici]]) puis installer les pilotes.\\ Windows ne permet pas d'installer les pilotes si un disque dur n'utilise pas le bus virtio, d'où l'[[http://www.linux-kvm.com/content/redhat-54-windows-virtio-drivers-part-2-block-drivers|astuce suivante]] pour installer le pilote : |      => suggestions : ['']
137 Majuscule en début de phrase, sauf éventuellement lors d’une énumération. =>     * sous Windows, télécharger l'iso ici -> [[https://fedoraproject.org/wiki/Windows_Virtio_Drivers#Direct_download]] (comme indiqué [[http://www.linux-kvm.org/page/WindowsGuestDrivers/Download_Drivers|ici]]) puis installer les pilotes.\\ Windows ne permet pas d'installer les pilotes si un disque dur n'utilise pas le bus virtio, d'où l'[[http://www.linux-kvm.com/content/redhat-54-windows-virtio-drivers-part-2-block-drivers|astuce suivante]] pour installer le pilote : | sous => suggestions : ['Sous']
137 Mot inconnu : iso =>     * sous Windows, télécharger l'iso ici -> [[https://fedoraproject.org/wiki/Windows_Virtio_Drivers#Direct_download]] (comme indiqué [[http://www.linux-kvm.org/page/WindowsGuestDrivers/Download_Drivers|ici]]) puis installer les pilotes.\\ Windows ne permet pas d'installer les pilotes si un disque dur n'utilise pas le bus virtio, d'où l'[[http://www.linux-kvm.com/content/redhat-54-windows-virtio-drivers-part-2-block-drivers|astuce suivante]] pour installer le pilote : | iso
137 Mot inconnu : virtio =>     * sous Windows, télécharger l'iso ici -> [[https://fedoraproject.org/wiki/Windows_Virtio_Drivers#Direct_download]] (comme indiqué [[http://www.linux-kvm.org/page/WindowsGuestDrivers/Download_Drivers|ici]]) puis installer les pilotes.\\ Windows ne permet pas d'installer les pilotes si un disque dur n'utilise pas le bus virtio, d'où l'[[http://www.linux-kvm.com/content/redhat-54-windows-virtio-drivers-part-2-block-drivers|astuce suivante]] pour installer le pilote : | virtio

138 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>       - démarrer l'invité normalement (disque dur sur bus ide par exemple) |        => suggestions : ['']
138 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) =>       - démarrer l'invité normalement (disque dur sur bus ide par exemple) |  -  => suggestions : [' – ', ' — ', ' − ']

139 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>       - ajouter un second disque dur (cette fois sur le bus virtio ; le disque dur n'a pas besoin de contenir de données) |        => suggestions : ['']
139 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) =>       - ajouter un second disque dur (cette fois sur le bus virtio ; le disque dur n'a pas besoin de contenir de données) |  -  => suggestions : [' – ', ' — ', ' − ']
139 Mot inconnu : virtio =>       - ajouter un second disque dur (cette fois sur le bus virtio ; le disque dur n'a pas besoin de contenir de données) | virtio

140 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>       - installer les pilotes sur l'invité |        => suggestions : ['']
140 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) =>       - installer les pilotes sur l'invité |  -  => suggestions : [' – ', ' — ', ' − ']

141 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>       - éteindre l'invité |        => suggestions : ['']
141 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) =>       - éteindre l'invité |  -  => suggestions : [' – ', ' — ', ' − ']

142 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>       - supprimer le second disque dur (inutile) puis le premier disque (sur bus ide par exemple) |        => suggestions : ['']
142 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) =>       - supprimer le second disque dur (inutile) puis le premier disque (sur bus ide par exemple) |  -  => suggestions : [' – ', ' — ', ' − ']

143 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>       - ajouter le premier disque dur sur bus virtio |        => suggestions : ['']
143 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) =>       - ajouter le premier disque dur sur bus virtio |  -  => suggestions : [' – ', ' — ', ' − ']
143 Mot inconnu : virtio =>       - ajouter le premier disque dur sur bus virtio | virtio

144 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>       - redémarrer l'invité |        => suggestions : ['']
144 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) =>       - redémarrer l'invité |  -  => suggestions : [' – ', ' — ', ' − ']

145 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Pour le réseau : les idées précédentes sont applicables pour le réseau  |    => suggestions : ['']
145 Espace(s) en fin de ligne à supprimer. =>   * Pour le réseau : les idées précédentes sont applicables pour le réseau  |   => suggestions : ['']

149 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Améliorer les accès disques: passez le mode de cache de vos disques dur en mode "writeback" |    => suggestions : ['']
149 Guillemets typographiques ouvrants. =>   * Améliorer les accès disques: passez le mode de cache de vos disques dur en mode "writeback" | " => suggestions : ['«\xa0', '“']
149 Mot inconnu : writeback =>   * Améliorer les accès disques: passez le mode de cache de vos disques dur en mode "writeback" | writeback
149 Guillemets typographiques fermants. =>   * Améliorer les accès disques: passez le mode de cache de vos disques dur en mode "writeback" | " => suggestions : ['\xa0»', '”']

150 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Pour les guests Linux sans Virtio : //gestion par l'hôte de l'ordonnancement d'accès au fichier//.  Sur la ligne de commande Linux du grub de la machine virtuelle, passer le paramètre **elevator=noop** (procédure détaillée en anglais <del>[[http://blog.bodhizazen.net/linux/improve-kvm-performance/|ici]](Lien mort)</del> Equivalent RedHAT : [[https://access.redhat.com/solutions/5427/|ici]]) |    => suggestions : ['']
150 Mot inconnu : guests =>   * Pour les guests Linux sans Virtio : //gestion par l'hôte de l'ordonnancement d'accès au fichier//.  Sur la ligne de commande Linux du grub de la machine virtuelle, passer le paramètre **elevator=noop** (procédure détaillée en anglais <del>[[http://blog.bodhizazen.net/linux/improve-kvm-performance/|ici]](Lien mort)</del> Equivalent RedHAT : [[https://access.redhat.com/solutions/5427/|ici]]) | guests
150 Mot inconnu : Virtio =>   * Pour les guests Linux sans Virtio : //gestion par l'hôte de l'ordonnancement d'accès au fichier//.  Sur la ligne de commande Linux du grub de la machine virtuelle, passer le paramètre **elevator=noop** (procédure détaillée en anglais <del>[[http://blog.bodhizazen.net/linux/improve-kvm-performance/|ici]](Lien mort)</del> Equivalent RedHAT : [[https://access.redhat.com/solutions/5427/|ici]]) | virtio
150 Espace(s) surnuméraire(s) à supprimer. =>   * Pour les guests Linux sans Virtio : //gestion par l'hôte de l'ordonnancement d'accès au fichier//.  Sur la ligne de commande Linux du grub de la machine virtuelle, passer le paramètre **elevator=noop** (procédure détaillée en anglais <del>[[http://blog.bodhizazen.net/linux/improve-kvm-performance/|ici]](Lien mort)</del> Equivalent RedHAT : [[https://access.redhat.com/solutions/5427/|ici]]) |    => suggestions : [' ']
