
5 Mot inconnu : AutoFS => ====== AutoFS - montage automatique de systèmes de fichier ====== | autofs
24 Typographie : points de suspension. Utilisez le caractère dédié. => D'autre part les montages réalisés à partir de nautilus (ou files) ne sont pas visibles dans les autres applications comme Firefox, shotwell, .... | .... => suggestions : ['…']
28 Mot inconnu : automount => [[https://help.ubuntu.com/community/Autofs|AutoFS]] contrôle les opérations des démons d'automount. Les démons d'automount montent automatiquement des systèmes de fichiers quand ils sont employés et les démontent après une période d'inactivité. Ceci est fait en se basant sur un ensemble de cartographies pré-configurés. \\  | automount
28 Mot inconnu : automount => [[https://help.ubuntu.com/community/Autofs|AutoFS]] contrôle les opérations des démons d'automount. Les démons d'automount montent automatiquement des systèmes de fichiers quand ils sont employés et les démontent après une période d'inactivité. Ceci est fait en se basant sur un ensemble de cartographies pré-configurés. \\  | automount
28 Espace(s) en fin de ligne à supprimer. => [[https://help.ubuntu.com/community/Autofs|AutoFS]] contrôle les opérations des démons d'automount. Les démons d'automount montent automatiquement des systèmes de fichiers quand ils sont employés et les démontent après une période d'inactivité. Ceci est fait en se basant sur un ensemble de cartographies pré-configurés. \\  |   => suggestions : ['']

29 Mot inconnu : SunOS => Le montage automatique par le noyau sous Linux est implémenté, presque complètement, à la manière de celui de SunOS. Une version récente du module autofs4 du noyau (intégrée ou séparée) est nécessaire. | sunos
29 Mot inconnu : autofs4 => Le montage automatique par le noyau sous Linux est implémenté, presque complètement, à la manière de celui de SunOS. Une version récente du module autofs4 du noyau (intégrée ou séparée) est nécessaire. | autofs4

30 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   |   => suggestions : ['']

32 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   |   => suggestions : ['']

34 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Disposer d'une connexion à Internet configurée et activée. |    => suggestions : ['']

46 Accord de nombre erroné avec « types ». => === Déclaration des répertoires parents de montages et de leur types === | leur => suggestions : ['leurs']
46 Accord de nombre erroné : « types » devrait être au singulier. => === Déclaration des répertoires parents de montages et de leur types === | types => suggestions : ['type']

49 Mot inconnu : ghost => <file>/<point_de_montage_parent> /etc/auto.<type> --ghost,--timeout=30</file> | ghost
49 Mot inconnu : timeout => <file>/<point_de_montage_parent> /etc/auto.<type> --ghost,--timeout=30</file> | timeout

51 Il manque un espace. => **<point_de_montage_parent>** est le répertoire parent de montages…cf. §[[autofs#explications|Explication]] ci-dessous | cf => suggestions : [' cf']
51 Mot inconnu : autofs => **<point_de_montage_parent>** est le répertoire parent de montages…cf. §[[autofs#explications|Explication]] ci-dessous | autofs

56 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Dans /etc/fstab, on remplaçait les espaces par \040 |    => suggestions : ['']

57 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Avec autoFs, on ajoute un antislash \ avant les espaces |    => suggestions : ['']
57 Mot inconnu : autoFs =>   * Avec autoFs, on ajoute un antislash \ avant les espaces | autofs

62 Espace(s) surnuméraire(s) à supprimer. => /media   /etc/auto.media --ghost,--timeout=30    # !! /media est à éviter… cela peut empêcher le montage auto des clés USB, disques externe et autre smartphone !! |     => suggestions : [' ']
62 Mot inconnu : ghost => /media   /etc/auto.media --ghost,--timeout=30    # !! /media est à éviter… cela peut empêcher le montage auto des clés USB, disques externe et autre smartphone !! | ghost
62 Mot inconnu : timeout => /media   /etc/auto.media --ghost,--timeout=30    # !! /media est à éviter… cela peut empêcher le montage auto des clés USB, disques externe et autre smartphone !! | timeout
62 Espace(s) surnuméraire(s) à supprimer. => /media   /etc/auto.media --ghost,--timeout=30    # !! /media est à éviter… cela peut empêcher le montage auto des clés USB, disques externe et autre smartphone !! |      => suggestions : [' ']

63 Espace(s) surnuméraire(s) à supprimer. => /mnt     /etc/auto.mnt   --ghost,--timeout=30 |       => suggestions : [' ']
63 Espace(s) surnuméraire(s) à supprimer. => /mnt     /etc/auto.mnt   --ghost,--timeout=30 |     => suggestions : [' ']
63 Mot inconnu : ghost => /mnt     /etc/auto.mnt   --ghost,--timeout=30 | ghost
63 Mot inconnu : timeout => /mnt     /etc/auto.mnt   --ghost,--timeout=30 | timeout

64 Espace(s) surnuméraire(s) à supprimer. => /net     /etc/auto.net   --ghost,--timeout=30</file> |       => suggestions : [' ']
64 Espace(s) surnuméraire(s) à supprimer. => /net     /etc/auto.net   --ghost,--timeout=30</file> |     => suggestions : [' ']
64 Mot inconnu : ghost => /net     /etc/auto.net   --ghost,--timeout=30</file> | ghost
64 Mot inconnu : timeout => /net     /etc/auto.net   --ghost,--timeout=30</file> | timeout

69 Mot inconnu : fstype => <file><mon_partage>    -fstype=<type>,rw,options    <ip_serveur>:/<dossier_du_partage_sur_le_serveur></file> | fstype
69 Mot inconnu : rw => <file><mon_partage>    -fstype=<type>,rw,options    <ip_serveur>:/<dossier_du_partage_sur_le_serveur></file> | rw
69 Il manque un espace. => <file><mon_partage>    -fstype=<type>,rw,options    <ip_serveur>:/<dossier_du_partage_sur_le_serveur></file> | options => suggestions : [' options']
69 Espace(s) surnuméraire(s) à supprimer. => <file><mon_partage>    -fstype=<type>,rw,options    <ip_serveur>:/<dossier_du_partage_sur_le_serveur></file> |      => suggestions : [' ']

73 Accord de nombre erroné avec « types ». => === Déclaration des répertoires parents de montages et de leur types === | leur => suggestions : ['leurs']
73 Accord de nombre erroné : « types » devrait être au singulier. => === Déclaration des répertoires parents de montages et de leur types === | types => suggestions : ['type']

75 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * **<mon_partage>** est une valeur à votre discrétion ... il se fera, là, à l'intérieur du dossier précisé dans auto.master\\ (ex.: /media/<mon_dossier>, /mnt/<mon_dossier>, /net/<mon_dossier>, ...).\\ Si ce dossier n'existe pas, AutoFS le créera/supprimera automatiquement.\\ **<mon_dossier>** peut vous permettre de //centraliser// un ensemble de partage\\ (ex.: vous avez une série de partage via ftp, vous les regroupez sous /net/ftp). |    => suggestions : ['']
75 Typographie : points de suspension. Utilisez le caractère dédié. =>   * **<mon_partage>** est une valeur à votre discrétion ... il se fera, là, à l'intérieur du dossier précisé dans auto.master\\ (ex.: /media/<mon_dossier>, /mnt/<mon_dossier>, /net/<mon_dossier>, ...).\\ Si ce dossier n'existe pas, AutoFS le créera/supprimera automatiquement.\\ **<mon_dossier>** peut vous permettre de //centraliser// un ensemble de partage\\ (ex.: vous avez une série de partage via ftp, vous les regroupez sous /net/ftp). | ... => suggestions : ['…']
75 Il manque un espace. =>   * **<mon_partage>** est une valeur à votre discrétion ... il se fera, là, à l'intérieur du dossier précisé dans auto.master\\ (ex.: /media/<mon_dossier>, /mnt/<mon_dossier>, /net/<mon_dossier>, ...).\\ Si ce dossier n'existe pas, AutoFS le créera/supprimera automatiquement.\\ **<mon_dossier>** peut vous permettre de //centraliser// un ensemble de partage\\ (ex.: vous avez une série de partage via ftp, vous les regroupez sous /net/ftp). | master => suggestions : [' master']
75 Une de ces ponctuations est superflue. =>   * **<mon_partage>** est une valeur à votre discrétion ... il se fera, là, à l'intérieur du dossier précisé dans auto.master\\ (ex.: /media/<mon_dossier>, /mnt/<mon_dossier>, /net/<mon_dossier>, ...).\\ Si ce dossier n'existe pas, AutoFS le créera/supprimera automatiquement.\\ **<mon_dossier>** peut vous permettre de //centraliser// un ensemble de partage\\ (ex.: vous avez une série de partage via ftp, vous les regroupez sous /net/ftp). | , . => suggestions : [',', '.']
75 Typographie : points de suspension. Utilisez le caractère dédié. =>   * **<mon_partage>** est une valeur à votre discrétion ... il se fera, là, à l'intérieur du dossier précisé dans auto.master\\ (ex.: /media/<mon_dossier>, /mnt/<mon_dossier>, /net/<mon_dossier>, ...).\\ Si ce dossier n'existe pas, AutoFS le créera/supprimera automatiquement.\\ **<mon_dossier>** peut vous permettre de //centraliser// un ensemble de partage\\ (ex.: vous avez une série de partage via ftp, vous les regroupez sous /net/ftp). | ... => suggestions : ['…']
75 Mot inconnu : AutoFS =>   * **<mon_partage>** est une valeur à votre discrétion ... il se fera, là, à l'intérieur du dossier précisé dans auto.master\\ (ex.: /media/<mon_dossier>, /mnt/<mon_dossier>, /net/<mon_dossier>, ...).\\ Si ce dossier n'existe pas, AutoFS le créera/supprimera automatiquement.\\ **<mon_dossier>** peut vous permettre de //centraliser// un ensemble de partage\\ (ex.: vous avez une série de partage via ftp, vous les regroupez sous /net/ftp). | autofs

77 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * **<type>** vous permet de voir rapidement de quel type de système de fichier il s'agit (ex.: smb - samba, nfs : network file system, ftp , etc.). auto.<type> identifie le fichier qui va contenir les détails du montage… Il n'y a pas de types prédéfinis, mettez auto.toto si ça vous chante m( |    => suggestions : ['']
77 Mot inconnu : smb =>   * **<type>** vous permet de voir rapidement de quel type de système de fichier il s'agit (ex.: smb - samba, nfs : network file system, ftp , etc.). auto.<type> identifie le fichier qui va contenir les détails du montage… Il n'y a pas de types prédéfinis, mettez auto.toto si ça vous chante m( | smb
77 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) =>   * **<type>** vous permet de voir rapidement de quel type de système de fichier il s'agit (ex.: smb - samba, nfs : network file system, ftp , etc.). auto.<type> identifie le fichier qui va contenir les détails du montage… Il n'y a pas de types prédéfinis, mettez auto.toto si ça vous chante m( |  -  => suggestions : [' – ', ' — ', ' − ']
77 Mot inconnu : nfs =>   * **<type>** vous permet de voir rapidement de quel type de système de fichier il s'agit (ex.: smb - samba, nfs : network file system, ftp , etc.). auto.<type> identifie le fichier qui va contenir les détails du montage… Il n'y a pas de types prédéfinis, mettez auto.toto si ça vous chante m( | nfs
77 Mot inconnu : network =>   * **<type>** vous permet de voir rapidement de quel type de système de fichier il s'agit (ex.: smb - samba, nfs : network file system, ftp , etc.). auto.<type> identifie le fichier qui va contenir les détails du montage… Il n'y a pas de types prédéfinis, mettez auto.toto si ça vous chante m( | network
77 Mot inconnu : system =>   * **<type>** vous permet de voir rapidement de quel type de système de fichier il s'agit (ex.: smb - samba, nfs : network file system, ftp , etc.). auto.<type> identifie le fichier qui va contenir les détails du montage… Il n'y a pas de types prédéfinis, mettez auto.toto si ça vous chante m( | system
77 Pas d’espace avant une virgule. =>   * **<type>** vous permet de voir rapidement de quel type de système de fichier il s'agit (ex.: smb - samba, nfs : network file system, ftp , etc.). auto.<type> identifie le fichier qui va contenir les détails du montage… Il n'y a pas de types prédéfinis, mettez auto.toto si ça vous chante m( |  , => suggestions : [',']
77 Il manque un espace. =>   * **<type>** vous permet de voir rapidement de quel type de système de fichier il s'agit (ex.: smb - samba, nfs : network file system, ftp , etc.). auto.<type> identifie le fichier qui va contenir les détails du montage… Il n'y a pas de types prédéfinis, mettez auto.toto si ça vous chante m( | toto => suggestions : [' toto']

79 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * L'option '**%%--%%ghost**' crée un répertoire pour le montage du média désiré.  Ainsi, le point de montage est créé lorsqu'on y accède.\\ Si cette option est omise, aucun répertoire n'est créé et l'utilisateur devra connaître précisément le point de montage d'un périphérique pour y accéder. |    => suggestions : ['']
79 Il manque un espace. =>   * L'option '**%%--%%ghost**' crée un répertoire pour le montage du média désiré.  Ainsi, le point de montage est créé lorsqu'on y accède.\\ Si cette option est omise, aucun répertoire n'est créé et l'utilisateur devra connaître précisément le point de montage d'un périphérique pour y accéder. | ghost => suggestions : [' ghost']
79 Mot inconnu : ghost =>   * L'option '**%%--%%ghost**' crée un répertoire pour le montage du média désiré.  Ainsi, le point de montage est créé lorsqu'on y accède.\\ Si cette option est omise, aucun répertoire n'est créé et l'utilisateur devra connaître précisément le point de montage d'un périphérique pour y accéder. | ghost
79 Espace(s) surnuméraire(s) à supprimer. =>   * L'option '**%%--%%ghost**' crée un répertoire pour le montage du média désiré.  Ainsi, le point de montage est créé lorsqu'on y accède.\\ Si cette option est omise, aucun répertoire n'est créé et l'utilisateur devra connaître précisément le point de montage d'un périphérique pour y accéder. |    => suggestions : [' ']

81 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * L'option '**%%--%%timeout=30**' (ou '**%%-%%t=30**') correspond au temps (secondes) pendant lequel le montage reste activé après le dernier accès au dossier partagé ( ne mettez pas une valeur trop importante !).\\ Il faut attendre au moins 30 secondes entre le dernier accès à un partage samba et l'extinction d'un ordinateur distant pour ne pas avoir de soucis pour le démontage des dossiers distants.  |    => suggestions : ['']
81 Il manque un espace. =>   * L'option '**%%--%%timeout=30**' (ou '**%%-%%t=30**') correspond au temps (secondes) pendant lequel le montage reste activé après le dernier accès au dossier partagé ( ne mettez pas une valeur trop importante !).\\ Il faut attendre au moins 30 secondes entre le dernier accès à un partage samba et l'extinction d'un ordinateur distant pour ne pas avoir de soucis pour le démontage des dossiers distants.  | timeout => suggestions : [' timeout']
81 Mot inconnu : timeout =>   * L'option '**%%--%%timeout=30**' (ou '**%%-%%t=30**') correspond au temps (secondes) pendant lequel le montage reste activé après le dernier accès au dossier partagé ( ne mettez pas une valeur trop importante !).\\ Il faut attendre au moins 30 secondes entre le dernier accès à un partage samba et l'extinction d'un ordinateur distant pour ne pas avoir de soucis pour le démontage des dossiers distants.  | timeout
81 Il manque un espace. =>   * L'option '**%%--%%timeout=30**' (ou '**%%-%%t=30**') correspond au temps (secondes) pendant lequel le montage reste activé après le dernier accès au dossier partagé ( ne mettez pas une valeur trop importante !).\\ Il faut attendre au moins 30 secondes entre le dernier accès à un partage samba et l'extinction d'un ordinateur distant pour ne pas avoir de soucis pour le démontage des dossiers distants.  | t => suggestions : [' t']
81 Pas d’espace après ce signe. =>   * L'option '**%%--%%timeout=30**' (ou '**%%-%%t=30**') correspond au temps (secondes) pendant lequel le montage reste activé après le dernier accès au dossier partagé ( ne mettez pas une valeur trop importante !).\\ Il faut attendre au moins 30 secondes entre le dernier accès à un partage samba et l'extinction d'un ordinateur distant pour ne pas avoir de soucis pour le démontage des dossiers distants.  | (  => suggestions : ['(']
81 Espace(s) en fin de ligne à supprimer. =>   * L'option '**%%--%%timeout=30**' (ou '**%%-%%t=30**') correspond au temps (secondes) pendant lequel le montage reste activé après le dernier accès au dossier partagé ( ne mettez pas une valeur trop importante !).\\ Il faut attendre au moins 30 secondes entre le dernier accès à un partage samba et l'extinction d'un ordinateur distant pour ne pas avoir de soucis pour le démontage des dossiers distants.  |   => suggestions : ['']

84 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * '**<mon_partage>**' est à votre discrétion. Ce dossier apparaîtra dans '**<point_de_montage_mon_dossier>/__<mon_partage>__**'\\ (ex: /net/ftp/serveur_1). |    => suggestions : ['']
84 Mot inconnu : __ =>   * '**<mon_partage>**' est à votre discrétion. Ce dossier apparaîtra dans '**<point_de_montage_mon_dossier>/__<mon_partage>__**'\\ (ex: /net/ftp/serveur_1). | __
84 Mot inconnu : __ =>   * '**<mon_partage>**' est à votre discrétion. Ce dossier apparaîtra dans '**<point_de_montage_mon_dossier>/__<mon_partage>__**'\\ (ex: /net/ftp/serveur_1). | __
84 Mot inconnu : serveur_1 =>   * '**<mon_partage>**' est à votre discrétion. Ce dossier apparaîtra dans '**<point_de_montage_mon_dossier>/__<mon_partage>__**'\\ (ex: /net/ftp/serveur_1). | serveur_1

86 S’il s’agit d’un impératif, mettez un trait d’union. => paramétrez les [[http://www.linux-consulting.com/Amd_AutoFS/autofs-6.html|options de montage]] suivantes. | paramétrez les => suggestions : ['paramétrez-les']

88 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * L'option '**-fstype=<type>**' permet d'indiquer le type de système de fichier à monter (ex: -fstype=ftp). |    => suggestions : ['']
88 Mot inconnu : fstype =>   * L'option '**-fstype=<type>**' permet d'indiquer le type de système de fichier à monter (ex: -fstype=ftp). | fstype
88 Mot inconnu : fstype =>   * L'option '**-fstype=<type>**' permet d'indiquer le type de système de fichier à monter (ex: -fstype=ftp). | fstype

90 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * L'option '**rw**' donne des droits de lecture/écriture (//ReadWrite//). Pour une lecture seule : '**ro**' (//ReadOnly//). |    => suggestions : ['']
90 Mot inconnu : rw =>   * L'option '**rw**' donne des droits de lecture/écriture (//ReadWrite//). Pour une lecture seule : '**ro**' (//ReadOnly//). | rw
90 Mot inconnu : ReadWrite =>   * L'option '**rw**' donne des droits de lecture/écriture (//ReadWrite//). Pour une lecture seule : '**ro**' (//ReadOnly//). | readwrite
90 Mot inconnu : ro =>   * L'option '**rw**' donne des droits de lecture/écriture (//ReadWrite//). Pour une lecture seule : '**ro**' (//ReadOnly//). | ro
90 Mot inconnu : ReadOnly =>   * L'option '**rw**' donne des droits de lecture/écriture (//ReadWrite//). Pour une lecture seule : '**ro**' (//ReadOnly//). | readonly

92 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * L'option '**options**' dépend de votre type de montage et des droits à accorder |    => suggestions : ['']

93 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>     * '**uid=1000,gid=1000**' pour écrire de façon //neutre// |      => suggestions : ['']
93 Mot inconnu : uid =>     * '**uid=1000,gid=1000**' pour écrire de façon //neutre// | uid
93 Mot inconnu : gid =>     * '**uid=1000,gid=1000**' pour écrire de façon //neutre// | gid

94 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>     * '**uid=id_user,gid=id_groupe**' pour écrire selon les droits id_user et id_groupe (les droits doivent être correctement paramétrés côté serveur) |      => suggestions : ['']
94 Mot inconnu : uid =>     * '**uid=id_user,gid=id_groupe**' pour écrire selon les droits id_user et id_groupe (les droits doivent être correctement paramétrés côté serveur) | uid
94 Mot inconnu : id_user =>     * '**uid=id_user,gid=id_groupe**' pour écrire selon les droits id_user et id_groupe (les droits doivent être correctement paramétrés côté serveur) | id_user
94 Il manque un espace. =>     * '**uid=id_user,gid=id_groupe**' pour écrire selon les droits id_user et id_groupe (les droits doivent être correctement paramétrés côté serveur) | gid => suggestions : [' gid']
94 Mot inconnu : gid =>     * '**uid=id_user,gid=id_groupe**' pour écrire selon les droits id_user et id_groupe (les droits doivent être correctement paramétrés côté serveur) | gid
94 Mot inconnu : id_groupe =>     * '**uid=id_user,gid=id_groupe**' pour écrire selon les droits id_user et id_groupe (les droits doivent être correctement paramétrés côté serveur) | id_groupe
