
5 Mot inconnu : of => ====== Age of Empires II : The Age of Kings ====== | of
18 Mot inconnu : Wine => Le CD d'installation de Age of Empires II et de son expansion disposent d'un système de protection anti-copie qui est incompatible avec Wine. Pour être en mesure d'exécuter le jeu une fois celui-ci installé, vous devrez utiliser une version modifiée du programme ne requérant pas l'utilisation du CD du jeu (un //no-CD crack//). L'utilisation d'une telle méthode est illégale au sens de la loi, que vous possédiez ou non le jeu original. Aucun lien vers un tel crack ne vous sera donné. | wine

23 Mot inconnu : of => Pour installer Age of Empires 2, insérez votre CD dans votre lecteur et allez a la racine du CD : | of
23 Confusion probable : “a” est la conjugaison du verbe “avoir”. Pour la préposition, écrivez “à”. => Pour installer Age of Empires 2, insérez votre CD dans votre lecteur et allez a la racine du CD : | a => suggestions : ['à']

25 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>     cd /media/cdrom0 |      => suggestions : ['']
25 Mot inconnu : cdrom0 =>     cd /media/cdrom0 | cdrom0

29 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>     wine aoesetup.exe |      => suggestions : ['']
29 Mot inconnu : wine =>     wine aoesetup.exe | wine
29 Mot inconnu : aoesetup =>     wine aoesetup.exe | aoesetup
29 Mot inconnu : exe =>     wine aoesetup.exe | exe

31 Mot inconnu : of => Poursuivez l'installation avec Age of Empires 2.  | of
31 Espace(s) en fin de ligne à supprimer. => Poursuivez l'installation avec Age of Empires 2.  |   => suggestions : ['']

33 Mot inconnu : DirectPlay6 => <note help>DirectPlay6 : durant l'installation, il se peut que vous rencontrez une erreur à propos de DirectPlay, qui est un module DirectX pour pouvoir jouer en réseaux avec Age of Empires 2. N'installez pas tout de suite DirectPlay. Ce sujet sera abordé a la fin.</note> | directplay6
33 Après “il se peut que”, le verbe devrait être au subjonctif. => <note help>DirectPlay6 : durant l'installation, il se peut que vous rencontrez une erreur à propos de DirectPlay, qui est un module DirectX pour pouvoir jouer en réseaux avec Age of Empires 2. N'installez pas tout de suite DirectPlay. Ce sujet sera abordé a la fin.</note> | rencontrez => suggestions : ['rencontrassiez', 'rencontriez']
33 Mot inconnu : DirectPlay => <note help>DirectPlay6 : durant l'installation, il se peut que vous rencontrez une erreur à propos de DirectPlay, qui est un module DirectX pour pouvoir jouer en réseaux avec Age of Empires 2. N'installez pas tout de suite DirectPlay. Ce sujet sera abordé a la fin.</note> | directplay
33 Mot inconnu : DirectX => <note help>DirectPlay6 : durant l'installation, il se peut que vous rencontrez une erreur à propos de DirectPlay, qui est un module DirectX pour pouvoir jouer en réseaux avec Age of Empires 2. N'installez pas tout de suite DirectPlay. Ce sujet sera abordé a la fin.</note> | directx
33 Mot inconnu : of => <note help>DirectPlay6 : durant l'installation, il se peut que vous rencontrez une erreur à propos de DirectPlay, qui est un module DirectX pour pouvoir jouer en réseaux avec Age of Empires 2. N'installez pas tout de suite DirectPlay. Ce sujet sera abordé a la fin.</note> | of
33 Mot inconnu : DirectPlay => <note help>DirectPlay6 : durant l'installation, il se peut que vous rencontrez une erreur à propos de DirectPlay, qui est un module DirectX pour pouvoir jouer en réseaux avec Age of Empires 2. N'installez pas tout de suite DirectPlay. Ce sujet sera abordé a la fin.</note> | directplay
33 Confusion probable : “a” est la conjugaison du verbe “avoir”. Pour la préposition, écrivez “à”. => <note help>DirectPlay6 : durant l'installation, il se peut que vous rencontrez une erreur à propos de DirectPlay, qui est un module DirectX pour pouvoir jouer en réseaux avec Age of Empires 2. N'installez pas tout de suite DirectPlay. Ce sujet sera abordé a la fin.</note> | a => suggestions : ['à']

35 Pas d’espace avant un point. => Une fois le jeu installé, lancer le patch précédemment téléchargé pour patcher le jeu avec la nouvelle version 2.0a . Une fois le patch appliqué, il ne vous reste plus qu'a mettre le crack précédemment téléchargé dans le dossier par défaut sous Wine : |  . => suggestions : ['.']
35 Confusion probable : “a” est la conjugaison du verbe “avoir”. Utilisez la préposition “à”. => Une fois le jeu installé, lancer le patch précédemment téléchargé pour patcher le jeu avec la nouvelle version 2.0a . Une fois le patch appliqué, il ne vous reste plus qu'a mettre le crack précédemment téléchargé dans le dossier par défaut sous Wine : | a => suggestions : ['à']
35 Mot inconnu : Wine => Une fois le jeu installé, lancer le patch précédemment téléchargé pour patcher le jeu avec la nouvelle version 2.0a . Une fois le patch appliqué, il ne vous reste plus qu'a mettre le crack précédemment téléchargé dans le dossier par défaut sous Wine : | wine

37 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   cp /dossier/du/crack/. ~/.wine/drive_c/Program Files/Microsoft Games/Age Of Empires 2/ |    => suggestions : ['']
37 Mot inconnu : cp =>   cp /dossier/du/crack/. ~/.wine/drive_c/Program Files/Microsoft Games/Age Of Empires 2/ | cp
37 Mot inconnu : wine =>   cp /dossier/du/crack/. ~/.wine/drive_c/Program Files/Microsoft Games/Age Of Empires 2/ | wine
37 Mot inconnu : drive_c =>   cp /dossier/du/crack/. ~/.wine/drive_c/Program Files/Microsoft Games/Age Of Empires 2/ | drive_c
37 Mot inconnu : Program =>   cp /dossier/du/crack/. ~/.wine/drive_c/Program Files/Microsoft Games/Age Of Empires 2/ | program
37 Mot inconnu : Games =>   cp /dossier/du/crack/. ~/.wine/drive_c/Program Files/Microsoft Games/Age Of Empires 2/ | games
37 Mot inconnu : Of =>   cp /dossier/du/crack/. ~/.wine/drive_c/Program Files/Microsoft Games/Age Of Empires 2/ | of

39 Accord de nombre erroné avec « deux » : « fichier » devrait être au pluriel. => Vérifiez une fois copié, que vous n'avez pas deux fichier **empires2.exe** . Supprimez donc le fichier original pour ne garder que le fichier cracké. | fichier => suggestions : ['fichiers']
39 Mot inconnu : empires2 => Vérifiez une fois copié, que vous n'avez pas deux fichier **empires2.exe** . Supprimez donc le fichier original pour ne garder que le fichier cracké. | empires2
39 Mot inconnu : exe => Vérifiez une fois copié, que vous n'avez pas deux fichier **empires2.exe** . Supprimez donc le fichier original pour ne garder que le fichier cracké. | exe
39 Pas d’espace avant un point. => Vérifiez une fois copié, que vous n'avez pas deux fichier **empires2.exe** . Supprimez donc le fichier original pour ne garder que le fichier cracké. |  . => suggestions : ['.']
39 Mot inconnu : cracké => Vérifiez une fois copié, que vous n'avez pas deux fichier **empires2.exe** . Supprimez donc le fichier original pour ne garder que le fichier cracké. | cracké

41 Mot inconnu : of => Voila, Age of Empires 2 est maintenant opérationnel. | of

45 Mot inconnu : Steam => ===== Installation (Version Steam) ===== | steam

46 Mot inconnu : of => Si vous possédez <note important>Age of empires 2: 2013 sur Steam avec les trois DLCS</note> (Forgotten, Rise of Rajas, African Kingdoms); Vous pouvez l'utiliser cette simple methode pour rassembler la version CD classique en plus des civilisations de dlcs et autre avantages comme les mods offline. | of
46 Mot inconnu : Steam => Si vous possédez <note important>Age of empires 2: 2013 sur Steam avec les trois DLCS</note> (Forgotten, Rise of Rajas, African Kingdoms); Vous pouvez l'utiliser cette simple methode pour rassembler la version CD classique en plus des civilisations de dlcs et autre avantages comme les mods offline. | steam
46 Mot inconnu : DLCS => Si vous possédez <note important>Age of empires 2: 2013 sur Steam avec les trois DLCS</note> (Forgotten, Rise of Rajas, African Kingdoms); Vous pouvez l'utiliser cette simple methode pour rassembler la version CD classique en plus des civilisations de dlcs et autre avantages comme les mods offline. | dlcs
46 Mot inconnu : Forgotten => Si vous possédez <note important>Age of empires 2: 2013 sur Steam avec les trois DLCS</note> (Forgotten, Rise of Rajas, African Kingdoms); Vous pouvez l'utiliser cette simple methode pour rassembler la version CD classique en plus des civilisations de dlcs et autre avantages comme les mods offline. | forgotten
46 Mot inconnu : Rise => Si vous possédez <note important>Age of empires 2: 2013 sur Steam avec les trois DLCS</note> (Forgotten, Rise of Rajas, African Kingdoms); Vous pouvez l'utiliser cette simple methode pour rassembler la version CD classique en plus des civilisations de dlcs et autre avantages comme les mods offline. | rise
46 Mot inconnu : of => Si vous possédez <note important>Age of empires 2: 2013 sur Steam avec les trois DLCS</note> (Forgotten, Rise of Rajas, African Kingdoms); Vous pouvez l'utiliser cette simple methode pour rassembler la version CD classique en plus des civilisations de dlcs et autre avantages comme les mods offline. | of
46 Mot inconnu : African => Si vous possédez <note important>Age of empires 2: 2013 sur Steam avec les trois DLCS</note> (Forgotten, Rise of Rajas, African Kingdoms); Vous pouvez l'utiliser cette simple methode pour rassembler la version CD classique en plus des civilisations de dlcs et autre avantages comme les mods offline. | african
46 Mot inconnu : Kingdoms => Si vous possédez <note important>Age of empires 2: 2013 sur Steam avec les trois DLCS</note> (Forgotten, Rise of Rajas, African Kingdoms); Vous pouvez l'utiliser cette simple methode pour rassembler la version CD classique en plus des civilisations de dlcs et autre avantages comme les mods offline. | kingdoms
46 Mot inconnu : methode => Si vous possédez <note important>Age of empires 2: 2013 sur Steam avec les trois DLCS</note> (Forgotten, Rise of Rajas, African Kingdoms); Vous pouvez l'utiliser cette simple methode pour rassembler la version CD classique en plus des civilisations de dlcs et autre avantages comme les mods offline. | methode
46 Mot inconnu : dlcs => Si vous possédez <note important>Age of empires 2: 2013 sur Steam avec les trois DLCS</note> (Forgotten, Rise of Rajas, African Kingdoms); Vous pouvez l'utiliser cette simple methode pour rassembler la version CD classique en plus des civilisations de dlcs et autre avantages comme les mods offline. | dlcs
46 Mot inconnu : offline => Si vous possédez <note important>Age of empires 2: 2013 sur Steam avec les trois DLCS</note> (Forgotten, Rise of Rajas, African Kingdoms); Vous pouvez l'utiliser cette simple methode pour rassembler la version CD classique en plus des civilisations de dlcs et autre avantages comme les mods offline. | offline

54 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>     wget https://raw.githubusercontent.com/gregstein/AoE2Tools/master/WindowsFormsApplication3/linux/Auto-Installer-Ubuntu-20.04-Mint-20.sh && sudo chmod +x Auto-Installer-Ubuntu-20.04-Mint-20.sh && ./Auto-Installer-Ubuntu-20.04-Mint-20.sh |      => suggestions : ['']
54 Mot inconnu : wget =>     wget https://raw.githubusercontent.com/gregstein/AoE2Tools/master/WindowsFormsApplication3/linux/Auto-Installer-Ubuntu-20.04-Mint-20.sh && sudo chmod +x Auto-Installer-Ubuntu-20.04-Mint-20.sh && ./Auto-Installer-Ubuntu-20.04-Mint-20.sh | wget
54 Mot inconnu : sudo =>     wget https://raw.githubusercontent.com/gregstein/AoE2Tools/master/WindowsFormsApplication3/linux/Auto-Installer-Ubuntu-20.04-Mint-20.sh && sudo chmod +x Auto-Installer-Ubuntu-20.04-Mint-20.sh && ./Auto-Installer-Ubuntu-20.04-Mint-20.sh | sudo
54 Mot inconnu : chmod =>     wget https://raw.githubusercontent.com/gregstein/AoE2Tools/master/WindowsFormsApplication3/linux/Auto-Installer-Ubuntu-20.04-Mint-20.sh && sudo chmod +x Auto-Installer-Ubuntu-20.04-Mint-20.sh && ./Auto-Installer-Ubuntu-20.04-Mint-20.sh | chmod
54 Mot inconnu : Mint-20 =>     wget https://raw.githubusercontent.com/gregstein/AoE2Tools/master/WindowsFormsApplication3/linux/Auto-Installer-Ubuntu-20.04-Mint-20.sh && sudo chmod +x Auto-Installer-Ubuntu-20.04-Mint-20.sh && ./Auto-Installer-Ubuntu-20.04-Mint-20.sh | mint-20
54 Mot inconnu : sh =>     wget https://raw.githubusercontent.com/gregstein/AoE2Tools/master/WindowsFormsApplication3/linux/Auto-Installer-Ubuntu-20.04-Mint-20.sh && sudo chmod +x Auto-Installer-Ubuntu-20.04-Mint-20.sh && ./Auto-Installer-Ubuntu-20.04-Mint-20.sh | sh
54 Mot inconnu : Mint-20 =>     wget https://raw.githubusercontent.com/gregstein/AoE2Tools/master/WindowsFormsApplication3/linux/Auto-Installer-Ubuntu-20.04-Mint-20.sh && sudo chmod +x Auto-Installer-Ubuntu-20.04-Mint-20.sh && ./Auto-Installer-Ubuntu-20.04-Mint-20.sh | mint-20
54 Mot inconnu : sh =>     wget https://raw.githubusercontent.com/gregstein/AoE2Tools/master/WindowsFormsApplication3/linux/Auto-Installer-Ubuntu-20.04-Mint-20.sh && sudo chmod +x Auto-Installer-Ubuntu-20.04-Mint-20.sh && ./Auto-Installer-Ubuntu-20.04-Mint-20.sh | sh

57 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>     wget https://raw.githubusercontent.com/gregstein/AoE2Tools/master/WindowsFormsApplication3/linux/Auto-Installer-Ubuntu-20.10.sh && sudo chmod +x Auto-Installer-Ubuntu-20.10.sh && ./Auto-Installer-Ubuntu-20.10.sh |      => suggestions : ['']
57 Mot inconnu : wget =>     wget https://raw.githubusercontent.com/gregstein/AoE2Tools/master/WindowsFormsApplication3/linux/Auto-Installer-Ubuntu-20.10.sh && sudo chmod +x Auto-Installer-Ubuntu-20.10.sh && ./Auto-Installer-Ubuntu-20.10.sh | wget
57 Mot inconnu : sudo =>     wget https://raw.githubusercontent.com/gregstein/AoE2Tools/master/WindowsFormsApplication3/linux/Auto-Installer-Ubuntu-20.10.sh && sudo chmod +x Auto-Installer-Ubuntu-20.10.sh && ./Auto-Installer-Ubuntu-20.10.sh | sudo
57 Mot inconnu : chmod =>     wget https://raw.githubusercontent.com/gregstein/AoE2Tools/master/WindowsFormsApplication3/linux/Auto-Installer-Ubuntu-20.10.sh && sudo chmod +x Auto-Installer-Ubuntu-20.10.sh && ./Auto-Installer-Ubuntu-20.10.sh | chmod
57 Mot inconnu : sh =>     wget https://raw.githubusercontent.com/gregstein/AoE2Tools/master/WindowsFormsApplication3/linux/Auto-Installer-Ubuntu-20.10.sh && sudo chmod +x Auto-Installer-Ubuntu-20.10.sh && ./Auto-Installer-Ubuntu-20.10.sh | sh
57 Mot inconnu : sh =>     wget https://raw.githubusercontent.com/gregstein/AoE2Tools/master/WindowsFormsApplication3/linux/Auto-Installer-Ubuntu-20.10.sh && sudo chmod +x Auto-Installer-Ubuntu-20.10.sh && ./Auto-Installer-Ubuntu-20.10.sh | sh

60 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>     wget https://raw.githubusercontent.com/gregstein/AoE2Tools/master/WindowsFormsApplication3/linux/Auto-Installer-Ubuntu-19.10.sh && sudo chmod +x Auto-Installer-Ubuntu-19.10.sh && ./Auto-Installer-Ubuntu-19.10.sh |      => suggestions : ['']
60 Mot inconnu : wget =>     wget https://raw.githubusercontent.com/gregstein/AoE2Tools/master/WindowsFormsApplication3/linux/Auto-Installer-Ubuntu-19.10.sh && sudo chmod +x Auto-Installer-Ubuntu-19.10.sh && ./Auto-Installer-Ubuntu-19.10.sh | wget
60 Mot inconnu : sudo =>     wget https://raw.githubusercontent.com/gregstein/AoE2Tools/master/WindowsFormsApplication3/linux/Auto-Installer-Ubuntu-19.10.sh && sudo chmod +x Auto-Installer-Ubuntu-19.10.sh && ./Auto-Installer-Ubuntu-19.10.sh | sudo
60 Mot inconnu : chmod =>     wget https://raw.githubusercontent.com/gregstein/AoE2Tools/master/WindowsFormsApplication3/linux/Auto-Installer-Ubuntu-19.10.sh && sudo chmod +x Auto-Installer-Ubuntu-19.10.sh && ./Auto-Installer-Ubuntu-19.10.sh | chmod
60 Mot inconnu : sh =>     wget https://raw.githubusercontent.com/gregstein/AoE2Tools/master/WindowsFormsApplication3/linux/Auto-Installer-Ubuntu-19.10.sh && sudo chmod +x Auto-Installer-Ubuntu-19.10.sh && ./Auto-Installer-Ubuntu-19.10.sh | sh
60 Mot inconnu : sh =>     wget https://raw.githubusercontent.com/gregstein/AoE2Tools/master/WindowsFormsApplication3/linux/Auto-Installer-Ubuntu-19.10.sh && sudo chmod +x Auto-Installer-Ubuntu-19.10.sh && ./Auto-Installer-Ubuntu-19.10.sh | sh

63 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>     wget https://raw.githubusercontent.com/gregstein/AoE2Tools/master/WindowsFormsApplication3/linux/Auto-Installer-Ubuntu-18.04-Linux-Mint-19.X.sh && sudo chmod +x Auto-Installer-Ubuntu-18.04-Linux-Mint-19.X.sh && ./Auto-Installer-Ubuntu-18.04-Linux-Mint-19.X.sh |      => suggestions : ['']
63 Mot inconnu : wget =>     wget https://raw.githubusercontent.com/gregstein/AoE2Tools/master/WindowsFormsApplication3/linux/Auto-Installer-Ubuntu-18.04-Linux-Mint-19.X.sh && sudo chmod +x Auto-Installer-Ubuntu-18.04-Linux-Mint-19.X.sh && ./Auto-Installer-Ubuntu-18.04-Linux-Mint-19.X.sh | wget
63 Mot inconnu : sudo =>     wget https://raw.githubusercontent.com/gregstein/AoE2Tools/master/WindowsFormsApplication3/linux/Auto-Installer-Ubuntu-18.04-Linux-Mint-19.X.sh && sudo chmod +x Auto-Installer-Ubuntu-18.04-Linux-Mint-19.X.sh && ./Auto-Installer-Ubuntu-18.04-Linux-Mint-19.X.sh | sudo
63 Mot inconnu : chmod =>     wget https://raw.githubusercontent.com/gregstein/AoE2Tools/master/WindowsFormsApplication3/linux/Auto-Installer-Ubuntu-18.04-Linux-Mint-19.X.sh && sudo chmod +x Auto-Installer-Ubuntu-18.04-Linux-Mint-19.X.sh && ./Auto-Installer-Ubuntu-18.04-Linux-Mint-19.X.sh | chmod
63 Mot inconnu : Linux-Mint-19 =>     wget https://raw.githubusercontent.com/gregstein/AoE2Tools/master/WindowsFormsApplication3/linux/Auto-Installer-Ubuntu-18.04-Linux-Mint-19.X.sh && sudo chmod +x Auto-Installer-Ubuntu-18.04-Linux-Mint-19.X.sh && ./Auto-Installer-Ubuntu-18.04-Linux-Mint-19.X.sh | linux-mint-19
63 Mot inconnu : sh =>     wget https://raw.githubusercontent.com/gregstein/AoE2Tools/master/WindowsFormsApplication3/linux/Auto-Installer-Ubuntu-18.04-Linux-Mint-19.X.sh && sudo chmod +x Auto-Installer-Ubuntu-18.04-Linux-Mint-19.X.sh && ./Auto-Installer-Ubuntu-18.04-Linux-Mint-19.X.sh | sh
63 Mot inconnu : Linux-Mint-19 =>     wget https://raw.githubusercontent.com/gregstein/AoE2Tools/master/WindowsFormsApplication3/linux/Auto-Installer-Ubuntu-18.04-Linux-Mint-19.X.sh && sudo chmod +x Auto-Installer-Ubuntu-18.04-Linux-Mint-19.X.sh && ./Auto-Installer-Ubuntu-18.04-Linux-Mint-19.X.sh | linux-mint-19
63 Mot inconnu : sh =>     wget https://raw.githubusercontent.com/gregstein/AoE2Tools/master/WindowsFormsApplication3/linux/Auto-Installer-Ubuntu-18.04-Linux-Mint-19.X.sh && sudo chmod +x Auto-Installer-Ubuntu-18.04-Linux-Mint-19.X.sh && ./Auto-Installer-Ubuntu-18.04-Linux-Mint-19.X.sh | sh

66 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>     wget https://raw.githubusercontent.com/gregstein/AoE2Tools/master/WindowsFormsApplication3/linux/Auto-Installer-Ubuntu-16.04-Linux-Mint-18.sh && sudo chmod +x Auto-Installer-Ubuntu-16.04-Linux-Mint-18.sh && ./Auto-Installer-Ubuntu-16.04-Linux-Mint-18.sh |      => suggestions : ['']
66 Mot inconnu : wget =>     wget https://raw.githubusercontent.com/gregstein/AoE2Tools/master/WindowsFormsApplication3/linux/Auto-Installer-Ubuntu-16.04-Linux-Mint-18.sh && sudo chmod +x Auto-Installer-Ubuntu-16.04-Linux-Mint-18.sh && ./Auto-Installer-Ubuntu-16.04-Linux-Mint-18.sh | wget
66 Mot inconnu : sudo =>     wget https://raw.githubusercontent.com/gregstein/AoE2Tools/master/WindowsFormsApplication3/linux/Auto-Installer-Ubuntu-16.04-Linux-Mint-18.sh && sudo chmod +x Auto-Installer-Ubuntu-16.04-Linux-Mint-18.sh && ./Auto-Installer-Ubuntu-16.04-Linux-Mint-18.sh | sudo
66 Mot inconnu : chmod =>     wget https://raw.githubusercontent.com/gregstein/AoE2Tools/master/WindowsFormsApplication3/linux/Auto-Installer-Ubuntu-16.04-Linux-Mint-18.sh && sudo chmod +x Auto-Installer-Ubuntu-16.04-Linux-Mint-18.sh && ./Auto-Installer-Ubuntu-16.04-Linux-Mint-18.sh | chmod
66 Mot inconnu : Linux-Mint-18 =>     wget https://raw.githubusercontent.com/gregstein/AoE2Tools/master/WindowsFormsApplication3/linux/Auto-Installer-Ubuntu-16.04-Linux-Mint-18.sh && sudo chmod +x Auto-Installer-Ubuntu-16.04-Linux-Mint-18.sh && ./Auto-Installer-Ubuntu-16.04-Linux-Mint-18.sh | linux-mint-18
66 Mot inconnu : sh =>     wget https://raw.githubusercontent.com/gregstein/AoE2Tools/master/WindowsFormsApplication3/linux/Auto-Installer-Ubuntu-16.04-Linux-Mint-18.sh && sudo chmod +x Auto-Installer-Ubuntu-16.04-Linux-Mint-18.sh && ./Auto-Installer-Ubuntu-16.04-Linux-Mint-18.sh | sh
66 Mot inconnu : Linux-Mint-18 =>     wget https://raw.githubusercontent.com/gregstein/AoE2Tools/master/WindowsFormsApplication3/linux/Auto-Installer-Ubuntu-16.04-Linux-Mint-18.sh && sudo chmod +x Auto-Installer-Ubuntu-16.04-Linux-Mint-18.sh && ./Auto-Installer-Ubuntu-16.04-Linux-Mint-18.sh | linux-mint-18
66 Mot inconnu : sh =>     wget https://raw.githubusercontent.com/gregstein/AoE2Tools/master/WindowsFormsApplication3/linux/Auto-Installer-Ubuntu-16.04-Linux-Mint-18.sh && sudo chmod +x Auto-Installer-Ubuntu-16.04-Linux-Mint-18.sh && ./Auto-Installer-Ubuntu-16.04-Linux-Mint-18.sh | sh

68 Mot inconnu : Ageofnotes => Au cours de ce processus, quelques fenêtres apparaîtront. Tout ce que vous avez à faire est de confirmer et d'installer, mais en cas de doute, vous pouvez suivre la procédure image par image fournie par sur ce lien [[https://ageofnotes.com/tutorials/auto-installer-for-age-of-empires-ii-on-wine-linux-ubuntu-mint-debian/#Setting_up_Age_of_Empires_2_on_Linux|Ageofnotes.com]] | ageofnotes

72 Mot inconnu : DirectDraw => ==== DirectDraw ==== | directdraw

76 Mot inconnu : DirectDraw => > Impossible d'initialiser la résolution graphique. Assurez-vous que votre pilote ou votre carte graphique sont compatibles DirectDraw. | directdraw

78 Mot inconnu : Wine => Dans ce cas, il suffit de lancer l'outil de configuration de Wine : | wine

