2 Mot inconnu : logitech => {{tag>Trusty matériel clavier logitech}}

6 Il manque un espace insécable. => ====== Clavier : Logitech G15 ======
6 Mot inconnu : Logitech => ====== Clavier : Logitech G15 ======
6 Mot inconnu : G15 => ====== Clavier : Logitech G15 ======

7 Mot inconnu : LTS => <note warning>La procédure qui suit ne fonctionne pas sur Ubuntu 14.04 LTS (plantage du démon au démarrage)</note>

10 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Logitech G15v1 (Bleu)
10 Mot inconnu : Logitech =>   * Logitech G15v1 (Bleu)
10 Mot inconnu : G15v1 =>   * Logitech G15v1 (Bleu)

11 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Logitech G15v2 (Orange)
11 Mot inconnu : Logitech =>   * Logitech G15v2 (Orange)
11 Mot inconnu : G15v2 =>   * Logitech G15v2 (Orange)

12 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Logitech G11 (idem G15v1 sans LCD)
12 Mot inconnu : Logitech =>   * Logitech G11 (idem G15v1 sans LCD)
12 Mot inconnu : G11 =>   * Logitech G11 (idem G15v1 sans LCD)
12 Mot inconnu : G15v1 =>   * Logitech G11 (idem G15v1 sans LCD)

16 Mot inconnu : Logitech => Cette page vous guidera dans l'installation et la configuration de votre clavier Logitech G15 (v1 & v2). Une fois fini, vous pourrez utiliser l'affichage LCD et toutes les touches spéciales fonctionneront. Pour cela, vous devrez faire les trois choses suivante : télécharger et installer les pilotes nécessaires, ajouter des symboles à X pour déclarer les touches supplémentaires et, enfin, lier ces symboles aux touches.
16 Mot inconnu : G15 => Cette page vous guidera dans l'installation et la configuration de votre clavier Logitech G15 (v1 & v2). Une fois fini, vous pourrez utiliser l'affichage LCD et toutes les touches spéciales fonctionneront. Pour cela, vous devrez faire les trois choses suivante : télécharger et installer les pilotes nécessaires, ajouter des symboles à X pour déclarer les touches supplémentaires et, enfin, lier ces symboles aux touches.
16 Mot inconnu : v1 => Cette page vous guidera dans l'installation et la configuration de votre clavier Logitech G15 (v1 & v2). Une fois fini, vous pourrez utiliser l'affichage LCD et toutes les touches spéciales fonctionneront. Pour cela, vous devrez faire les trois choses suivante : télécharger et installer les pilotes nécessaires, ajouter des symboles à X pour déclarer les touches supplémentaires et, enfin, lier ces symboles aux touches.
16 Mot inconnu : v2 => Cette page vous guidera dans l'installation et la configuration de votre clavier Logitech G15 (v1 & v2). Une fois fini, vous pourrez utiliser l'affichage LCD et toutes les touches spéciales fonctionneront. Pour cela, vous devrez faire les trois choses suivante : télécharger et installer les pilotes nécessaires, ajouter des symboles à X pour déclarer les touches supplémentaires et, enfin, lier ces symboles aux touches.
16 Accord de nombre erroné avec « trois choses » : « suivante » devrait être au pluriel. => Cette page vous guidera dans l'installation et la configuration de votre clavier Logitech G15 (v1 & v2). Une fois fini, vous pourrez utiliser l'affichage LCD et toutes les touches spéciales fonctionneront. Pour cela, vous devrez faire les trois choses suivante : télécharger et installer les pilotes nécessaires, ajouter des symboles à X pour déclarer les touches supplémentaires et, enfin, lier ces symboles aux touches.
16 Il manque un espace insécable. => Cette page vous guidera dans l'installation et la configuration de votre clavier Logitech G15 (v1 & v2). Une fois fini, vous pourrez utiliser l'affichage LCD et toutes les touches spéciales fonctionneront. Pour cela, vous devrez faire les trois choses suivante : télécharger et installer les pilotes nécessaires, ajouter des symboles à X pour déclarer les touches supplémentaires et, enfin, lier ces symboles aux touches.

21 Il manque un espace. => [[:tutoriel:comment_installer_un_paquet|Installez les paquets]] suivants : **[[apt>g15composer,g15daemon,g15macro,g15stats]].** 
21 Il manque un espace insécable. => [[:tutoriel:comment_installer_un_paquet|Installez les paquets]] suivants : **[[apt>g15composer,g15daemon,g15macro,g15stats]].** 
21 Mot inconnu : g15composer => [[:tutoriel:comment_installer_un_paquet|Installez les paquets]] suivants : **[[apt>g15composer,g15daemon,g15macro,g15stats]].** 
21 Il manque un espace. => [[:tutoriel:comment_installer_un_paquet|Installez les paquets]] suivants : **[[apt>g15composer,g15daemon,g15macro,g15stats]].** 
21 Mot inconnu : g15daemon => [[:tutoriel:comment_installer_un_paquet|Installez les paquets]] suivants : **[[apt>g15composer,g15daemon,g15macro,g15stats]].** 
21 Mot inconnu : g15macro => [[:tutoriel:comment_installer_un_paquet|Installez les paquets]] suivants : **[[apt>g15composer,g15daemon,g15macro,g15stats]].** 
21 Il manque un espace. => [[:tutoriel:comment_installer_un_paquet|Installez les paquets]] suivants : **[[apt>g15composer,g15daemon,g15macro,g15stats]].** 
21 Mot inconnu : g15stats => [[:tutoriel:comment_installer_un_paquet|Installez les paquets]] suivants : **[[apt>g15composer,g15daemon,g15macro,g15stats]].** 
21 Espace(s) en fin de ligne à supprimer. => [[:tutoriel:comment_installer_un_paquet|Installez les paquets]] suivants : **[[apt>g15composer,g15daemon,g15macro,g15stats]].** 

23 Il manque un espace insécable. => Paquets optionnels : **[[apt>g15daemon-audacious,g15mpd]]**.
23 Mot inconnu : g15daemon-audacious => Paquets optionnels : **[[apt>g15daemon-audacious,g15mpd]]**.
23 Il manque un espace. => Paquets optionnels : **[[apt>g15daemon-audacious,g15mpd]]**.
23 Mot inconnu : g15mpd => Paquets optionnels : **[[apt>g15daemon-audacious,g15mpd]]**.

28 Mot inconnu : G15 => [[http://www.kde-apps.org/content/show.php/G15+Amarok+Plugin+Plus?content=76743|G15 Amarok Plugin Plus]].
28 Mot inconnu : Amarok => [[http://www.kde-apps.org/content/show.php/G15+Amarok+Plugin+Plus?content=76743|G15 Amarok Plugin Plus]].

30 Mot inconnu : G15 => [[http://www.kde-apps.org/content/show.php/G15+Show+Tune?content=92419|G15 Show Tune]].

35 Il manque un espace. => Afin de se servir de ces touches, nous allons les déclarer en [[:tutoriel:comment_editer_un_fichier|éditant les fichiers]] **/usr/share/X11/XKeysymDB** et **~/.Xmodmap**. Une fois ces modifications effectuées, vous devrez vous reconnecter pour utiliser ces touches comme n'importe qu'elles autres.
35 Mot inconnu : Xmodmap => Afin de se servir de ces touches, nous allons les déclarer en [[:tutoriel:comment_editer_un_fichier|éditant les fichiers]] **/usr/share/X11/XKeysymDB** et **~/.Xmodmap**. Une fois ces modifications effectuées, vous devrez vous reconnecter pour utiliser ces touches comme n'importe qu'elles autres.
35 Confusion probable. Ex : Quelle femme ! Je crois qu’elle réussira. => Afin de se servir de ces touches, nous allons les déclarer en [[:tutoriel:comment_editer_un_fichier|éditant les fichiers]] **/usr/share/X11/XKeysymDB** et **~/.Xmodmap**. Une fois ces modifications effectuées, vous devrez vous reconnecter pour utiliser ces touches comme n'importe qu'elles autres.

37 Mot inconnu : XKeysymDB => <note important>Cette manipulation semble impossible étant donné la suppression de XKeysymDB car ce programme n'était plus utile</note>
37 Si « car » est la conjonction de coordination, une virgule est peut-être souhaitable. => <note important>Cette manipulation semble impossible étant donné la suppression de XKeysymDB car ce programme n'était plus utile</note>

39 Mot inconnu : G15v1 => === G15v1 ===

41 Il manque un espace insécable. => Ajoutez la section suivante à la fin du fichier **/usr/share/X11/XKeysymDB** :

44 Mot inconnu : G15v1 => ! G15v1
108 Mot inconnu : FF40 => M1                      :1008FF40

109 Espace(s) surnuméraire(s) à supprimer. => M2                      :1008FF41
109 Mot inconnu : FF41 => M2                      :1008FF41

110 Espace(s) surnuméraire(s) à supprimer. => M3                      :1008FF42
110 Mot inconnu : FF42 => M3                      :1008FF42

111 Espace(s) surnuméraire(s) à supprimer. => MR                      :1008FF43
111 Mot inconnu : FF43 => MR                      :1008FF43

112 Mot inconnu : G1 => G1                      :1008FF44
112 Espace(s) surnuméraire(s) à supprimer. => G1                      :1008FF44
112 Mot inconnu : FF44 => G1                      :1008FF44

113 Mot inconnu : G2 => G2                      :1008FF45
113 Espace(s) surnuméraire(s) à supprimer. => G2                      :1008FF45
113 Mot inconnu : FF45 => G2                      :1008FF45

114 Mot inconnu : G3 => G3                      :1008FF46
114 Espace(s) surnuméraire(s) à supprimer. => G3                      :1008FF46
114 Mot inconnu : FF46 => G3                      :1008FF46

115 Mot inconnu : G4 => G4                      :1008FF47
115 Espace(s) surnuméraire(s) à supprimer. => G4                      :1008FF47
115 Mot inconnu : FF47 => G4                      :1008FF47

116 Mot inconnu : G5 => G5                      :1008FF48
116 Espace(s) surnuméraire(s) à supprimer. => G5                      :1008FF48
116 Mot inconnu : FF48 => G5                      :1008FF48

117 Mot inconnu : G6 => G6                      :1008FF18
117 Espace(s) surnuméraire(s) à supprimer. => G6                      :1008FF18
117 Mot inconnu : FF18 => G6                      :1008FF18

118 Mot inconnu : G7 => G7                      :1008FF4A
118 Espace(s) surnuméraire(s) à supprimer. => G7                      :1008FF4A
118 Mot inconnu : FF4A => G7                      :1008FF4A

119 Mot inconnu : G8 => G8                      :1008FF4B
119 Espace(s) surnuméraire(s) à supprimer. => G8                      :1008FF4B
119 Mot inconnu : FF4B => G8                      :1008FF4B

120 Mot inconnu : G9 => G9                      :1008FF4C
120 Espace(s) surnuméraire(s) à supprimer. => G9                      :1008FF4C
120 Mot inconnu : FF4C => G9                      :1008FF4C

121 Mot inconnu : G10 => G10                     :1008FF4D
121 Espace(s) surnuméraire(s) à supprimer. => G10                     :1008FF4D
121 Mot inconnu : FF4D => G10                     :1008FF4D

122 Mot inconnu : G11 => G11                     :1008FF4E
122 Espace(s) surnuméraire(s) à supprimer. => G11                     :1008FF4E
122 Mot inconnu : FF4E => G11                     :1008FF4E

123 Mot inconnu : G12 => G12                     :1008FF4F
123 Espace(s) surnuméraire(s) à supprimer. => G12                     :1008FF4F
123 Mot inconnu : FF4F => G12                     :1008FF4F

124 Mot inconnu : G13 => G13                     :1008FF60
124 Espace(s) surnuméraire(s) à supprimer. => G13                     :1008FF60
124 Mot inconnu : FF60 => G13                     :1008FF60

125 Mot inconnu : G14 => G14                     :1008FF1D
125 Espace(s) surnuméraire(s) à supprimer. => G14                     :1008FF1D
125 Mot inconnu : FF1D => G14                     :1008FF1D

126 Mot inconnu : G15 => G15                     :1008FF7E
126 Espace(s) surnuméraire(s) à supprimer. => G15                     :1008FF7E
126 Mot inconnu : FF7E => G15                     :1008FF7E

127 Mot inconnu : G17 => G17                     :1008FF8D
127 Espace(s) surnuméraire(s) à supprimer. => G17                     :1008FF8D
127 Mot inconnu : FF8D => G17                     :1008FF8D

128 Mot inconnu : G18 => G18                     :1008FF8F
128 Espace(s) surnuméraire(s) à supprimer. => G18                     :1008FF8F
128 Mot inconnu : FF8F => G18                     :1008FF8F

130 Mot inconnu : XF86AudioLowerVolume => XF86AudioLowerVolume    :1008FF11
130 Espace(s) surnuméraire(s) à supprimer. => XF86AudioLowerVolume    :1008FF11
130 Mot inconnu : FF11 => XF86AudioLowerVolume    :1008FF11

131 Mot inconnu : XF86AudioMute => XF86AudioMute           :1008FF12
131 Espace(s) surnuméraire(s) à supprimer. => XF86AudioMute           :1008FF12
131 Mot inconnu : FF12 => XF86AudioMute           :1008FF12

132 Mot inconnu : XF86AudioRaiseVolume => XF86AudioRaiseVolume    :1008FF13
132 Espace(s) surnuméraire(s) à supprimer. => XF86AudioRaiseVolume    :1008FF13
132 Mot inconnu : FF13 => XF86AudioRaiseVolume    :1008FF13

133 Mot inconnu : XF86AudioPlay => XF86AudioPlay           :1008FF14
133 Espace(s) surnuméraire(s) à supprimer. => XF86AudioPlay           :1008FF14
133 Mot inconnu : FF14 => XF86AudioPlay           :1008FF14

134 Mot inconnu : XF86AudioStop => XF86AudioStop           :1008FF15
134 Espace(s) surnuméraire(s) à supprimer. => XF86AudioStop           :1008FF15
134 Mot inconnu : FF15 => XF86AudioStop           :1008FF15

135 Mot inconnu : XF86AudioPrev => XF86AudioPrev           :1008FF16
135 Espace(s) surnuméraire(s) à supprimer. => XF86AudioPrev           :1008FF16
135 Mot inconnu : FF16 => XF86AudioPrev           :1008FF16

136 Mot inconnu : XF86AudioNext => XF86AudioNext           :1008FF17
136 Espace(s) surnuméraire(s) à supprimer. => XF86AudioNext           :1008FF17
136 Mot inconnu : FF17 => XF86AudioNext           :1008FF17

138 L’espace se place après le point, et non avant (ou bien sert de liant entre deux lettres). => == .Xmodmap ==
138 Mot inconnu : Xmodmap => == .Xmodmap ==

139 Mot inconnu : Xmodmap => Et celle-là au fichier **~/.Xmodmap** :
139 Il manque un espace insécable. => Et celle-là au fichier **~/.Xmodmap** :

142 Mot inconnu : keycode => keycode 177 = G1
142 Mot inconnu : G1 => keycode 177 = G1

143 Mot inconnu : keycode => keycode 152 = G2
143 Mot inconnu : G2 => keycode 152 = G2

144 Mot inconnu : keycode => keycode 190 = G3
144 Mot inconnu : G3 => keycode 190 = G3

145 Mot inconnu : keycode => keycode 208 = G4
145 Mot inconnu : G4 => keycode 208 = G4

146 Mot inconnu : keycode => keycode 129 = G5
146 Mot inconnu : G5 => keycode 129 = G5

147 Mot inconnu : keycode => keycode 130 = G6
147 Mot inconnu : G6 => keycode 130 = G6

148 Mot inconnu : keycode => keycode 184 = M1

149 Mot inconnu : keycode => keycode  93 = M2
149 Espace(s) surnuméraire(s) à supprimer. => keycode  93 = M2

150 Mot inconnu : keycode => keycode 131 = M3

151 Mot inconnu : keycode => keycode 132 = LCD0
151 Mot inconnu : LCD0 => keycode 132 = LCD0

152 Mot inconnu : keycode => keycode 170 = LCD1
152 Mot inconnu : LCD1 => keycode 170 = LCD1

153 Mot inconnu : keycode => keycode 219 = LCD2
153 Mot inconnu : LCD2 => keycode 219 = LCD2

154 Mot inconnu : keycode => keycode 249 = LCD3
154 Mot inconnu : LCD3 => keycode 249 = LCD3

155 Mot inconnu : keycode => keycode 205 = LCD4
155 Mot inconnu : LCD4 => keycode 205 = LCD4

158 Mot inconnu : LCD1 => Lorsque vous aurez configuré les [[#touches_supplementaires]] vous pourrez modifier la manière dont l'heure s'affiche en appuyant sur les touches LCD1 à LCD04 ; LCD0 étant utilisée pour passé d'un écran LCD à l'autre.
158 Mot inconnu : LCD04 => Lorsque vous aurez configuré les [[#touches_supplementaires]] vous pourrez modifier la manière dont l'heure s'affiche en appuyant sur les touches LCD1 à LCD04 ; LCD0 étant utilisée pour passé d'un écran LCD à l'autre.
158 Il manque un espace insécable. => Lorsque vous aurez configuré les [[#touches_supplementaires]] vous pourrez modifier la manière dont l'heure s'affiche en appuyant sur les touches LCD1 à LCD04 ; LCD0 étant utilisée pour passé d'un écran LCD à l'autre.
158 Mot inconnu : LCD0 => Lorsque vous aurez configuré les [[#touches_supplementaires]] vous pourrez modifier la manière dont l'heure s'affiche en appuyant sur les touches LCD1 à LCD04 ; LCD0 étant utilisée pour passé d'un écran LCD à l'autre.

160 Mot inconnu : G15v2 => === G15v2 ===

162 Il manque un espace insécable. => Ajoutez la section suivante à la fin du fichier **/usr/share/X11/XKeysymDB** :

165 Mot inconnu : G15v2 => ! G15v2

166 Mot inconnu : G1 => G1                      :15000001
166 Espace(s) surnuméraire(s) à supprimer. => G1                      :15000001
166 Formatage des grands nombres. => G1                      :15000001

167 Mot inconnu : G2 => G2                      :15000002
167 Espace(s) surnuméraire(s) à supprimer. => G2                      :15000002
167 Formatage des grands nombres. => G2                      :15000002

168 Mot inconnu : G3 => G3                      :15000003
168 Espace(s) surnuméraire(s) à supprimer. => G3                      :15000003
168 Formatage des grands nombres. => G3                      :15000003

169 Mot inconnu : G4 => G4                      :15000004
169 Espace(s) surnuméraire(s) à supprimer. => G4                      :15000004
169 Formatage des grands nombres. => G4                      :15000004

170 Mot inconnu : G5 => G5                      :15000005
170 Espace(s) surnuméraire(s) à supprimer. => G5                      :15000005
170 Formatage des grands nombres. => G5                      :15000005

171 Mot inconnu : G6 => G6                      :15000006
171 Espace(s) surnuméraire(s) à supprimer. => G6                      :15000006
171 Formatage des grands nombres. => G6                      :15000006

172 Espace(s) surnuméraire(s) à supprimer. => M1                      :15000007
172 Formatage des grands nombres. => M1                      :15000007

173 Espace(s) surnuméraire(s) à supprimer. => M2                      :15000008
173 Formatage des grands nombres. => M2                      :15000008

174 Espace(s) surnuméraire(s) à supprimer. => M3                      :15000009
174 Formatage des grands nombres. => M3                      :15000009

175 Mot inconnu : LCD0 => LCD0                    :15000010
175 Espace(s) surnuméraire(s) à supprimer. => LCD0                    :15000010
175 Formatage des grands nombres. => LCD0                    :15000010

176 Mot inconnu : LCD1 => LCD1                    :15000011
176 Espace(s) surnuméraire(s) à supprimer. => LCD1                    :15000011
176 Formatage des grands nombres. => LCD1                    :15000011

177 Mot inconnu : LCD2 => LCD2                    :15000012
177 Espace(s) surnuméraire(s) à supprimer. => LCD2                    :15000012
177 Formatage des grands nombres. => LCD2                    :15000012

178 Mot inconnu : LCD3 => LCD3                    :15000013
178 Espace(s) surnuméraire(s) à supprimer. => LCD3                    :15000013
178 Formatage des grands nombres. => LCD3                    :15000013

179 Mot inconnu : LCD4 => LCD4                    :15000014
179 Espace(s) surnuméraire(s) à supprimer. => LCD4                    :15000014
179 Formatage des grands nombres. => LCD4                    :15000014

187 S’il s’agit d’un impératif, mettez un trait d’union. => Lancez le [[:tutoriel:application_demarrage|daemon au démarrage]] et remplissez les champs comme suit :
187 Il manque un espace. => Lancez le [[:tutoriel:application_demarrage|daemon au démarrage]] et remplissez les champs comme suit :
187 Mot inconnu : daemon => Lancez le [[:tutoriel:application_demarrage|daemon au démarrage]] et remplissez les champs comme suit :

188 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * **Pour G15stats**  (Affichage de plusieurs info sur l'utilisation du système), dans :
188 Mot inconnu : G15stats =>   * **Pour G15stats**  (Affichage de plusieurs info sur l'utilisation du système), dans :
188 Accord de nombre erroné : « info » devrait être au pluriel. =>   * **Pour G15stats**  (Affichage de plusieurs info sur l'utilisation du système), dans :

189 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>     * Nom = g15stats
189 Mot inconnu : g15stats =>     * Nom = g15stats

190 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>     * Commande = g15stats
190 Mot inconnu : g15stats =>     * Commande = g15stats

191 Mot inconnu : G15macro => * **Pour G15macro** (Utilisation des touches M1, M2, M3, MR et Gxx), dans : 
191 Mot inconnu : Gxx => * **Pour G15macro** (Utilisation des touches M1, M2, M3, MR et Gxx), dans : 
191 Espace(s) en fin de ligne à supprimer. => * **Pour G15macro** (Utilisation des touches M1, M2, M3, MR et Gxx), dans : 

192 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Nom = g15macro
192 Mot inconnu : g15macro =>   * Nom = g15macro

193 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Commande = g15macro
193 Mot inconnu : g15macro =>   * Commande = g15macro

197 Il manque un espace insécable. => Il est possible de changer l'affichage initial du clavier (comme on peut le faire avec les touches de l'écran LCD) en créant ou en modifiant le fichier **/etc/g15daemon.conf** :

200 Mot inconnu : Clock => [Clock]

201 Mot inconnu : hrFormat => 24hrFormat=On

202 Mot inconnu : ShowDate => ShowDate=On

209 Mot inconnu : g15-1 => {{ g15-1.jpg }}

213 Il manque un espace insécable. => Pour créer une macro : 
213 Espace(s) en fin de ligne à supprimer. => Pour créer une macro : 

214 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   - Appuyer MR
214 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) =>   - Appuyer MR

215 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   - Saisir la séquence de touches à enregistrer
215 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) =>   - Saisir la séquence de touches à enregistrer

216 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   - Appuyer la touche Gxx à laquelle on veut affecter la macro
216 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) =>   - Appuyer la touche Gxx à laquelle on veut affecter la macro
216 Mot inconnu : Gxx =>   - Appuyer la touche Gxx à laquelle on veut affecter la macro

218 Mot inconnu : Gxx => Il suffit ensuite d'appuyer de nouveau sur la touche Gxx pour rejouer la macro.

220 Guillemets typographiques ouvrants. => Les touches M1, M2 et M3 permettent d'avoir 3 "groupes" de macro différents.
220 Guillemets typographiques fermants. => Les touches M1, M2 et M3 permettent d'avoir 3 "groupes" de macro différents.

224 L’espace se place après le point, et non avant (ou bien sert de liant entre deux lettres). => Vous pouvez éditer et/ou sauvegarder .g15macro/g15macro.conf une fois vos configurations faite. Si vous avez besoin de plusieurs configurations de macro (plusieurs jeux par exemple) Il vous suffira simplement de changer de fichier de configuration. 
224 Mot inconnu : g15macro => Vous pouvez éditer et/ou sauvegarder .g15macro/g15macro.conf une fois vos configurations faite. Si vous avez besoin de plusieurs configurations de macro (plusieurs jeux par exemple) Il vous suffira simplement de changer de fichier de configuration. 
224 Mot inconnu : g15macro => Vous pouvez éditer et/ou sauvegarder .g15macro/g15macro.conf une fois vos configurations faite. Si vous avez besoin de plusieurs configurations de macro (plusieurs jeux par exemple) Il vous suffira simplement de changer de fichier de configuration. 
224 Il manque un espace. => Vous pouvez éditer et/ou sauvegarder .g15macro/g15macro.conf une fois vos configurations faite. Si vous avez besoin de plusieurs configurations de macro (plusieurs jeux par exemple) Il vous suffira simplement de changer de fichier de configuration. 
224 Accord de nombre erroné avec « vos configurations » : « faite » devrait être au pluriel. => Vous pouvez éditer et/ou sauvegarder .g15macro/g15macro.conf une fois vos configurations faite. Si vous avez besoin de plusieurs configurations de macro (plusieurs jeux par exemple) Il vous suffira simplement de changer de fichier de configuration. 
224 Pléonasme. => Vous pouvez éditer et/ou sauvegarder .g15macro/g15macro.conf une fois vos configurations faite. Si vous avez besoin de plusieurs configurations de macro (plusieurs jeux par exemple) Il vous suffira simplement de changer de fichier de configuration. 
224 Espace(s) en fin de ligne à supprimer. => Vous pouvez éditer et/ou sauvegarder .g15macro/g15macro.conf une fois vos configurations faite. Si vous avez besoin de plusieurs configurations de macro (plusieurs jeux par exemple) Il vous suffira simplement de changer de fichier de configuration. 

231 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   - Créer normalement sa(ses) macro(s) à l'aide de la touche **MR**
231 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) =>   - Créer normalement sa(ses) macro(s) à l'aide de la touche **MR**
231 Il manque un espace avant la parenthèse. =>   - Créer normalement sa(ses) macro(s) à l'aide de la touche **MR**
231 Écriture invariable. Utilisez un point médian. =>   - Créer normalement sa(ses) macro(s) à l'aide de la touche **MR**

232 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   - Ensuite ouvrir le moniteur système dans "Système > Administration > Moniteur système"
232 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) =>   - Ensuite ouvrir le moniteur système dans "Système > Administration > Moniteur système"
232 Guillemets typographiques ouvrants. =>   - Ensuite ouvrir le moniteur système dans "Système > Administration > Moniteur système"
232 Guillemets typographiques fermants. =>   - Ensuite ouvrir le moniteur système dans "Système > Administration > Moniteur système"

233 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   - Dans l'onglet "Processus", cliquer sur "G15macro" puis sur "Terminer le processus"
233 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) =>   - Dans l'onglet "Processus", cliquer sur "G15macro" puis sur "Terminer le processus"
233 Guillemets typographiques ouvrants. =>   - Dans l'onglet "Processus", cliquer sur "G15macro" puis sur "Terminer le processus"
233 Guillemets typographiques fermants. =>   - Dans l'onglet "Processus", cliquer sur "G15macro" puis sur "Terminer le processus"
233 Guillemets typographiques ouvrants. =>   - Dans l'onglet "Processus", cliquer sur "G15macro" puis sur "Terminer le processus"
233 Mot inconnu : G15macro =>   - Dans l'onglet "Processus", cliquer sur "G15macro" puis sur "Terminer le processus"
233 Guillemets typographiques fermants. =>   - Dans l'onglet "Processus", cliquer sur "G15macro" puis sur "Terminer le processus"
233 Guillemets typographiques ouvrants. =>   - Dans l'onglet "Processus", cliquer sur "G15macro" puis sur "Terminer le processus"
233 Guillemets typographiques fermants. =>   - Dans l'onglet "Processus", cliquer sur "G15macro" puis sur "Terminer le processus"

234 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   - Redémarrer la session ou bien simplement le processus, "ALT+F2 > G15macro"
234 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) =>   - Redémarrer la session ou bien simplement le processus, "ALT+F2 > G15macro"
234 Guillemets typographiques ouvrants. =>   - Redémarrer la session ou bien simplement le processus, "ALT+F2 > G15macro"
234 Typographie des composés chimiques. =>   - Redémarrer la session ou bien simplement le processus, "ALT+F2 > G15macro"
234 Mot inconnu : F2 =>   - Redémarrer la session ou bien simplement le processus, "ALT+F2 > G15macro"
234 Mot inconnu : G15macro =>   - Redémarrer la session ou bien simplement le processus, "ALT+F2 > G15macro"
234 Guillemets typographiques fermants. =>   - Redémarrer la session ou bien simplement le processus, "ALT+F2 > G15macro"

236 Il manque probablement un trait d’union. => Et voilà, normalement, cette fois ci l'enregistrement a été conservé. Cela vient du fait que lors de la fermeture d'Ubuntu, G15macro ne se termine pas correctement et l'enregistrement du fichier ~/.g15macro/g15macro.conf ne se fait donc pas.
236 Mot inconnu : G15macro => Et voilà, normalement, cette fois ci l'enregistrement a été conservé. Cela vient du fait que lors de la fermeture d'Ubuntu, G15macro ne se termine pas correctement et l'enregistrement du fichier ~/.g15macro/g15macro.conf ne se fait donc pas.
236 Mot inconnu : g15macro => Et voilà, normalement, cette fois ci l'enregistrement a été conservé. Cela vient du fait que lors de la fermeture d'Ubuntu, G15macro ne se termine pas correctement et l'enregistrement du fichier ~/.g15macro/g15macro.conf ne se fait donc pas.
236 Mot inconnu : g15macro => Et voilà, normalement, cette fois ci l'enregistrement a été conservé. Cela vient du fait que lors de la fermeture d'Ubuntu, G15macro ne se termine pas correctement et l'enregistrement du fichier ~/.g15macro/g15macro.conf ne se fait donc pas.
236 Il manque un espace. => Et voilà, normalement, cette fois ci l'enregistrement a été conservé. Cela vient du fait que lors de la fermeture d'Ubuntu, G15macro ne se termine pas correctement et l'enregistrement du fichier ~/.g15macro/g15macro.conf ne se fait donc pas.

241 Il manque un espace. => [[:tutoriel:comment_editer_un_fichier|Éditez]] et renseignez manuellement le fichier g15conf situé dans le dossier caché .g15macro.
241 Mot inconnu : g15conf => [[:tutoriel:comment_editer_un_fichier|Éditez]] et renseignez manuellement le fichier g15conf situé dans le dossier caché .g15macro.
241 L’espace se place après le point, et non avant (ou bien sert de liant entre deux lettres). => [[:tutoriel:comment_editer_un_fichier|Éditez]] et renseignez manuellement le fichier g15conf situé dans le dossier caché .g15macro.
