
5 Mot inconnu : Elasticsearch => ====== Elasticsearch ====== | elasticsearch
59 Mot inconnu : START_DAEMON => <file bash>#test "$START_DAEMON" = true || exit 0</file> | start_daemon
59 Guillemets typographiques fermants. => <file bash>#test "$START_DAEMON" = true || exit 0</file> | " => suggestions : ['\xa0»', '”']
59 Mot inconnu : true => <file bash>#test "$START_DAEMON" = true || exit 0</file> | true

62 Mot inconnu : start-stop-daemon => <file bash>start-stop-daemon --start -b --user "$ES_USER" -c "$ES_USER" --pidfile "$PID_FILE" --exec $DAEMON -- $DAEMON_OPTS</file> | start-stop-daemon
62 Mot inconnu : start => <file bash>start-stop-daemon --start -b --user "$ES_USER" -c "$ES_USER" --pidfile "$PID_FILE" --exec $DAEMON -- $DAEMON_OPTS</file> | start
62 Mot inconnu : ES_USER => <file bash>start-stop-daemon --start -b --user "$ES_USER" -c "$ES_USER" --pidfile "$PID_FILE" --exec $DAEMON -- $DAEMON_OPTS</file> | es_user
62 Guillemets typographiques fermants. => <file bash>start-stop-daemon --start -b --user "$ES_USER" -c "$ES_USER" --pidfile "$PID_FILE" --exec $DAEMON -- $DAEMON_OPTS</file> | " => suggestions : ['\xa0»', '”']
62 Mot inconnu : ES_USER => <file bash>start-stop-daemon --start -b --user "$ES_USER" -c "$ES_USER" --pidfile "$PID_FILE" --exec $DAEMON -- $DAEMON_OPTS</file> | es_user
62 Guillemets typographiques fermants. => <file bash>start-stop-daemon --start -b --user "$ES_USER" -c "$ES_USER" --pidfile "$PID_FILE" --exec $DAEMON -- $DAEMON_OPTS</file> | " => suggestions : ['\xa0»', '”']
62 Mot inconnu : pidfile => <file bash>start-stop-daemon --start -b --user "$ES_USER" -c "$ES_USER" --pidfile "$PID_FILE" --exec $DAEMON -- $DAEMON_OPTS</file> | pidfile
62 Mot inconnu : PID_FILE => <file bash>start-stop-daemon --start -b --user "$ES_USER" -c "$ES_USER" --pidfile "$PID_FILE" --exec $DAEMON -- $DAEMON_OPTS</file> | pid_file
62 Guillemets typographiques fermants. => <file bash>start-stop-daemon --start -b --user "$ES_USER" -c "$ES_USER" --pidfile "$PID_FILE" --exec $DAEMON -- $DAEMON_OPTS</file> | " => suggestions : ['\xa0»', '”']
62 Mot inconnu : exec => <file bash>start-stop-daemon --start -b --user "$ES_USER" -c "$ES_USER" --pidfile "$PID_FILE" --exec $DAEMON -- $DAEMON_OPTS</file> | exec
62 Mot inconnu : DAEMON => <file bash>start-stop-daemon --start -b --user "$ES_USER" -c "$ES_USER" --pidfile "$PID_FILE" --exec $DAEMON -- $DAEMON_OPTS</file> | daemon
62 Mot inconnu : DAEMON_OPTS => <file bash>start-stop-daemon --start -b --user "$ES_USER" -c "$ES_USER" --pidfile "$PID_FILE" --exec $DAEMON -- $DAEMON_OPTS</file> | daemon_opts

64 Mot inconnu : start-stop-daemon => <file bash>start-stop-daemon --start -b --user "$ES_USER" --pidfile "$PID_FILE" --exec $DAEMON -- $DAEMON_OPTS</file> | start-stop-daemon
64 Mot inconnu : start => <file bash>start-stop-daemon --start -b --user "$ES_USER" --pidfile "$PID_FILE" --exec $DAEMON -- $DAEMON_OPTS</file> | start
64 Mot inconnu : ES_USER => <file bash>start-stop-daemon --start -b --user "$ES_USER" --pidfile "$PID_FILE" --exec $DAEMON -- $DAEMON_OPTS</file> | es_user
64 Guillemets typographiques fermants. => <file bash>start-stop-daemon --start -b --user "$ES_USER" --pidfile "$PID_FILE" --exec $DAEMON -- $DAEMON_OPTS</file> | " => suggestions : ['\xa0»', '”']
64 Mot inconnu : pidfile => <file bash>start-stop-daemon --start -b --user "$ES_USER" --pidfile "$PID_FILE" --exec $DAEMON -- $DAEMON_OPTS</file> | pidfile
64 Mot inconnu : PID_FILE => <file bash>start-stop-daemon --start -b --user "$ES_USER" --pidfile "$PID_FILE" --exec $DAEMON -- $DAEMON_OPTS</file> | pid_file
64 Guillemets typographiques fermants. => <file bash>start-stop-daemon --start -b --user "$ES_USER" --pidfile "$PID_FILE" --exec $DAEMON -- $DAEMON_OPTS</file> | " => suggestions : ['\xa0»', '”']
64 Mot inconnu : exec => <file bash>start-stop-daemon --start -b --user "$ES_USER" --pidfile "$PID_FILE" --exec $DAEMON -- $DAEMON_OPTS</file> | exec
64 Mot inconnu : DAEMON => <file bash>start-stop-daemon --start -b --user "$ES_USER" --pidfile "$PID_FILE" --exec $DAEMON -- $DAEMON_OPTS</file> | daemon
64 Mot inconnu : DAEMON_OPTS => <file bash>start-stop-daemon --start -b --user "$ES_USER" --pidfile "$PID_FILE" --exec $DAEMON -- $DAEMON_OPTS</file> | daemon_opts

68 Mot inconnu : FIXME => <note help> FIXME A quoi servent réellement ces commandes ? | fixme

69 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * D'un côté la variable //START_DAEMON// n'est pas utilisée dans la suite du script. Donc pourquoi forcer l'arrêt du script si elle n'existe pas ? |    => suggestions : ['']
69 Mot inconnu : START_DAEMON =>   * D'un côté la variable //START_DAEMON// n'est pas utilisée dans la suite du script. Donc pourquoi forcer l'arrêt du script si elle n'existe pas ? | start_daemon

70 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Ensuite, le groupe défini par la variable //ES_USER// ne semble pas avoir le droit de lancer le démon alors que l'utilisateur référencé par la même variable lui le peut.  |    => suggestions : ['']
70 Mot inconnu : ES_USER =>   * Ensuite, le groupe défini par la variable //ES_USER// ne semble pas avoir le droit de lancer le démon alors que l'utilisateur référencé par la même variable lui le peut.  | es_user
70 Espace(s) en fin de ligne à supprimer. =>   * Ensuite, le groupe défini par la variable //ES_USER// ne semble pas avoir le droit de lancer le démon alors que l'utilisateur référencé par la même variable lui le peut.  |   => suggestions : ['']

79 Mot inconnu : elasticsearch => service elasticsearch status</code> | elasticsearch

80 Mot inconnu : FIXME => FIXME pourquoi dans le bug il y a ''sudo service elasticsearch status'' et là pas de sudo? | fixme
80 Guillemets typographiques ouvrants. => FIXME pourquoi dans le bug il y a ''sudo service elasticsearch status'' et là pas de sudo? | '' => suggestions : ['«\xa0', '“']
80 Mot inconnu : sudo => FIXME pourquoi dans le bug il y a ''sudo service elasticsearch status'' et là pas de sudo? | sudo
80 Mot inconnu : elasticsearch => FIXME pourquoi dans le bug il y a ''sudo service elasticsearch status'' et là pas de sudo? | elasticsearch
80 Guillemets typographiques fermants. => FIXME pourquoi dans le bug il y a ''sudo service elasticsearch status'' et là pas de sudo? | '' => suggestions : ['\xa0»', '”']
80 Mot inconnu : sudo => FIXME pourquoi dans le bug il y a ''sudo service elasticsearch status'' et là pas de sudo? | sudo

82 Accord de genre erroné : « active » est féminin. => Ce qui doit donner un **active (running)** qui indique que la commande de lancement a été exécutée et qu'on a eu un retour positif : | un => suggestions : ['une']
82 Accord de genre erroné : « un » est un déterminant masculin. => Ce qui doit donner un **active (running)** qui indique que la commande de lancement a été exécutée et qu'on a eu un retour positif : | active => suggestions : ['activé', 'actif']

96 Mot inconnu : lubuntu-DEV => sept. 18 13:42:40 lubuntu-DEV systemd[1]: Started LSB: Starts elasticsearch.</code> | lubuntu-dev
96 Mot inconnu : systemd => sept. 18 13:42:40 lubuntu-DEV systemd[1]: Started LSB: Starts elasticsearch.</code> | systemd
96 Mot inconnu : Started => sept. 18 13:42:40 lubuntu-DEV systemd[1]: Started LSB: Starts elasticsearch.</code> | started
96 Mot inconnu : LSB => sept. 18 13:42:40 lubuntu-DEV systemd[1]: Started LSB: Starts elasticsearch.</code> | lsb
96 Mot inconnu : Starts => sept. 18 13:42:40 lubuntu-DEV systemd[1]: Started LSB: Starts elasticsearch.</code> | starts
96 Mot inconnu : elasticsearch => sept. 18 13:42:40 lubuntu-DEV systemd[1]: Started LSB: Starts elasticsearch.</code> | elasticsearch

100 Mot inconnu : GET => Il est maintenant possible d'interroger le serveur via la requête HTTP GET : | get
101 Il manque un espace à côté du tiret. => <code bash>curl -X GET 'http://localhost:9200'</code> |  - => suggestions : [' – ', ' — ']
101 Guillemets typographiques ouvrants. => <code bash>curl -X GET 'http://localhost:9200'</code> | ' => suggestions : ['“', '‘', '‹']

116 Mot inconnu : Elasticsearch => <note tip>Le port par défaut d'Elasticsearch est 9200</note> | elasticsearch

124 Mot inconnu : name => <file bash>cluster.name: elasticsearch</file> | name
124 Mot inconnu : elasticsearch => <file bash>cluster.name: elasticsearch</file> | elasticsearch

126 Mot inconnu : Node => Dans la section **Node**, choisissez un nom pour le nœud. Par exemple : | node

127 Mot inconnu : node => <file bash>node.name: "development"</file> | node
127 Mot inconnu : name => <file bash>node.name: "development"</file> | name
127 Guillemets typographiques ouvrants. => <file bash>node.name: "development"</file> | " => suggestions : ['«\xa0', '“']
127 Mot inconnu : development => <file bash>node.name: "development"</file> | development
127 Guillemets typographiques fermants. => <file bash>node.name: "development"</file> | " => suggestions : ['\xa0»', '”']

130 Mot inconnu : number_of_shards => <file bash>index.number_of_shards: 1 | number_of_shards

131 Mot inconnu : number_of_replicas => index.number_of_replicas: 0</file> | number_of_replicas

133 Mot inconnu : Network => Dans la section **Network And HTTP**, indiquez quelle plage du réseau est à écouter. Par exemple, pour tout écouter sans aucune restriction : | network
133 Mot inconnu : And => Dans la section **Network And HTTP**, indiquez quelle plage du réseau est à écouter. Par exemple, pour tout écouter sans aucune restriction : | and

134 Mot inconnu : network => <file bash>network.host: 0.0.0.0</file> | network
134 Mot inconnu : host => <file bash>network.host: 0.0.0.0</file> | host

139 Mot inconnu : Requêtage => =====Requêtage===== | requêtage

144 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   - **C**reate : création d'une donnée |    => suggestions : ['']
144 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) =>   - **C**reate : création d'une donnée |  -  => suggestions : [' – ', ' — ', ' − ']
144 Mot inconnu : reate =>   - **C**reate : création d'une donnée | reate

145 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   - **D**elete : supression d'une donnée |    => suggestions : ['']
145 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) =>   - **D**elete : supression d'une donnée |  -  => suggestions : [' – ', ' — ', ' − ']
145 Mot inconnu : elete =>   - **D**elete : supression d'une donnée | elete
145 Mot inconnu : supression =>   - **D**elete : supression d'une donnée | supression

146 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   - **R**ead : lecture d'une donnée |    => suggestions : ['']
146 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) =>   - **R**ead : lecture d'une donnée |  -  => suggestions : [' – ', ' — ', ' − ']
146 Mot inconnu : ead =>   - **R**ead : lecture d'une donnée | ead

147 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   - **U**pdate : mise-à-jour d'une donnée |    => suggestions : ['']
147 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) =>   - **U**pdate : mise-à-jour d'une donnée |  -  => suggestions : [' – ', ' — ', ' − ']
147 Mot inconnu : pdate =>   - **U**pdate : mise-à-jour d'une donnée | pdate

150 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   - **G**ET : accession à une ressource |    => suggestions : ['']
150 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) =>   - **G**ET : accession à une ressource |  -  => suggestions : [' – ', ' — ', ' − ']

151 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   - **P**OST : publication d'une nouvelle ressource |    => suggestions : ['']
151 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) =>   - **P**OST : publication d'une nouvelle ressource |  -  => suggestions : [' – ', ' — ', ' − ']

152 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   - **P**UT : mise-à-jour d'une ressource existante (création si elle n'existe pas) |    => suggestions : ['']
152 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) =>   - **P**UT : mise-à-jour d'une ressource existante (création si elle n'existe pas) |  -  => suggestions : [' – ', ' — ', ' − ']

153 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   - **D**ELETE : suppression d'une donnée |    => suggestions : ['']
153 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) =>   - **D**ELETE : suppression d'une donnée |  -  => suggestions : [' – ', ' — ', ' − ']
153 Mot inconnu : ELETE =>   - **D**ELETE : suppression d'une donnée | elete

155 Mot inconnu : Elasticsearch => Dans le cadre d'Elasticsearch, on peut donc faire le rapprochement : | elasticsearch

156 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   - Create ↔ POST |    => suggestions : ['']
156 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) =>   - Create ↔ POST |  -  => suggestions : [' – ', ' — ', ' − ']
156 Mot inconnu : Create =>   - Create ↔ POST | create

157 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   - Delete ↔ DELETE |    => suggestions : ['']
157 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) =>   - Delete ↔ DELETE |  -  => suggestions : [' – ', ' — ', ' − ']
157 Mot inconnu : Delete =>   - Delete ↔ DELETE | delete
157 Mot inconnu : DELETE =>   - Delete ↔ DELETE | delete

158 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   - Read ↔ GET |    => suggestions : ['']
158 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) =>   - Read ↔ GET |  -  => suggestions : [' – ', ' — ', ' − ']
158 Mot inconnu : Read =>   - Read ↔ GET | read
158 Mot inconnu : GET =>   - Read ↔ GET | get

159 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   - Update ↔ PUT |    => suggestions : ['']
159 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) =>   - Update ↔ PUT |  -  => suggestions : [' – ', ' — ', ' − ']
159 Mot inconnu : Update =>   - Update ↔ PUT | update

163 Mot inconnu : Elastic => <note tip>Elastic ne fait pas de différence fondamental entre "Create ↔ POST" et "Update ↔ PUT". Ces 2 opérations se confondent en une seule : l'indexation.</note> | elastic
163 Guillemets typographiques ouvrants. => <note tip>Elastic ne fait pas de différence fondamental entre "Create ↔ POST" et "Update ↔ PUT". Ces 2 opérations se confondent en une seule : l'indexation.</note> | " => suggestions : ['«\xa0', '“']
163 Mot inconnu : Create => <note tip>Elastic ne fait pas de différence fondamental entre "Create ↔ POST" et "Update ↔ PUT". Ces 2 opérations se confondent en une seule : l'indexation.</note> | create
163 Guillemets typographiques fermants. => <note tip>Elastic ne fait pas de différence fondamental entre "Create ↔ POST" et "Update ↔ PUT". Ces 2 opérations se confondent en une seule : l'indexation.</note> | " => suggestions : ['\xa0»', '”']
163 Guillemets typographiques ouvrants. => <note tip>Elastic ne fait pas de différence fondamental entre "Create ↔ POST" et "Update ↔ PUT". Ces 2 opérations se confondent en une seule : l'indexation.</note> | " => suggestions : ['«\xa0', '“']
163 Mot inconnu : Update => <note tip>Elastic ne fait pas de différence fondamental entre "Create ↔ POST" et "Update ↔ PUT". Ces 2 opérations se confondent en une seule : l'indexation.</note> | update
163 Guillemets typographiques fermants. => <note tip>Elastic ne fait pas de différence fondamental entre "Create ↔ POST" et "Update ↔ PUT". Ces 2 opérations se confondent en une seule : l'indexation.</note> | " => suggestions : ['\xa0»', '”']

165 Mot inconnu : Elasticsearch => Pour ajouter un enregistrement dans Elasticsearch, on peut prendre comme exemple un méthode PUT : | elasticsearch
165 Accord de genre erroné : « méthode » est féminin. => Pour ajouter un enregistrement dans Elasticsearch, on peut prendre comme exemple un méthode PUT : | un => suggestions : ['une']

173 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * L'index ''movies'' : Espace ou notre enregistrement sera stocké dans lequel sera  (obligatoire) |    => suggestions : ['']
173 Guillemets typographiques ouvrants. =>   * L'index ''movies'' : Espace ou notre enregistrement sera stocké dans lequel sera  (obligatoire) | '' => suggestions : ['«\xa0', '“']
173 Mot inconnu : movies =>   * L'index ''movies'' : Espace ou notre enregistrement sera stocké dans lequel sera  (obligatoire) | movies
173 Guillemets typographiques fermants. =>   * L'index ''movies'' : Espace ou notre enregistrement sera stocké dans lequel sera  (obligatoire) | '' => suggestions : ['\xa0»', '”']
173 Espace(s) surnuméraire(s) à supprimer. =>   * L'index ''movies'' : Espace ou notre enregistrement sera stocké dans lequel sera  (obligatoire) |    => suggestions : [' ']

174 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Le type ''movie'' : Pour affiner l'index (obligatoire). On pourra par exemple ajouter des réalisateurs à notre base de films |    => suggestions : ['']
174 Guillemets typographiques ouvrants. =>   * Le type ''movie'' : Pour affiner l'index (obligatoire). On pourra par exemple ajouter des réalisateurs à notre base de films | '' => suggestions : ['«\xa0', '“']
174 Mot inconnu : movie =>   * Le type ''movie'' : Pour affiner l'index (obligatoire). On pourra par exemple ajouter des réalisateurs à notre base de films | movie
174 Guillemets typographiques fermants. =>   * Le type ''movie'' : Pour affiner l'index (obligatoire). On pourra par exemple ajouter des réalisateurs à notre base de films | '' => suggestions : ['\xa0»', '”']

175 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * L'identifiant (ID) ''1'' : une étiquette unique associée à l'enregistrement (optionnel) |    => suggestions : ['']
175 Guillemets typographiques ouvrants. =>   * L'identifiant (ID) ''1'' : une étiquette unique associée à l'enregistrement (optionnel) | '' => suggestions : ['«\xa0', '“']
175 Guillemets typographiques fermants. =>   * L'identifiant (ID) ''1'' : une étiquette unique associée à l'enregistrement (optionnel) | '' => suggestions : ['\xa0»', '”']

176 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Les données à stocker : au format JSON, entre les balises ''{}'' |    => suggestions : ['']

178 Guillemets typographiques ouvrants. => <code bash>{"_index":"movies","_type":"movie","_id":"1","_version":1,"created":true}</code> | " => suggestions : ['«\xa0', '“']
178 Guillemets typographiques fermants. => <code bash>{"_index":"movies","_type":"movie","_id":"1","_version":1,"created":true}</code> | " => suggestions : ['\xa0»', '”']
178 Guillemets typographiques ouvrants. => <code bash>{"_index":"movies","_type":"movie","_id":"1","_version":1,"created":true}</code> | " => suggestions : ['«\xa0', '“']
178 Guillemets typographiques fermants. => <code bash>{"_index":"movies","_type":"movie","_id":"1","_version":1,"created":true}</code> | " => suggestions : ['\xa0»', '”']
178 Guillemets typographiques ouvrants. => <code bash>{"_index":"movies","_type":"movie","_id":"1","_version":1,"created":true}</code> | " => suggestions : ['«\xa0', '“']
178 Guillemets typographiques fermants. => <code bash>{"_index":"movies","_type":"movie","_id":"1","_version":1,"created":true}</code> | " => suggestions : ['\xa0»', '”']
178 Guillemets typographiques ouvrants. => <code bash>{"_index":"movies","_type":"movie","_id":"1","_version":1,"created":true}</code> | " => suggestions : ['«\xa0', '“']
178 Guillemets typographiques fermants. => <code bash>{"_index":"movies","_type":"movie","_id":"1","_version":1,"created":true}</code> | " => suggestions : ['\xa0»', '”']
178 Guillemets typographiques ouvrants. => <code bash>{"_index":"movies","_type":"movie","_id":"1","_version":1,"created":true}</code> | " => suggestions : ['«\xa0', '“']
178 Guillemets typographiques fermants. => <code bash>{"_index":"movies","_type":"movie","_id":"1","_version":1,"created":true}</code> | " => suggestions : ['\xa0»', '”']
178 Guillemets typographiques ouvrants. => <code bash>{"_index":"movies","_type":"movie","_id":"1","_version":1,"created":true}</code> | " => suggestions : ['«\xa0', '“']
178 Guillemets typographiques fermants. => <code bash>{"_index":"movies","_type":"movie","_id":"1","_version":1,"created":true}</code> | " => suggestions : ['\xa0»', '”']
178 Guillemets typographiques ouvrants. => <code bash>{"_index":"movies","_type":"movie","_id":"1","_version":1,"created":true}</code> | " => suggestions : ['«\xa0', '“']
178 Guillemets typographiques fermants. => <code bash>{"_index":"movies","_type":"movie","_id":"1","_version":1,"created":true}</code> | " => suggestions : ['\xa0»', '”']
178 Guillemets typographiques ouvrants. => <code bash>{"_index":"movies","_type":"movie","_id":"1","_version":1,"created":true}</code> | " => suggestions : ['«\xa0', '“']
178 Guillemets typographiques fermants. => <code bash>{"_index":"movies","_type":"movie","_id":"1","_version":1,"created":true}</code> | " => suggestions : ['\xa0»', '”']

180 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Un rappel de l'index |    => suggestions : ['']

181 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Un rappel du type |    => suggestions : ['']

182 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Un rappel de l'ID (si vous en avez donné un, sinon généré aléatoirement) |    => suggestions : ['']

183 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Le numéro de version (toujours 1 pour une création) |    => suggestions : ['']

184 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Le type ''créé'' à VRAI (évident pour une création) |    => suggestions : ['']
184 Guillemets typographiques ouvrants. =>   * Le type ''créé'' à VRAI (évident pour une création) | '' => suggestions : ['«\xa0', '“']
184 Guillemets typographiques fermants. =>   * Le type ''créé'' à VRAI (évident pour une création) | '' => suggestions : ['\xa0»', '”']

194 Guillemets typographiques ouvrants. => <code bash>{"_index":"movies","_type":"movie","_id":"2","_version":1,"created":true}</code> | " => suggestions : ['«\xa0', '“']
194 Guillemets typographiques fermants. => <code bash>{"_index":"movies","_type":"movie","_id":"2","_version":1,"created":true}</code> | " => suggestions : ['\xa0»', '”']
194 Guillemets typographiques ouvrants. => <code bash>{"_index":"movies","_type":"movie","_id":"2","_version":1,"created":true}</code> | " => suggestions : ['«\xa0', '“']
194 Guillemets typographiques fermants. => <code bash>{"_index":"movies","_type":"movie","_id":"2","_version":1,"created":true}</code> | " => suggestions : ['\xa0»', '”']
194 Guillemets typographiques ouvrants. => <code bash>{"_index":"movies","_type":"movie","_id":"2","_version":1,"created":true}</code> | " => suggestions : ['«\xa0', '“']
194 Guillemets typographiques fermants. => <code bash>{"_index":"movies","_type":"movie","_id":"2","_version":1,"created":true}</code> | " => suggestions : ['\xa0»', '”']
194 Guillemets typographiques ouvrants. => <code bash>{"_index":"movies","_type":"movie","_id":"2","_version":1,"created":true}</code> | " => suggestions : ['«\xa0', '“']
