
6 Mot inconnu : Emacs => ====== Emacs : le couteau Suisse du développeur ====== | emacs
6 S’il s’agit d’un adjectif, ne mettez pas de majuscule. => ====== Emacs : le couteau Suisse du développeur ====== | suisse => suggestions : ['suisse']

8 Mot inconnu : Emacs => **Emacs**, ou Editor MACroS, créé par Richard Stallman est un [[éditeur de texte]] très puissant, extensible et personnalisable. | emacs
8 Mot inconnu : Editor => **Emacs**, ou Editor MACroS, créé par Richard Stallman est un [[éditeur de texte]] très puissant, extensible et personnalisable. | editor
8 Mot inconnu : MACroS => **Emacs**, ou Editor MACroS, créé par Richard Stallman est un [[éditeur de texte]] très puissant, extensible et personnalisable. | macros

10 Mot inconnu : Emacs => Bien que d'apparence austère de prime abord, avec un peu de prise en main, Emacs peut servir d'environnement de développement pour beaucoup de langages (LaTeX avec l'extension auctex, python, javascript, html...), de navigateur internet, de client mail, de client IRC, de psychanalyste... | emacs
10 Mot inconnu : LaTeX => Bien que d'apparence austère de prime abord, avec un peu de prise en main, Emacs peut servir d'environnement de développement pour beaucoup de langages (LaTeX avec l'extension auctex, python, javascript, html...), de navigateur internet, de client mail, de client IRC, de psychanalyste... | latex
10 Mot inconnu : auctex => Bien que d'apparence austère de prime abord, avec un peu de prise en main, Emacs peut servir d'environnement de développement pour beaucoup de langages (LaTeX avec l'extension auctex, python, javascript, html...), de navigateur internet, de client mail, de client IRC, de psychanalyste... | auctex
10 Mot inconnu : javascript => Bien que d'apparence austère de prime abord, avec un peu de prise en main, Emacs peut servir d'environnement de développement pour beaucoup de langages (LaTeX avec l'extension auctex, python, javascript, html...), de navigateur internet, de client mail, de client IRC, de psychanalyste... | javascript
10 Mot inconnu : html => Bien que d'apparence austère de prime abord, avec un peu de prise en main, Emacs peut servir d'environnement de développement pour beaucoup de langages (LaTeX avec l'extension auctex, python, javascript, html...), de navigateur internet, de client mail, de client IRC, de psychanalyste... | html
10 Typographie : points de suspension. Utilisez le caractère dédié. => Bien que d'apparence austère de prime abord, avec un peu de prise en main, Emacs peut servir d'environnement de développement pour beaucoup de langages (LaTeX avec l'extension auctex, python, javascript, html...), de navigateur internet, de client mail, de client IRC, de psychanalyste... | ... => suggestions : ['…']
10 Mot inconnu : IRC => Bien que d'apparence austère de prime abord, avec un peu de prise en main, Emacs peut servir d'environnement de développement pour beaucoup de langages (LaTeX avec l'extension auctex, python, javascript, html...), de navigateur internet, de client mail, de client IRC, de psychanalyste... | irc
10 Typographie : points de suspension. Utilisez le caractère dédié. => Bien que d'apparence austère de prime abord, avec un peu de prise en main, Emacs peut servir d'environnement de développement pour beaucoup de langages (LaTeX avec l'extension auctex, python, javascript, html...), de navigateur internet, de client mail, de client IRC, de psychanalyste... | ... => suggestions : ['…']

15 Mot inconnu : emacs => Selon vos besoins, deux possibilités pour installer emacs sont détaillées ci-dessous. | emacs

23 Guillemets typographiques ouvrants. => ==== Version ''snapshot'' depuis un dépôt non-officiel === | '' => suggestions : ['«\xa0', '“']
23 Mot inconnu : snapshot => ==== Version ''snapshot'' depuis un dépôt non-officiel === | snapshot
23 Guillemets typographiques fermants. => ==== Version ''snapshot'' depuis un dépôt non-officiel === | '' => suggestions : ['\xa0»', '”']

25 Mot inconnu : ubuntu-elisp => [[https://launchpad.net/~ubuntu-elisp|L'Ubuntu Emacs Lisp team]] fournit un dépôt [[ppa|PPA]] contenant un snapshot beaucoup plus récent que celui des dépôts d'Ubuntu et régulièrement mis à jour. | ubuntu-elisp
25 Mot inconnu : Emacs => [[https://launchpad.net/~ubuntu-elisp|L'Ubuntu Emacs Lisp team]] fournit un dépôt [[ppa|PPA]] contenant un snapshot beaucoup plus récent que celui des dépôts d'Ubuntu et régulièrement mis à jour. | emacs
25 Mot inconnu : team => [[https://launchpad.net/~ubuntu-elisp|L'Ubuntu Emacs Lisp team]] fournit un dépôt [[ppa|PPA]] contenant un snapshot beaucoup plus récent que celui des dépôts d'Ubuntu et régulièrement mis à jour. | team
25 Mot inconnu : snapshot => [[https://launchpad.net/~ubuntu-elisp|L'Ubuntu Emacs Lisp team]] fournit un dépôt [[ppa|PPA]] contenant un snapshot beaucoup plus récent que celui des dépôts d'Ubuntu et régulièrement mis à jour. | snapshot

32 Mot inconnu : Emacs => Vous pouvez maintenant lancer Emacs à partir du menu des applications (choisir la version GTK) ou du terminal en tapant simplement ''emacs''. | emacs
32 Guillemets typographiques ouvrants. => Vous pouvez maintenant lancer Emacs à partir du menu des applications (choisir la version GTK) ou du terminal en tapant simplement ''emacs''. | '' => suggestions : ['«\xa0', '“']
32 Mot inconnu : emacs => Vous pouvez maintenant lancer Emacs à partir du menu des applications (choisir la version GTK) ou du terminal en tapant simplement ''emacs''. | emacs
32 Guillemets typographiques fermants. => Vous pouvez maintenant lancer Emacs à partir du menu des applications (choisir la version GTK) ou du terminal en tapant simplement ''emacs''. | '' => suggestions : ['\xa0»', '”']

34 Mot inconnu : Shift => En appuyant sur Shift puis en cliquant dans la fenêtre d'Emacs, vous avez la possibilité de grossir la taille de la police. | shift
34 Mot inconnu : Emacs => En appuyant sur Shift puis en cliquant dans la fenêtre d'Emacs, vous avez la possibilité de grossir la taille de la police. | emacs

38 Espace(s) surnuméraire(s) à supprimer. => Le  :[[http://www.linux-france.org/article/appli/emacs/manuel/html/index.html|manuel en français]] |    => suggestions : [' ']

45 Espace(s) surnuméraire(s) à supprimer. => Il est toujours possible  d'écrire du texte dans le ou les fichiers ouverts (contrairement à Vim). |    => suggestions : [' ']

50 Espace(s) surnuméraire(s) à supprimer. => L'édition de texte  s'appuie sur les modes majeurs et mineurs : |    => suggestions : [' ']

52 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Les modes majeurs permettent de définir comment un type de fichier va être édité. Cela comprend la coloration syntaxique, la définition de commandes clavier, l'ajout de fonctionnalités spécifiques ... Il existe un mode majeur pour presque chaque langage de programmation. |    => suggestions : ['']
52 Typographie : points de suspension. Utilisez le caractère dédié. =>   * Les modes majeurs permettent de définir comment un type de fichier va être édité. Cela comprend la coloration syntaxique, la définition de commandes clavier, l'ajout de fonctionnalités spécifiques ... Il existe un mode majeur pour presque chaque langage de programmation. | ... => suggestions : ['…']

53 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Les modes mineurs permettent de modifier le comportement des modes majeurs. |    => suggestions : ['']

57 Mot inconnu : Emacs => Emacs se contrôle principalement via des raccourcis / commandes clavier. | emacs
59 S’il s’agit d’un impératif, ajoutez un “s”. => C-<lettre>: correspond à **Ctrl+<lettre>** | correspond => suggestions : ['corresponds']
61 S’il s’agit d’un impératif, ajoutez un “s”. => M-<lettre>: correspond à  **Alt+<lettre>** | correspond => suggestions : ['corresponds']
61 Espace(s) surnuméraire(s) à supprimer. => M-<lettre>: correspond à  **Alt+<lettre>** |    => suggestions : [' ']

63 Guillemets typographiques fermants. => <note tip>''M'' correspond à la touche **META** qui est généralement associée à la touche **ALT**</note> | '' => suggestions : ['\xa0»', '”']
63 Mot inconnu : META => <note tip>''M'' correspond à la touche **META** qui est généralement associée à la touche **ALT**</note> | meta

68 Mot inconnu : Emacs => Emacs propose un tutoriel pour apprendre à utiliser les commandes de base. Pour cela, une fois Emacs lancé tapez : | emacs
68 Mot inconnu : Emacs => Emacs propose un tutoriel pour apprendre à utiliser les commandes de base. Pour cela, une fois Emacs lancé tapez : | emacs

79 Espace(s) surnuméraire(s) à supprimer. => ^ commande ^      action       ^ |         => suggestions : [' ']

80 Espace(s) surnuméraire(s) à supprimer. => |   C-v    | Avance d'un écran | |      => suggestions : [' ']
132 Guillemets fermants. => |M-x comment-region| commente la zone sélectionnée => rajoute ''#'' ou ''REM'' ou '';'' selon| |  '' => suggestions : ['\xa0»', '”']

133 Mot inconnu : un-comment-region => |M-x un-comment-region| dé-commente la région => enlève ''#'' ou ''REM'' ou '';'' selon| | un-comment-region
133 Guillemets typographiques ouvrants. => |M-x un-comment-region| dé-commente la région => enlève ''#'' ou ''REM'' ou '';'' selon| | '' => suggestions : ['«\xa0', '“']
133 Guillemets typographiques fermants. => |M-x un-comment-region| dé-commente la région => enlève ''#'' ou ''REM'' ou '';'' selon| | '' => suggestions : ['\xa0»', '”']
133 Guillemets fermants. => |M-x un-comment-region| dé-commente la région => enlève ''#'' ou ''REM'' ou '';'' selon| |  '' => suggestions : ['\xa0»', '”']

134 Mot inconnu : ediff-buffers => |M-x ediff-buffers| lance la comparaison entre deux buffers (appuyer ensuite pipe [Alt Gr-touche 6] => vertical)| | ediff-buffers
134 Mot inconnu : buffers => |M-x ediff-buffers| lance la comparaison entre deux buffers (appuyer ensuite pipe [Alt Gr-touche 6] => vertical)| | buffers

135 Mot inconnu : replace-regexp => |M-x replace-regexp [tT]ata toto| remplace Tata ou tata par toto. Comme sed 's/[tT]ata/toto/'| | replace-regexp
135 Mot inconnu : tT => |M-x replace-regexp [tT]ata toto| remplace Tata ou tata par toto. Comme sed 's/[tT]ata/toto/'| | tt
135 Mot inconnu : ata => |M-x replace-regexp [tT]ata toto| remplace Tata ou tata par toto. Comme sed 's/[tT]ata/toto/'| | ata
135 Mot inconnu : sed => |M-x replace-regexp [tT]ata toto| remplace Tata ou tata par toto. Comme sed 's/[tT]ata/toto/'| | sed
135 Guillemets typographiques ouvrants. => |M-x replace-regexp [tT]ata toto| remplace Tata ou tata par toto. Comme sed 's/[tT]ata/toto/'| | ' => suggestions : ['“', '‘', '‹']
135 Mot inconnu : tT => |M-x replace-regexp [tT]ata toto| remplace Tata ou tata par toto. Comme sed 's/[tT]ata/toto/'| | tt
135 Mot inconnu : ata => |M-x replace-regexp [tT]ata toto| remplace Tata ou tata par toto. Comme sed 's/[tT]ata/toto/'| | ata

137 Mot inconnu : flush-lines => **M-x flush-lines ^$**    enlève les lignes vides (attention tapez deux fois sur le chapeau ^^ ). | flush-lines
137 Pas d’espace avant ce signe. => **M-x flush-lines ^$**    enlève les lignes vides (attention tapez deux fois sur le chapeau ^^ ). |  ) => suggestions : [')']

139 Mot inconnu : _________________________________________________________________________________________ => _________________________________________________________________________________________ | _________________________________________________________________________________________
150 Mot inconnu : ie => Remarque générale : la séquence '  **C-a-k** //faire quelque chose (ie:cd..)// **C-y**  ' marche aussi dans n'importe quel shell. | ie
150 Il manque un espace. => Remarque générale : la séquence '  **C-a-k** //faire quelque chose (ie:cd..)// **C-y**  ' marche aussi dans n'importe quel shell. | cd => suggestions : [' cd']
150 Typographie : un ou trois points ? => Remarque générale : la séquence '  **C-a-k** //faire quelque chose (ie:cd..)// **C-y**  ' marche aussi dans n'importe quel shell. | .. => suggestions : ['…', '.']

155 Mot inconnu : Emacs => Comme tout éditeur qui se respecte, Emacs propose un système d'extensions (ou bien de paquets, "package" en anglais). C'est comme apt-get ou synaptic pour Ubuntu. Cela permet d'obtenir de nouvelles fonctionnalités et de personnaliser son usage très facilement. Avant ce système d'extensions, on devait copier-coller les codes des extensions dans sa configuration… imaginez le bazar. Maintenant, même de petites fonctionnalités sont disponibles dans un paquet.  | emacs
155 Guillemets typographiques ouvrants. => Comme tout éditeur qui se respecte, Emacs propose un système d'extensions (ou bien de paquets, "package" en anglais). C'est comme apt-get ou synaptic pour Ubuntu. Cela permet d'obtenir de nouvelles fonctionnalités et de personnaliser son usage très facilement. Avant ce système d'extensions, on devait copier-coller les codes des extensions dans sa configuration… imaginez le bazar. Maintenant, même de petites fonctionnalités sont disponibles dans un paquet.  | " => suggestions : ['«\xa0', '“']
155 Guillemets typographiques fermants. => Comme tout éditeur qui se respecte, Emacs propose un système d'extensions (ou bien de paquets, "package" en anglais). C'est comme apt-get ou synaptic pour Ubuntu. Cela permet d'obtenir de nouvelles fonctionnalités et de personnaliser son usage très facilement. Avant ce système d'extensions, on devait copier-coller les codes des extensions dans sa configuration… imaginez le bazar. Maintenant, même de petites fonctionnalités sont disponibles dans un paquet.  | " => suggestions : ['\xa0»', '”']
155 Mot inconnu : apt-get => Comme tout éditeur qui se respecte, Emacs propose un système d'extensions (ou bien de paquets, "package" en anglais). C'est comme apt-get ou synaptic pour Ubuntu. Cela permet d'obtenir de nouvelles fonctionnalités et de personnaliser son usage très facilement. Avant ce système d'extensions, on devait copier-coller les codes des extensions dans sa configuration… imaginez le bazar. Maintenant, même de petites fonctionnalités sont disponibles dans un paquet.  | apt-get
155 Mot inconnu : synaptic => Comme tout éditeur qui se respecte, Emacs propose un système d'extensions (ou bien de paquets, "package" en anglais). C'est comme apt-get ou synaptic pour Ubuntu. Cela permet d'obtenir de nouvelles fonctionnalités et de personnaliser son usage très facilement. Avant ce système d'extensions, on devait copier-coller les codes des extensions dans sa configuration… imaginez le bazar. Maintenant, même de petites fonctionnalités sont disponibles dans un paquet.  | synaptic
155 Espace(s) en fin de ligne à supprimer. => Comme tout éditeur qui se respecte, Emacs propose un système d'extensions (ou bien de paquets, "package" en anglais). C'est comme apt-get ou synaptic pour Ubuntu. Cela permet d'obtenir de nouvelles fonctionnalités et de personnaliser son usage très facilement. Avant ce système d'extensions, on devait copier-coller les codes des extensions dans sa configuration… imaginez le bazar. Maintenant, même de petites fonctionnalités sont disponibles dans un paquet.  |   => suggestions : ['']

157 Guillemets typographiques ouvrants. => Le système d'extensions officiel est ''package.el''. En fait, avant son apparition on pouvait utiliser ''el-get''. Il fonctionne toujours et est complémentaire à ''package.el'', mais nous allons nous intéresser à ce dernier. | '' => suggestions : ['«\xa0', '“']
157 Mot inconnu : el => Le système d'extensions officiel est ''package.el''. En fait, avant son apparition on pouvait utiliser ''el-get''. Il fonctionne toujours et est complémentaire à ''package.el'', mais nous allons nous intéresser à ce dernier. | el
157 Guillemets typographiques fermants. => Le système d'extensions officiel est ''package.el''. En fait, avant son apparition on pouvait utiliser ''el-get''. Il fonctionne toujours et est complémentaire à ''package.el'', mais nous allons nous intéresser à ce dernier. | '' => suggestions : ['\xa0»', '”']
157 Guillemets typographiques ouvrants. => Le système d'extensions officiel est ''package.el''. En fait, avant son apparition on pouvait utiliser ''el-get''. Il fonctionne toujours et est complémentaire à ''package.el'', mais nous allons nous intéresser à ce dernier. | '' => suggestions : ['«\xa0', '“']
157 Mot inconnu : el-get => Le système d'extensions officiel est ''package.el''. En fait, avant son apparition on pouvait utiliser ''el-get''. Il fonctionne toujours et est complémentaire à ''package.el'', mais nous allons nous intéresser à ce dernier. | el-get
157 Guillemets typographiques fermants. => Le système d'extensions officiel est ''package.el''. En fait, avant son apparition on pouvait utiliser ''el-get''. Il fonctionne toujours et est complémentaire à ''package.el'', mais nous allons nous intéresser à ce dernier. | '' => suggestions : ['\xa0»', '”']
157 Guillemets typographiques ouvrants. => Le système d'extensions officiel est ''package.el''. En fait, avant son apparition on pouvait utiliser ''el-get''. Il fonctionne toujours et est complémentaire à ''package.el'', mais nous allons nous intéresser à ce dernier. | '' => suggestions : ['«\xa0', '“']
157 Mot inconnu : el => Le système d'extensions officiel est ''package.el''. En fait, avant son apparition on pouvait utiliser ''el-get''. Il fonctionne toujours et est complémentaire à ''package.el'', mais nous allons nous intéresser à ce dernier. | el
157 Guillemets typographiques fermants. => Le système d'extensions officiel est ''package.el''. En fait, avant son apparition on pouvait utiliser ''el-get''. Il fonctionne toujours et est complémentaire à ''package.el'', mais nous allons nous intéresser à ce dernier. | '' => suggestions : ['\xa0»', '”']

159 Guillemets typographiques ouvrants. => ''package.el'' est inclus de base dans Emacs (depuis la version 24). On a plusieurs commandes à disposition : | '' => suggestions : ['«\xa0', '“']
159 Mot inconnu : el => ''package.el'' est inclus de base dans Emacs (depuis la version 24). On a plusieurs commandes à disposition : | el
159 Guillemets typographiques fermants. => ''package.el'' est inclus de base dans Emacs (depuis la version 24). On a plusieurs commandes à disposition : | '' => suggestions : ['\xa0»', '”']
159 Mot inconnu : Emacs => ''package.el'' est inclus de base dans Emacs (depuis la version 24). On a plusieurs commandes à disposition : | emacs

161 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * lister les extensions disponibles :  ''M-x package-list-packages'' |    => suggestions : ['']
161 Espace(s) surnuméraire(s) à supprimer. =>   * lister les extensions disponibles :  ''M-x package-list-packages'' |    => suggestions : [' ']
161 Guillemets typographiques ouvrants. =>   * lister les extensions disponibles :  ''M-x package-list-packages'' | '' => suggestions : ['«\xa0', '“']
161 Mot inconnu : package-list-packages =>   * lister les extensions disponibles :  ''M-x package-list-packages'' | package-list-packages
161 Guillemets typographiques fermants. =>   * lister les extensions disponibles :  ''M-x package-list-packages'' | '' => suggestions : ['\xa0»', '”']

163 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * installer une extension : ''M-x package-install ENTREE un-paquet ENTREE''  |    => suggestions : ['']
163 Guillemets typographiques ouvrants. =>   * installer une extension : ''M-x package-install ENTREE un-paquet ENTREE''  | '' => suggestions : ['«\xa0', '“']
163 Mot inconnu : package-install =>   * installer une extension : ''M-x package-install ENTREE un-paquet ENTREE''  | package-install
163 Mot inconnu : ENTREE =>   * installer une extension : ''M-x package-install ENTREE un-paquet ENTREE''  | entree
163 Mot inconnu : ENTREE =>   * installer une extension : ''M-x package-install ENTREE un-paquet ENTREE''  | entree
163 Guillemets typographiques fermants. =>   * installer une extension : ''M-x package-install ENTREE un-paquet ENTREE''  | '' => suggestions : ['\xa0»', '”']
163 Espace(s) en fin de ligne à supprimer. =>   * installer une extension : ''M-x package-install ENTREE un-paquet ENTREE''  |   => suggestions : ['']

165 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * initialiser (comme "apt-get update") : ''M-x package-initialize''. |    => suggestions : ['']
165 Guillemets typographiques ouvrants. =>   * initialiser (comme "apt-get update") : ''M-x package-initialize''. | " => suggestions : ['«\xa0', '“']
165 Mot inconnu : apt-get =>   * initialiser (comme "apt-get update") : ''M-x package-initialize''. | apt-get
165 Mot inconnu : update =>   * initialiser (comme "apt-get update") : ''M-x package-initialize''. | update
165 Guillemets typographiques fermants. =>   * initialiser (comme "apt-get update") : ''M-x package-initialize''. | " => suggestions : ['\xa0»', '”']
165 Guillemets typographiques ouvrants. =>   * initialiser (comme "apt-get update") : ''M-x package-initialize''. | '' => suggestions : ['«\xa0', '“']
165 Mot inconnu : package-initialize =>   * initialiser (comme "apt-get update") : ''M-x package-initialize''. | package-initialize
165 Guillemets typographiques fermants. =>   * initialiser (comme "apt-get update") : ''M-x package-initialize''. | '' => suggestions : ['\xa0»', '”']

167 Mot inconnu : TAB => En fait, comme toujours, utilisez TAB pour voir la liste des commandes possibles. | tab

171 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * package.el : https://wikemacs.org/wiki/Package.el |    => suggestions : ['']
171 Mot inconnu : el =>   * package.el : https://wikemacs.org/wiki/Package.el | el

175 Mot inconnu : apt-get => Comme Ubuntu et apt-get, package.el doit connaître des sources d'extensions. Il en a une par défaut, GNU Elpa (emacs lisp package archive). Cependant, ce dépôt ne contient pas les derniers paquets et les plus intéressants. On va donc ajouter MELPA avec ces quelques lignes dans votre configuration (votre init file, ''~/.emacs.d/init.el''): | apt-get
175 Mot inconnu : el => Comme Ubuntu et apt-get, package.el doit connaître des sources d'extensions. Il en a une par défaut, GNU Elpa (emacs lisp package archive). Cependant, ce dépôt ne contient pas les derniers paquets et les plus intéressants. On va donc ajouter MELPA avec ces quelques lignes dans votre configuration (votre init file, ''~/.emacs.d/init.el''): | el
175 Mot inconnu : Elpa => Comme Ubuntu et apt-get, package.el doit connaître des sources d'extensions. Il en a une par défaut, GNU Elpa (emacs lisp package archive). Cependant, ce dépôt ne contient pas les derniers paquets et les plus intéressants. On va donc ajouter MELPA avec ces quelques lignes dans votre configuration (votre init file, ''~/.emacs.d/init.el''): | elpa
175 Mot inconnu : emacs => Comme Ubuntu et apt-get, package.el doit connaître des sources d'extensions. Il en a une par défaut, GNU Elpa (emacs lisp package archive). Cependant, ce dépôt ne contient pas les derniers paquets et les plus intéressants. On va donc ajouter MELPA avec ces quelques lignes dans votre configuration (votre init file, ''~/.emacs.d/init.el''): | emacs
175 Mot inconnu : lisp => Comme Ubuntu et apt-get, package.el doit connaître des sources d'extensions. Il en a une par défaut, GNU Elpa (emacs lisp package archive). Cependant, ce dépôt ne contient pas les derniers paquets et les plus intéressants. On va donc ajouter MELPA avec ces quelques lignes dans votre configuration (votre init file, ''~/.emacs.d/init.el''): | lisp
175 Mot inconnu : MELPA => Comme Ubuntu et apt-get, package.el doit connaître des sources d'extensions. Il en a une par défaut, GNU Elpa (emacs lisp package archive). Cependant, ce dépôt ne contient pas les derniers paquets et les plus intéressants. On va donc ajouter MELPA avec ces quelques lignes dans votre configuration (votre init file, ''~/.emacs.d/init.el''): | melpa
175 Mot inconnu : init => Comme Ubuntu et apt-get, package.el doit connaître des sources d'extensions. Il en a une par défaut, GNU Elpa (emacs lisp package archive). Cependant, ce dépôt ne contient pas les derniers paquets et les plus intéressants. On va donc ajouter MELPA avec ces quelques lignes dans votre configuration (votre init file, ''~/.emacs.d/init.el''): | init
175 Mot inconnu : emacs => Comme Ubuntu et apt-get, package.el doit connaître des sources d'extensions. Il en a une par défaut, GNU Elpa (emacs lisp package archive). Cependant, ce dépôt ne contient pas les derniers paquets et les plus intéressants. On va donc ajouter MELPA avec ces quelques lignes dans votre configuration (votre init file, ''~/.emacs.d/init.el''): | emacs
175 Mot inconnu : init => Comme Ubuntu et apt-get, package.el doit connaître des sources d'extensions. Il en a une par défaut, GNU Elpa (emacs lisp package archive). Cependant, ce dépôt ne contient pas les derniers paquets et les plus intéressants. On va donc ajouter MELPA avec ces quelques lignes dans votre configuration (votre init file, ''~/.emacs.d/init.el''): | init
175 Mot inconnu : el => Comme Ubuntu et apt-get, package.el doit connaître des sources d'extensions. Il en a une par défaut, GNU Elpa (emacs lisp package archive). Cependant, ce dépôt ne contient pas les derniers paquets et les plus intéressants. On va donc ajouter MELPA avec ces quelques lignes dans votre configuration (votre init file, ''~/.emacs.d/init.el''): | el
175 Guillemets typographiques fermants. => Comme Ubuntu et apt-get, package.el doit connaître des sources d'extensions. Il en a une par défaut, GNU Elpa (emacs lisp package archive). Cependant, ce dépôt ne contient pas les derniers paquets et les plus intéressants. On va donc ajouter MELPA avec ces quelques lignes dans votre configuration (votre init file, ''~/.emacs.d/init.el''): | '' => suggestions : ['\xa0»', '”']

178 Mot inconnu : add-to-list => (add-to-list 'package-archives | add-to-list
178 Guillemets typographiques ouvrants. => (add-to-list 'package-archives | ' => suggestions : ['“', '‘', '‹']

179 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>              '("melpa" . "https://stable.melpa.org/packages/") t)'' |               => suggestions : ['']
179 Guillemets typographiques ouvrants. =>              '("melpa" . "https://stable.melpa.org/packages/") t)'' | " => suggestions : ['«\xa0', '“']
179 Mot inconnu : melpa =>              '("melpa" . "https://stable.melpa.org/packages/") t)'' | melpa
179 Guillemets typographiques fermants. =>              '("melpa" . "https://stable.melpa.org/packages/") t)'' | " => suggestions : ['\xa0»', '”']
179 Pas d’espace avant un point. =>              '("melpa" . "https://stable.melpa.org/packages/") t)'' |  . => suggestions : ['.']
