1 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) [[38:41]] => ====== Équipe Ubuntu Locale Canadienne - Traduction Française====== <|>  -  => suggestions : [' – ', ' — ', ' − ']
1 S’il s’agit d’un adjectif, ne mettez pas de majuscule. [[52:61]] => ====== Équipe Ubuntu Locale Canadienne - Traduction Française====== <|> française => suggestions : ['française']

11 S’il s’agit d’un adjectif, ne mettez pas de majuscule. [[13:23]] => ===== Équipe Québécoise ===== <|> québécoise => suggestions : ['québécoise']

13 Quelque temps : un temps indéterminé. Ici, “quelque” est un adverbe (donc invariable). [[56:70]] => La traduction française de l'équipe canadienne a depuis quelques temps déjà, été remplacé par la création d'Ubuntu Québec. Venez nous rejoindre: [[http://www.ubuntu-qc.org|http://www.ubuntu-qc.org]] <|> quelques temps => suggestions : ['quelque temps']

15 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) [[37:40]] => ===== À propos de l'équipe canadienne - Archives===== <|>  -  => suggestions : [' – ', ' — ', ' − ']

16 Espace(s) surnuméraire(s) à supprimer. [[188:190]] => Le but de l'équipe Ubuntu canadienne est d'offrir à tous les utilisateurs canadiens d'[[http://www.ubuntulinux.org|Ubuntu Linux]] un groupe de support local plus petit et moins intimidant.  De plus, il vise aussi la promotion et l'adoption d'Ubuntu Linux dans les foyers canadiens. <|>    => suggestions : [' ']
34 Espace(s) surnuméraire(s) à supprimer. [[20:22]] => Vous êtes Canadien ?  Pensez aussi à nous rejoindre !  Si vous souhaitez vous aussi contribuer à l'avancement de l'équipe canadienne-française des utilisateurs d'Ubuntu, ajoutez simplement votre nom à la liste précédemment proposée, dans le bon fuseau horaire. <|>    => suggestions : [' ']
34 Espace(s) surnuméraire(s) à supprimer. [[53:55]] => Vous êtes Canadien ?  Pensez aussi à nous rejoindre !  Si vous souhaitez vous aussi contribuer à l'avancement de l'équipe canadienne-française des utilisateurs d'Ubuntu, ajoutez simplement votre nom à la liste précédemment proposée, dans le bon fuseau horaire. <|>    => suggestions : [' ']
36 Espace(s) surnuméraire(s) à supprimer. [[95:97]] => Inscrivez-vous aussi à notre liste de diffusion grandissante, si vous ne l'avez pas déjà fait !  Nous aimerions entendre ce que vous avez à dire, vos idées, propositions, suggestions; comment pensez-vous qu'Ubuntu Linux peux être mieux promulgué et supporté au Canada ? \\ <|>    => suggestions : [' ']
36 Incohérence. Le sujet de cette forme verbale est introuvable. [[220:224]] => Inscrivez-vous aussi à notre liste de diffusion grandissante, si vous ne l'avez pas déjà fait !  Nous aimerions entendre ce que vous avez à dire, vos idées, propositions, suggestions; comment pensez-vous qu'Ubuntu Linux peux être mieux promulgué et supporté au Canada ? \\ <|> peux => suggestions : ['peut']
41 Espace(s) surnuméraire(s) à supprimer. [[92:94]] =>   * Ubuntu-CA offrira une large variété d'options de support pour les nouveaux utilisateurs.  Ceci incluera, entre autre, des forums de discussions, un salon de clavardage par IRC, des liste de diffusion. <|>    => suggestions : [' ']
41 Mot inconnu : incluera [[99:107]] =>   * Ubuntu-CA offrira une large variété d'options de support pour les nouveaux utilisateurs.  Ceci incluera, entre autre, des forums de discussions, un salon de clavardage par IRC, des liste de diffusion. <|> incluera
41 La locution “entre autres”, toujours au pluriel. [[115:120]] =>   * Ubuntu-CA offrira une large variété d'options de support pour les nouveaux utilisateurs.  Ceci incluera, entre autre, des forums de discussions, un salon de clavardage par IRC, des liste de diffusion. <|> autre => suggestions : ['autres']
41 Mot inconnu : IRC [[176:179]] =>   * Ubuntu-CA offrira une large variété d'options de support pour les nouveaux utilisateurs.  Ceci incluera, entre autre, des forums de discussions, un salon de clavardage par IRC, des liste de diffusion. <|> irc
41 Accord de nombre erroné : « liste » devrait être au pluriel. [[185:190]] =>   * Ubuntu-CA offrira une large variété d'options de support pour les nouveaux utilisateurs.  Ceci incluera, entre autre, des forums de discussions, un salon de clavardage par IRC, des liste de diffusion. <|> liste => suggestions : ['listes']
42 Mot inconnu : GUL [[38:41]] =>   * Ubuntu-CA veut rejoindre tous les GUL //(groupe d'utilisateurs de Linux)// canadiens, d'un océan à l'autre, pour faire d'[[http://www.ubuntu-ca.org|ubuntu-ca.org]] un carrefour d'échange entre utilisateurs de Linux au Canada. <|> gul
42 Mot inconnu : ubuntu-ca [[152:161]] =>   * Ubuntu-CA veut rejoindre tous les GUL //(groupe d'utilisateurs de Linux)// canadiens, d'un océan à l'autre, pour faire d'[[http://www.ubuntu-ca.org|ubuntu-ca.org]] un carrefour d'échange entre utilisateurs de Linux au Canada. <|> ubuntu-ca

45 Espace(s) surnuméraire(s) à supprimer. [[32:34]] => Nous avons besoin de votre aide.  Chaque membre a le potentiel de bénéficier et de contribuer à cette communauté, aussi bien par des connaissances techniques que par l'apport d'idées nouvelles et intéressantes,  ou simplement en ayant une attitude positive.  Ensemble, nous pouvons faire une différence ! <|>    => suggestions : [' ']
45 Espace(s) surnuméraire(s) à supprimer. [[210:212]] => Nous avons besoin de votre aide.  Chaque membre a le potentiel de bénéficier et de contribuer à cette communauté, aussi bien par des connaissances techniques que par l'apport d'idées nouvelles et intéressantes,  ou simplement en ayant une attitude positive.  Ensemble, nous pouvons faire une différence ! <|>    => suggestions : [' ']
45 Espace(s) surnuméraire(s) à supprimer. [[257:259]] => Nous avons besoin de votre aide.  Chaque membre a le potentiel de bénéficier et de contribuer à cette communauté, aussi bien par des connaissances techniques que par l'apport d'idées nouvelles et intéressantes,  ou simplement en ayant une attitude positive.  Ensemble, nous pouvons faire une différence ! <|>    => suggestions : [' ']

46 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). [[0:1]] =>   <|>   => suggestions : ['']
50 Si vous parlez de la langue, pas de majuscule. [[47:54]] =>   * **Site Web:** http://www.ubuntu-ca.org (En Anglais) <|> anglais => suggestions : ['anglais']
53 Typographie : points de suspension. Utilisez le caractère dédié. [[30:33]] =>   * **Forum:** En construction... <|> ... => suggestions : ['…']
55 Mot inconnu : IRC [[12:15]] =>   * **Canal IRC:** <|> irc
58 Mot inconnu : feed [[45:49]] =>   * **Calendrier:** Nous aimerions offrir un feed iCal des Nouvelles et Annoncements. En construction... <|> feed
58 Mot inconnu : iCal [[50:54]] =>   * **Calendrier:** Nous aimerions offrir un feed iCal des Nouvelles et Annoncements. En construction... <|> ical
58 Mot inconnu : Annoncements [[72:84]] =>   * **Calendrier:** Nous aimerions offrir un feed iCal des Nouvelles et Annoncements. En construction... <|> annoncements
58 Typographie : points de suspension. Utilisez le caractère dédié. [[101:104]] =>   * **Calendrier:** Nous aimerions offrir un feed iCal des Nouvelles et Annoncements. En construction... <|> ... => suggestions : ['…']
59 Mot inconnu : GUL [[73:76]] =>   * **Groupes d'Utilisateur Linux:** Nous surveillerons les annonces des GUL, si vous n'avez pas déjà rejoint un groupe, voici une très bonne liste pour en trouver un dans votre coin : [[http://www.linux.ca/library/linux/lug.shtml|liste]]. <|> gul
77 Mot inconnu : IRC [[12:15]] =>   * **Canal IRC:** <|> irc

83 Espace(s) surnuméraire(s) à supprimer. [[9:29]] => ^ Régions                    ^ Groupes              ^ Site Web                      ^ <|>                      => suggestions : [' ']
83 Espace(s) surnuméraire(s) à supprimer. [[38:52]] => ^ Régions                    ^ Groupes              ^ Site Web                      ^ <|>                => suggestions : [' ']
83 Espace(s) surnuméraire(s) à supprimer. [[62:84]] => ^ Régions                    ^ Groupes              ^ Site Web                      ^ <|>                        => suggestions : [' ']

84 Mot inconnu : Abitibi [[2:9]] => | Abitibi - Amos        | Vie Linux           |http://www.vielinux.ca | <|> abitibi
102 Mot inconnu : GULUQ [[36:41]] => | Université du Québec À Montréal | GULUQ                | http://guluq.org               | <|> guluq
102 Espace(s) surnuméraire(s) à supprimer. [[41:57]] => | Université du Québec À Montréal | GULUQ                | http://guluq.org               | <|>                  => suggestions : [' ']
102 Espace(s) surnuméraire(s) à supprimer. [[75:90]] => | Université du Québec À Montréal | GULUQ                | http://guluq.org               | <|>                 => suggestions : [' ']

103 Espace(s) surnuméraire(s) à supprimer. [[26:34]] => | Université de Sherbrooke        | GULUS                | http://www.gulus.org           | <|>          => suggestions : [' ']
103 Mot inconnu : GULUS [[36:41]] => | Université de Sherbrooke        | GULUS                | http://www.gulus.org           | <|> gulus
103 Espace(s) surnuméraire(s) à supprimer. [[41:57]] => | Université de Sherbrooke        | GULUS                | http://www.gulus.org           | <|>                  => suggestions : [' ']
103 Espace(s) surnuméraire(s) à supprimer. [[79:90]] => | Université de Sherbrooke        | GULUS                | http://www.gulus.org           | <|>             => suggestions : [' ']

104 Mot inconnu : Bishops [[16:23]] => | Université de Bishops           | Lellug               | En construction                | <|> bishops
104 Espace(s) surnuméraire(s) à supprimer. [[23:34]] => | Université de Bishops           | Lellug               | En construction                | <|>             => suggestions : [' ']
104 Mot inconnu : Lellug [[36:42]] => | Université de Bishops           | Lellug               | En construction                | <|> lellug
104 Espace(s) surnuméraire(s) à supprimer. [[42:57]] => | Université de Bishops           | Lellug               | En construction                | <|>                 => suggestions : [' ']
104 Espace(s) surnuméraire(s) à supprimer. [[74:90]] => | Université de Bishops           | Lellug               | En construction                | <|>                  => suggestions : [' ']

105 Mot inconnu : Lévinux [[36:43]] => | Université du Québec à Rimouski | Lévinux              | http://www.levinux.org         | <|> lévinux
105 Espace(s) surnuméraire(s) à supprimer. [[43:57]] => | Université du Québec à Rimouski | Lévinux              | http://www.levinux.org         | <|>                => suggestions : [' ']
105 Espace(s) surnuméraire(s) à supprimer. [[81:90]] => | Université du Québec à Rimouski | Lévinux              | http://www.levinux.org         | <|>           => suggestions : [' ']

106 Espace(s) surnuméraire(s) à supprimer. [[22:34]] => | Regroupement d'école            | Linuxédu             | http://linuxeduquebec.org      | <|>              => suggestions : [' ']
106 Mot inconnu : Linuxédu [[36:44]] => | Regroupement d'école            | Linuxédu             | http://linuxeduquebec.org      | <|> linuxédu
106 Espace(s) surnuméraire(s) à supprimer. [[44:57]] => | Regroupement d'école            | Linuxédu             | http://linuxeduquebec.org      | <|>               => suggestions : [' ']
106 Espace(s) surnuméraire(s) à supprimer. [[84:90]] => | Regroupement d'école            | Linuxédu             | http://linuxeduquebec.org      | <|>        => suggestions : [' ']

107 Mot inconnu : McGill [[2:8]] => | McGill University               | McLUG                | (en) http://open.mcgill.ca     | <|> mcgill
107 Mot inconnu : University [[9:19]] => | McGill University               | McLUG                | (en) http://open.mcgill.ca     | <|> university
107 Espace(s) surnuméraire(s) à supprimer. [[19:34]] => | McGill University               | McLUG                | (en) http://open.mcgill.ca     | <|>                 => suggestions : [' ']
107 Mot inconnu : McLUG [[36:41]] => | McGill University               | McLUG                | (en) http://open.mcgill.ca     | <|> mclug
107 Espace(s) surnuméraire(s) à supprimer. [[41:57]] => | McGill University               | McLUG                | (en) http://open.mcgill.ca     | <|>                  => suggestions : [' ']
107 Espace(s) surnuméraire(s) à supprimer. [[85:90]] => | McGill University               | McLUG                | (en) http://open.mcgill.ca     | <|>       => suggestions : [' ']

119 Accord de nombre erroné avec « ces traductions » : « libre » devrait être au pluriel. [[274:279]] => Au début, la traduction se faisait à même la page anglaise, en mettant du français partout. Cette méthode est simple, mais peu esthétique. Plusieurs pages canadiennes sont toujours traduites de cette façon. Le travail à effectuer consiste donc à transporter ces traductions libre sur ce wiki. Enlevez ensuite le français des pages anglaises et créez un lien en haut de la page pointant sur la traduction située sur ce wiki. [[https://wiki.ubuntu.com/CanadianTeam|Exemple]] <|> libre => suggestions : ['libres']
