7 Mot inconnu : installer_imprimante_canon => Vous pouvez également voir la **[[:tutoriel/installer_imprimante_canon|liste des tutoriels d'installation d'imprimante]]** concernant les différentes imprimantes Canon.</note>

12 Il manque un espace insécable. => Si toutefois votre imprimante n'y était pas référencée, et afin de compléter cette page, n'hésitez pas à chercher et installer le driver correspondant proposé par le constructeur sur son site :\\

15 Il manque un espace insécable. => <note tip>N'hésitez pas à compléter cette documentation, notamment en rajoutant des modèles ou encore d'éventuelles remarques que vous jugez intéressantes !\\

17 Il manque un espace. => Une liste complémentaire pour [[:tutoriel:comment installer pilotes canon ufr2|les pilotes UFR2]] et [[:tutoriel:ppa_canon|Cnijfilter2]] peut être consultée sur le [[https://launchpad.net/~thierry-f/+archive/ubuntu/fork-michael-gruz|ppa d'Ordissimo]] (Marque d'ordinateurs français).</note>
17 Mot inconnu : ufr2 => Une liste complémentaire pour [[:tutoriel:comment installer pilotes canon ufr2|les pilotes UFR2]] et [[:tutoriel:ppa_canon|Cnijfilter2]] peut être consultée sur le [[https://launchpad.net/~thierry-f/+archive/ubuntu/fork-michael-gruz|ppa d'Ordissimo]] (Marque d'ordinateurs français).</note>
17 Mot inconnu : UFR2 => Une liste complémentaire pour [[:tutoriel:comment installer pilotes canon ufr2|les pilotes UFR2]] et [[:tutoriel:ppa_canon|Cnijfilter2]] peut être consultée sur le [[https://launchpad.net/~thierry-f/+archive/ubuntu/fork-michael-gruz|ppa d'Ordissimo]] (Marque d'ordinateurs français).</note>
17 Il manque un espace. => Une liste complémentaire pour [[:tutoriel:comment installer pilotes canon ufr2|les pilotes UFR2]] et [[:tutoriel:ppa_canon|Cnijfilter2]] peut être consultée sur le [[https://launchpad.net/~thierry-f/+archive/ubuntu/fork-michael-gruz|ppa d'Ordissimo]] (Marque d'ordinateurs français).</note>
17 Mot inconnu : ppa_canon => Une liste complémentaire pour [[:tutoriel:comment installer pilotes canon ufr2|les pilotes UFR2]] et [[:tutoriel:ppa_canon|Cnijfilter2]] peut être consultée sur le [[https://launchpad.net/~thierry-f/+archive/ubuntu/fork-michael-gruz|ppa d'Ordissimo]] (Marque d'ordinateurs français).</note>
17 Mot inconnu : Cnijfilter2 => Une liste complémentaire pour [[:tutoriel:comment installer pilotes canon ufr2|les pilotes UFR2]] et [[:tutoriel:ppa_canon|Cnijfilter2]] peut être consultée sur le [[https://launchpad.net/~thierry-f/+archive/ubuntu/fork-michael-gruz|ppa d'Ordissimo]] (Marque d'ordinateurs français).</note>
17 Mot inconnu : thierry-f => Une liste complémentaire pour [[:tutoriel:comment installer pilotes canon ufr2|les pilotes UFR2]] et [[:tutoriel:ppa_canon|Cnijfilter2]] peut être consultée sur le [[https://launchpad.net/~thierry-f/+archive/ubuntu/fork-michael-gruz|ppa d'Ordissimo]] (Marque d'ordinateurs français).</note>
17 Mot inconnu : ubuntu => Une liste complémentaire pour [[:tutoriel:comment installer pilotes canon ufr2|les pilotes UFR2]] et [[:tutoriel:ppa_canon|Cnijfilter2]] peut être consultée sur le [[https://launchpad.net/~thierry-f/+archive/ubuntu/fork-michael-gruz|ppa d'Ordissimo]] (Marque d'ordinateurs français).</note>
17 Mot inconnu : fork-michael-gruz => Une liste complémentaire pour [[:tutoriel:comment installer pilotes canon ufr2|les pilotes UFR2]] et [[:tutoriel:ppa_canon|Cnijfilter2]] peut être consultée sur le [[https://launchpad.net/~thierry-f/+archive/ubuntu/fork-michael-gruz|ppa d'Ordissimo]] (Marque d'ordinateurs français).</note>
17 Mot inconnu : ppa => Une liste complémentaire pour [[:tutoriel:comment installer pilotes canon ufr2|les pilotes UFR2]] et [[:tutoriel:ppa_canon|Cnijfilter2]] peut être consultée sur le [[https://launchpad.net/~thierry-f/+archive/ubuntu/fork-michael-gruz|ppa d'Ordissimo]] (Marque d'ordinateurs français).</note>
17 Mot inconnu : Ordissimo => Une liste complémentaire pour [[:tutoriel:comment installer pilotes canon ufr2|les pilotes UFR2]] et [[:tutoriel:ppa_canon|Cnijfilter2]] peut être consultée sur le [[https://launchpad.net/~thierry-f/+archive/ubuntu/fork-michael-gruz|ppa d'Ordissimo]] (Marque d'ordinateurs français).</note>

21 Mot inconnu : installer_imprimante_canon => Certains modèles ont la chance d'avoir des pilotes pré-installés sous Ubuntu. Pour déterminer dans quel cas se trouve votre matériel, consultez les tableaux de cette page en vous basant sur la grille d'interprétation des icônes fournie ci-après. Si vos pilotes sont préinstallés, vous n'avez rien à faire et vous pouvez directement retourner au **[[tutoriel/installer_imprimante_canon|liste des tutoriels d'installation d'imprimante]]**. Dans les autres cas, installez les pilotes recommandés par les tableaux.

25 Forme interrogative ? Mettez un trait d’union. => Si, après test, vous n'êtes pas satisfait de ces pilotes, vous pourrez installer des pilotes d'impression alternatifs (si disponible pour votre modèle, référez vous à la colonne « remarque »).
25 Il manque un espace insécable. => Si, après test, vous n'êtes pas satisfait de ces pilotes, vous pourrez installer des pilotes d'impression alternatifs (si disponible pour votre modèle, référez vous à la colonne « remarque »).
25 Il manque un espace insécable. => Si, après test, vous n'êtes pas satisfait de ces pilotes, vous pourrez installer des pilotes d'impression alternatifs (si disponible pour votre modèle, référez vous à la colonne « remarque »).

28 Mot inconnu : GutenPrint => Lorsqu'il est fait référence au pilote //GutenPrint// et que celui-ci n'est pas encore installé sur votre machine, vous pouvez simplement récupérer celui-ci dans les dépôts officiels à l'aide du paquet: **[[apt>printer-driver-gutenprint]]**
28 Il manque un espace insécable. => Lorsqu'il est fait référence au pilote //GutenPrint// et que celui-ci n'est pas encore installé sur votre machine, vous pouvez simplement récupérer celui-ci dans les dépôts officiels à l'aide du paquet: **[[apt>printer-driver-gutenprint]]**
28 Mot inconnu : apt => Lorsqu'il est fait référence au pilote //GutenPrint// et que celui-ci n'est pas encore installé sur votre machine, vous pouvez simplement récupérer celui-ci dans les dépôts officiels à l'aide du paquet: **[[apt>printer-driver-gutenprint]]**
28 Mot inconnu : printer-driver-gutenprint => Lorsqu'il est fait référence au pilote //GutenPrint// et que celui-ci n'est pas encore installé sur votre machine, vous pouvez simplement récupérer celui-ci dans les dépôts officiels à l'aide du paquet: **[[apt>printer-driver-gutenprint]]**

30 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) => plus d'informations sur ce pilote libre [[https://fr.wikipedia.org/wiki/Gutenprint|Wikipédia - Gutenprint]]
30 Mot inconnu : Gutenprint => plus d'informations sur ce pilote libre [[https://fr.wikipedia.org/wiki/Gutenprint|Wikipédia - Gutenprint]]

35 Mot inconnu : icons => | {{:icons:icon-ubuntu.png?nolink| Les pilotes d'impression sont installés par défaut.}} | Les pilotes d'impression sont installés par défaut. Cliquez sur l'icône pour plus de détails. |
35 Il manque un espace. => | {{:icons:icon-ubuntu.png?nolink| Les pilotes d'impression sont installés par défaut.}} | Les pilotes d'impression sont installés par défaut. Cliquez sur l'icône pour plus de détails. |
35 Mot inconnu : icon-ubuntu => | {{:icons:icon-ubuntu.png?nolink| Les pilotes d'impression sont installés par défaut.}} | Les pilotes d'impression sont installés par défaut. Cliquez sur l'icône pour plus de détails. |
35 Mot inconnu : png => | {{:icons:icon-ubuntu.png?nolink| Les pilotes d'impression sont installés par défaut.}} | Les pilotes d'impression sont installés par défaut. Cliquez sur l'icône pour plus de détails. |
35 Il manque un espace insécable. => | {{:icons:icon-ubuntu.png?nolink| Les pilotes d'impression sont installés par défaut.}} | Les pilotes d'impression sont installés par défaut. Cliquez sur l'icône pour plus de détails. |
35 Il manque un espace. => | {{:icons:icon-ubuntu.png?nolink| Les pilotes d'impression sont installés par défaut.}} | Les pilotes d'impression sont installés par défaut. Cliquez sur l'icône pour plus de détails. |
35 Mot inconnu : nolink => | {{:icons:icon-ubuntu.png?nolink| Les pilotes d'impression sont installés par défaut.}} | Les pilotes d'impression sont installés par défaut. Cliquez sur l'icône pour plus de détails. |

36 Mot inconnu : apt => | {{:apt.png?nolink|Installer les paquets...}} | Vous pouvez facilement installer les pilotes d'impression en cliquant sur cette icône. Après avoir ajouter le dépôt dédié aux imprimantes canon comme expliqué:[[:tutoriel:ppa_canon| ici]]. |
36 Mot inconnu : png => | {{:apt.png?nolink|Installer les paquets...}} | Vous pouvez facilement installer les pilotes d'impression en cliquant sur cette icône. Après avoir ajouter le dépôt dédié aux imprimantes canon comme expliqué:[[:tutoriel:ppa_canon| ici]]. |
36 Il manque un espace insécable. => | {{:apt.png?nolink|Installer les paquets...}} | Vous pouvez facilement installer les pilotes d'impression en cliquant sur cette icône. Après avoir ajouter le dépôt dédié aux imprimantes canon comme expliqué:[[:tutoriel:ppa_canon| ici]]. |
36 Il manque un espace. => | {{:apt.png?nolink|Installer les paquets...}} | Vous pouvez facilement installer les pilotes d'impression en cliquant sur cette icône. Après avoir ajouter le dépôt dédié aux imprimantes canon comme expliqué:[[:tutoriel:ppa_canon| ici]]. |
36 Mot inconnu : nolink => | {{:apt.png?nolink|Installer les paquets...}} | Vous pouvez facilement installer les pilotes d'impression en cliquant sur cette icône. Après avoir ajouter le dépôt dédié aux imprimantes canon comme expliqué:[[:tutoriel:ppa_canon| ici]]. |
36 Typographie : points de suspension. Utilisez le caractère dédié. => | {{:apt.png?nolink|Installer les paquets...}} | Vous pouvez facilement installer les pilotes d'impression en cliquant sur cette icône. Après avoir ajouter le dépôt dédié aux imprimantes canon comme expliqué:[[:tutoriel:ppa_canon| ici]]. |
36 Incohérence probable avec “avoir” : “ajouter” n’est pas un participe passé. => | {{:apt.png?nolink|Installer les paquets...}} | Vous pouvez facilement installer les pilotes d'impression en cliquant sur cette icône. Après avoir ajouter le dépôt dédié aux imprimantes canon comme expliqué:[[:tutoriel:ppa_canon| ici]]. |
36 Accord de nombre erroné avec « aux imprimantes » : « canon » devrait être au pluriel. => | {{:apt.png?nolink|Installer les paquets...}} | Vous pouvez facilement installer les pilotes d'impression en cliquant sur cette icône. Après avoir ajouter le dépôt dédié aux imprimantes canon comme expliqué:[[:tutoriel:ppa_canon| ici]]. |
36 Il manque un espace. => | {{:apt.png?nolink|Installer les paquets...}} | Vous pouvez facilement installer les pilotes d'impression en cliquant sur cette icône. Après avoir ajouter le dépôt dédié aux imprimantes canon comme expliqué:[[:tutoriel:ppa_canon| ici]]. |
36 Mot inconnu : ppa_canon => | {{:apt.png?nolink|Installer les paquets...}} | Vous pouvez facilement installer les pilotes d'impression en cliquant sur cette icône. Après avoir ajouter le dépôt dédié aux imprimantes canon comme expliqué:[[:tutoriel:ppa_canon| ici]]. |

37 Mot inconnu : icons => | {{:icons:document-save.png?nolink|Télécharger le pilote sur le site Canon...}} | Vous pouvez télécharger les pilotes d'impression sur le site Canon. |
37 Il manque un espace. => | {{:icons:document-save.png?nolink|Télécharger le pilote sur le site Canon...}} | Vous pouvez télécharger les pilotes d'impression sur le site Canon. |
37 Mot inconnu : document-save => | {{:icons:document-save.png?nolink|Télécharger le pilote sur le site Canon...}} | Vous pouvez télécharger les pilotes d'impression sur le site Canon. |
37 Mot inconnu : png => | {{:icons:document-save.png?nolink|Télécharger le pilote sur le site Canon...}} | Vous pouvez télécharger les pilotes d'impression sur le site Canon. |
37 Il manque un espace insécable. => | {{:icons:document-save.png?nolink|Télécharger le pilote sur le site Canon...}} | Vous pouvez télécharger les pilotes d'impression sur le site Canon. |
37 Il manque un espace. => | {{:icons:document-save.png?nolink|Télécharger le pilote sur le site Canon...}} | Vous pouvez télécharger les pilotes d'impression sur le site Canon. |
37 Mot inconnu : nolink => | {{:icons:document-save.png?nolink|Télécharger le pilote sur le site Canon...}} | Vous pouvez télécharger les pilotes d'impression sur le site Canon. |
37 Typographie : points de suspension. Utilisez le caractère dédié. => | {{:icons:document-save.png?nolink|Télécharger le pilote sur le site Canon...}} | Vous pouvez télécharger les pilotes d'impression sur le site Canon. |

38 Mot inconnu : icons => | {{:icons:process-stop.png?nolink|Ne fonctionne pas}} | Le modèle ne semble pas être supporté par Ubuntu. |
38 Il manque un espace. => | {{:icons:process-stop.png?nolink|Ne fonctionne pas}} | Le modèle ne semble pas être supporté par Ubuntu. |
38 Mot inconnu : png => | {{:icons:process-stop.png?nolink|Ne fonctionne pas}} | Le modèle ne semble pas être supporté par Ubuntu. |
38 Il manque un espace insécable. => | {{:icons:process-stop.png?nolink|Ne fonctionne pas}} | Le modèle ne semble pas être supporté par Ubuntu. |
38 Il manque un espace. => | {{:icons:process-stop.png?nolink|Ne fonctionne pas}} | Le modèle ne semble pas être supporté par Ubuntu. |
38 Mot inconnu : nolink => | {{:icons:process-stop.png?nolink|Ne fonctionne pas}} | Le modèle ne semble pas être supporté par Ubuntu. |

42 Mot inconnu : BJ => ==== BJ - BubbleJet : ====
42 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) => ==== BJ - BubbleJet : ====
42 Mot inconnu : BubbleJet => ==== BJ - BubbleJet : ====
42 Il manque un espace insécable. => ==== BJ - BubbleJet : ====

45 Mot inconnu : BJ-5 => |BJ-5 | Pilote libre bj10e | Pilote libre bj10e |
45 Mot inconnu : bj10e => |BJ-5 | Pilote libre bj10e | Pilote libre bj10e |
45 Mot inconnu : bj10e => |BJ-5 | Pilote libre bj10e | Pilote libre bj10e |

46 Mot inconnu : BJ-10e => |BJ-10e | [[:liste_imprimantes_canon#si_les_pilotes_sont_installes_par_defaut|{{:icons:icon-ubuntu.png| Les pilotes d'impression sont installés par défaut. Cliquez sur l'icône pour plus de détails.}}]] | |

295 Il manque un espace. => | MF-4140 | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] | |
295 Mot inconnu : ufr2 => | MF-4140 | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] | |
295 Mot inconnu : UFR2 => | MF-4140 | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] | |

296 Il manque un espace. => | MF-4150 | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] | |
296 Mot inconnu : ufr2 => | MF-4150 | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] | |
296 Mot inconnu : UFR2 => | MF-4150 | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] | |

297 Il manque un espace. => | MF-4270 | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] | |
297 Mot inconnu : ufr2 => | MF-4270 | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] | |
297 Mot inconnu : UFR2 => | MF-4270 | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] | |

298 Il manque un espace. => | MF-4320d | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] | |
298 Mot inconnu : ufr2 => | MF-4320d | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] | |
298 Mot inconnu : UFR2 => | MF-4320d | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] | |

299 Il manque un espace. => | MF-4330d | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] | |
299 Mot inconnu : ufr2 => | MF-4330d | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] | |
299 Mot inconnu : UFR2 => | MF-4330d | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] | |

300 Il manque un espace. => | MF-4340d | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] | |
300 Mot inconnu : ufr2 => | MF-4340d | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] | |
300 Mot inconnu : UFR2 => | MF-4340d | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] | |

301 Il manque un espace. => | MF-4350d | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] | |
301 Mot inconnu : ufr2 => | MF-4350d | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] | |
301 Mot inconnu : UFR2 => | MF-4350d | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] | |

302 Il manque un espace. => | MF-4370dn | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] | |
302 Mot inconnu : ufr2 => | MF-4370dn | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] | |
302 Mot inconnu : UFR2 => | MF-4370dn | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] | |

303 Il manque un espace. => | MF-4380dn | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] | |
303 Mot inconnu : ufr2 => | MF-4380dn | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] | |
303 Mot inconnu : UFR2 => | MF-4380dn | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] | |

304 Il manque un espace. => | MF-4660 | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] | |
304 Mot inconnu : ufr2 => | MF-4660 | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] | |
304 Mot inconnu : UFR2 => | MF-4660 | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] | |

305 Il manque un espace. => | MF-4690PL | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] | |
305 Mot inconnu : ufr2 => | MF-4690PL | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] | |
305 Mot inconnu : UFR2 => | MF-4690PL | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] | |

306 Mot inconnu : MF5840dn => | MF5840dn | [[:tutoriel:canon_cque|Pilote Cque]] | |
306 Il manque un espace. => | MF5840dn | [[:tutoriel:canon_cque|Pilote Cque]] | |
306 Mot inconnu : canon_cque => | MF5840dn | [[:tutoriel:canon_cque|Pilote Cque]] | |
306 Mot inconnu : Cque => | MF5840dn | [[:tutoriel:canon_cque|Pilote Cque]] | |

307 Mot inconnu : MF5880dn => | MF5880dn | [[:tutoriel:canon_cque|Pilote Cque]] | |
307 Il manque un espace. => | MF5880dn | [[:tutoriel:canon_cque|Pilote Cque]] | |
307 Mot inconnu : canon_cque => | MF5880dn | [[:tutoriel:canon_cque|Pilote Cque]] | |
307 Mot inconnu : Cque => | MF5880dn | [[:tutoriel:canon_cque|Pilote Cque]] | |

308 Mot inconnu : MF5940dn => | MF5940dn | [[:tutoriel:canon_cque|Pilote Cque]] | |
308 Il manque un espace. => | MF5940dn | [[:tutoriel:canon_cque|Pilote Cque]] | |
308 Mot inconnu : canon_cque => | MF5940dn | [[:tutoriel:canon_cque|Pilote Cque]] | |
308 Mot inconnu : Cque => | MF5940dn | [[:tutoriel:canon_cque|Pilote Cque]] | |

309 Mot inconnu : MF5980dw => | MF5980dw | [[:tutoriel:canon_cque|Pilote Cque]] | |
309 Il manque un espace. => | MF5980dw | [[:tutoriel:canon_cque|Pilote Cque]] | |
309 Mot inconnu : canon_cque => | MF5980dw | [[:tutoriel:canon_cque|Pilote Cque]] | |
309 Mot inconnu : Cque => | MF5980dw | [[:tutoriel:canon_cque|Pilote Cque]] | |

310 Il manque un espace. => | MF-6680dn | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] ou [[:tutoriel:canon_cque|Pilote Cque]] | |
310 Mot inconnu : ufr2 => | MF-6680dn | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] ou [[:tutoriel:canon_cque|Pilote Cque]] | |
310 Mot inconnu : UFR2 => | MF-6680dn | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] ou [[:tutoriel:canon_cque|Pilote Cque]] | |
310 Il manque un espace. => | MF-6680dn | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] ou [[:tutoriel:canon_cque|Pilote Cque]] | |
310 Mot inconnu : canon_cque => | MF-6680dn | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] ou [[:tutoriel:canon_cque|Pilote Cque]] | |
310 Mot inconnu : Cque => | MF-6680dn | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] ou [[:tutoriel:canon_cque|Pilote Cque]] | |

311 Il manque un espace. => | MF-8030Cn | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] | |
311 Mot inconnu : ufr2 => | MF-8030Cn | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] | |
311 Mot inconnu : UFR2 => | MF-8030Cn | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] | |

312 Il manque un espace. => | MF-8050Cn | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] | |
312 Mot inconnu : ufr2 => | MF-8050Cn | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] | |
312 Mot inconnu : UFR2 => | MF-8050Cn | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] | |

313 Il manque un espace. => | MF-8330Cdn | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] | |
313 Mot inconnu : ufr2 => | MF-8330Cdn | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] | |
313 Mot inconnu : UFR2 => | MF-8330Cdn | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] | |

314 Il manque un espace. => | MF-8350Cdn | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] | |
314 Mot inconnu : ufr2 => | MF-8350Cdn | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] | |
314 Mot inconnu : UFR2 => | MF-8350Cdn | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] | |

315 Il manque un espace. => | MF-8450 | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] | |
315 Mot inconnu : ufr2 => | MF-8450 | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] | |
315 Mot inconnu : UFR2 => | MF-8450 | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] | |

316 Il manque un espace. => | MF-9130 | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] ou [[:tutoriel:canon_cque|Pilote Cque]] | |
316 Mot inconnu : ufr2 => | MF-9130 | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] ou [[:tutoriel:canon_cque|Pilote Cque]] | |
316 Mot inconnu : UFR2 => | MF-9130 | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] ou [[:tutoriel:canon_cque|Pilote Cque]] | |
316 Il manque un espace. => | MF-9130 | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] ou [[:tutoriel:canon_cque|Pilote Cque]] | |
316 Mot inconnu : canon_cque => | MF-9130 | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] ou [[:tutoriel:canon_cque|Pilote Cque]] | |
316 Mot inconnu : Cque => | MF-9130 | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] ou [[:tutoriel:canon_cque|Pilote Cque]] | |

317 Il manque un espace. => | MF-9170 | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] ou [[:tutoriel:canon_cque|Pilote Cque]] | |
317 Mot inconnu : ufr2 => | MF-9170 | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] ou [[:tutoriel:canon_cque|Pilote Cque]] | |
317 Mot inconnu : UFR2 => | MF-9170 | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] ou [[:tutoriel:canon_cque|Pilote Cque]] | |
317 Il manque un espace. => | MF-9170 | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] ou [[:tutoriel:canon_cque|Pilote Cque]] | |
317 Mot inconnu : canon_cque => | MF-9170 | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] ou [[:tutoriel:canon_cque|Pilote Cque]] | |
317 Mot inconnu : Cque => | MF-9170 | [[:tutoriel:comment installer pilotes canon ufr2|Installer les pilotes UFR2]] ou [[:tutoriel:canon_cque|Pilote Cque]] | |

318 Mot inconnu : MF9280Cdn => | MF9280Cdn | [[:tutoriel:canon_cque|Pilote Cque]] | |
318 Il manque un espace. => | MF9280Cdn | [[:tutoriel:canon_cque|Pilote Cque]] | |
318 Mot inconnu : canon_cque => | MF9280Cdn | [[:tutoriel:canon_cque|Pilote Cque]] | |
318 Mot inconnu : Cque => | MF9280Cdn | [[:tutoriel:canon_cque|Pilote Cque]] | |

321 Mot inconnu : Series => ==== i Series : ====
321 Il manque un espace insécable. => ==== i Series : ====

323 Il manque un espace insécable. => Lien de téléchargement pour les pilotes sur le site : [[https://www.canon.com.au/en-AU/Business/Support/Drivers-and-Downloads|ici]]

326 Mot inconnu : liste_imprimantes_canon => | i-70 | [[:liste_imprimantes_canon#si_les_pilotes_sont_installes_par_defaut|{{:icons:icon-ubuntu.png| Les pilotes d'impression sont installés par défaut. Cliquez sur l'icône pour plus de détails.}}]]  | Pilote libre GutenPrint |
326 Mot inconnu : icons => | i-70 | [[:liste_imprimantes_canon#si_les_pilotes_sont_installes_par_defaut|{{:icons:icon-ubuntu.png| Les pilotes d'impression sont installés par défaut. Cliquez sur l'icône pour plus de détails.}}]]  | Pilote libre GutenPrint |
326 Il manque un espace. => | i-70 | [[:liste_imprimantes_canon#si_les_pilotes_sont_installes_par_defaut|{{:icons:icon-ubuntu.png| Les pilotes d'impression sont installés par défaut. Cliquez sur l'icône pour plus de détails.}}]]  | Pilote libre GutenPrint |
326 Mot inconnu : icon-ubuntu => | i-70 | [[:liste_imprimantes_canon#si_les_pilotes_sont_installes_par_defaut|{{:icons:icon-ubuntu.png| Les pilotes d'impression sont installés par défaut. Cliquez sur l'icône pour plus de détails.}}]]  | Pilote libre GutenPrint |
326 Mot inconnu : png => | i-70 | [[:liste_imprimantes_canon#si_les_pilotes_sont_installes_par_defaut|{{:icons:icon-ubuntu.png| Les pilotes d'impression sont installés par défaut. Cliquez sur l'icône pour plus de détails.}}]]  | Pilote libre GutenPrint |
326 Mot inconnu : GutenPrint => | i-70 | [[:liste_imprimantes_canon#si_les_pilotes_sont_installes_par_defaut|{{:icons:icon-ubuntu.png| Les pilotes d'impression sont installés par défaut. Cliquez sur l'icône pour plus de détails.}}]]  | Pilote libre GutenPrint |

327 Mot inconnu : liste_imprimantes_canon => | i-80 | [[:liste_imprimantes_canon#si_les_pilotes_sont_installes_par_defaut|{{:icons:icon-ubuntu.png| Les pilotes d'impression sont installés par défaut. Cliquez sur l'icône pour plus de détails.}}]] | Limité à 600dpi d'après akira86. |
327 Mot inconnu : icons => | i-80 | [[:liste_imprimantes_canon#si_les_pilotes_sont_installes_par_defaut|{{:icons:icon-ubuntu.png| Les pilotes d'impression sont installés par défaut. Cliquez sur l'icône pour plus de détails.}}]] | Limité à 600dpi d'après akira86. |
327 Il manque un espace. => | i-80 | [[:liste_imprimantes_canon#si_les_pilotes_sont_installes_par_defaut|{{:icons:icon-ubuntu.png| Les pilotes d'impression sont installés par défaut. Cliquez sur l'icône pour plus de détails.}}]] | Limité à 600dpi d'après akira86. |
