
3 Mot inconnu : Thalyn [[7:13]] => ====== Thalyn ====== <|> thalyn
10 Typographie : points de suspension. Utilisez le caractère dédié. [[300:303]] => Ça ne sera pas la première fois, ni la dernière fois bien malheureusement. J'ai voté une fois pour "un" candidat à défaut de voter pour un projet et un programme (//ouais moi aussi j'ai été con, mais j'étais jeune)//, je me suis fait enflé, et contrairement aux idiots, moi, on m'entube pas deux fois...\\ Puis désormais, je ne vote QUE pour un projet (chose inexistante en politique)\\ Ras le bol de cette génération d'idiocrates pistonné(e)s et/ou "fils/fille de" incompétents (cela va de soit donc).\\ <|> ... => suggestions : None
10 Mot inconnu : idiocrates [[420:430]] => Ça ne sera pas la première fois, ni la dernière fois bien malheureusement. J'ai voté une fois pour "un" candidat à défaut de voter pour un projet et un programme (//ouais moi aussi j'ai été con, mais j'étais jeune)//, je me suis fait enflé, et contrairement aux idiots, moi, on m'entube pas deux fois...\\ Puis désormais, je ne vote QUE pour un projet (chose inexistante en politique)\\ Ras le bol de cette génération d'idiocrates pistonné(e)s et/ou "fils/fille de" incompétents (cela va de soit donc).\\ <|> idiocrates
10 Écriture épicène dystypographique. Préférez écrire lisiblement. Sinon, utilisez les points médians. [[431:443]] => Ça ne sera pas la première fois, ni la dernière fois bien malheureusement. J'ai voté une fois pour "un" candidat à défaut de voter pour un projet et un programme (//ouais moi aussi j'ai été con, mais j'étais jeune)//, je me suis fait enflé, et contrairement aux idiots, moi, on m'entube pas deux fois...\\ Puis désormais, je ne vote QUE pour un projet (chose inexistante en politique)\\ Ras le bol de cette génération d'idiocrates pistonné(e)s et/ou "fils/fille de" incompétents (cela va de soit donc).\\ <|> pistonné(e)s => suggestions : None
10 Guillemets typographiques ouvrants. [[450:451]] => Ça ne sera pas la première fois, ni la dernière fois bien malheureusement. J'ai voté une fois pour "un" candidat à défaut de voter pour un projet et un programme (//ouais moi aussi j'ai été con, mais j'étais jeune)//, je me suis fait enflé, et contrairement aux idiots, moi, on m'entube pas deux fois...\\ Puis désormais, je ne vote QUE pour un projet (chose inexistante en politique)\\ Ras le bol de cette génération d'idiocrates pistonné(e)s et/ou "fils/fille de" incompétents (cela va de soit donc).\\ <|> " => suggestions : None
10 Guillemets typographiques fermants. [[464:465]] => Ça ne sera pas la première fois, ni la dernière fois bien malheureusement. J'ai voté une fois pour "un" candidat à défaut de voter pour un projet et un programme (//ouais moi aussi j'ai été con, mais j'étais jeune)//, je me suis fait enflé, et contrairement aux idiots, moi, on m'entube pas deux fois...\\ Puis désormais, je ne vote QUE pour un projet (chose inexistante en politique)\\ Ras le bol de cette génération d'idiocrates pistonné(e)s et/ou "fils/fille de" incompétents (cela va de soit donc).\\ <|> " => suggestions : None
10 Confusion probable. [[491:495]] => Ça ne sera pas la première fois, ni la dernière fois bien malheureusement. J'ai voté une fois pour "un" candidat à défaut de voter pour un projet et un programme (//ouais moi aussi j'ai été con, mais j'étais jeune)//, je me suis fait enflé, et contrairement aux idiots, moi, on m'entube pas deux fois...\\ Puis désormais, je ne vote QUE pour un projet (chose inexistante en politique)\\ Ras le bol de cette génération d'idiocrates pistonné(e)s et/ou "fils/fille de" incompétents (cela va de soit donc).\\ <|> soit => suggestions : None

11 Écriture épicène dystypographique. Préférez écrire lisiblement. Sinon, utilisez les points médians. [[56:71]] => Puis il est temps qu'eux aussi, tous ces irresponsables politicien(ne)s, connaissent une crise... Une crise politique. Cela les obligera à se remettre en question !!\\ <|> politicien(ne)s => suggestions : None
11 Typographie : points de suspension. Utilisez le caractère dédié. [[94:97]] => Puis il est temps qu'eux aussi, tous ces irresponsables politicien(ne)s, connaissent une crise... Une crise politique. Cela les obligera à se remettre en question !!\\ <|> ... => suggestions : None

12 Confusion. Exemples : c’est facile ; ces chats (désignation) ; ses chats (possession)… [[14:19]] => Mais je sais, c'est utopistes, il y aura toujours une majorité de con, surtout en france //(avec un "f minuscule oui : province européenne maintenant!!)//, pour voter pour UN(E) candidat et non pour un projet digne de ce nom : Réaliste, faisable, réalisable, et rentable (=Générateur  de dynamisme, d'activité, d'argent (pas pour s'acheter des Rolex, mais pour investir à la création!), de (vrais) emplois, de projets, d'idées, d'initiatives, d'innovation, de modernisme, d'avant-gardisme.... Bref toutes ses grandes valeurs dont faisait la France il y a .... 60ans (quand ellle n'était pas aux ordre de cette idiocratie anglo-impérialiste mondiale..... !).\\ <|> c'est => suggestions : None
12 Accord avec le sujet “c’” : “utopistes” devrait être au masculin singulier. [[20:29]] => Mais je sais, c'est utopistes, il y aura toujours une majorité de con, surtout en france //(avec un "f minuscule oui : province européenne maintenant!!)//, pour voter pour UN(E) candidat et non pour un projet digne de ce nom : Réaliste, faisable, réalisable, et rentable (=Générateur  de dynamisme, d'activité, d'argent (pas pour s'acheter des Rolex, mais pour investir à la création!), de (vrais) emplois, de projets, d'idées, d'initiatives, d'innovation, de modernisme, d'avant-gardisme.... Bref toutes ses grandes valeurs dont faisait la France il y a .... 60ans (quand ellle n'était pas aux ordre de cette idiocratie anglo-impérialiste mondiale..... !).\\ <|> utopistes => suggestions : None
12 Mot inconnu : france [[82:88]] => Mais je sais, c'est utopistes, il y aura toujours une majorité de con, surtout en france //(avec un "f minuscule oui : province européenne maintenant!!)//, pour voter pour UN(E) candidat et non pour un projet digne de ce nom : Réaliste, faisable, réalisable, et rentable (=Générateur  de dynamisme, d'activité, d'argent (pas pour s'acheter des Rolex, mais pour investir à la création!), de (vrais) emplois, de projets, d'idées, d'initiatives, d'innovation, de modernisme, d'avant-gardisme.... Bref toutes ses grandes valeurs dont faisait la France il y a .... 60ans (quand ellle n'était pas aux ordre de cette idiocratie anglo-impérialiste mondiale..... !).\\ <|> france
12 Guillemets typographiques ouvrants. [[100:101]] => Mais je sais, c'est utopistes, il y aura toujours une majorité de con, surtout en france //(avec un "f minuscule oui : province européenne maintenant!!)//, pour voter pour UN(E) candidat et non pour un projet digne de ce nom : Réaliste, faisable, réalisable, et rentable (=Générateur  de dynamisme, d'activité, d'argent (pas pour s'acheter des Rolex, mais pour investir à la création!), de (vrais) emplois, de projets, d'idées, d'initiatives, d'innovation, de modernisme, d'avant-gardisme.... Bref toutes ses grandes valeurs dont faisait la France il y a .... 60ans (quand ellle n'était pas aux ordre de cette idiocratie anglo-impérialiste mondiale..... !).\\ <|> " => suggestions : None
12 Écriture épicène imprononçable. Préférez écrire lisiblement. [[172:177]] => Mais je sais, c'est utopistes, il y aura toujours une majorité de con, surtout en france //(avec un "f minuscule oui : province européenne maintenant!!)//, pour voter pour UN(E) candidat et non pour un projet digne de ce nom : Réaliste, faisable, réalisable, et rentable (=Générateur  de dynamisme, d'activité, d'argent (pas pour s'acheter des Rolex, mais pour investir à la création!), de (vrais) emplois, de projets, d'idées, d'initiatives, d'innovation, de modernisme, d'avant-gardisme.... Bref toutes ses grandes valeurs dont faisait la France il y a .... 60ans (quand ellle n'était pas aux ordre de cette idiocratie anglo-impérialiste mondiale..... !).\\ <|> un(e) => suggestions : None
12 Espace(s) surnuméraire(s) à supprimer. [[283:285]] => Mais je sais, c'est utopistes, il y aura toujours une majorité de con, surtout en france //(avec un "f minuscule oui : province européenne maintenant!!)//, pour voter pour UN(E) candidat et non pour un projet digne de ce nom : Réaliste, faisable, réalisable, et rentable (=Générateur  de dynamisme, d'activité, d'argent (pas pour s'acheter des Rolex, mais pour investir à la création!), de (vrais) emplois, de projets, d'idées, d'initiatives, d'innovation, de modernisme, d'avant-gardisme.... Bref toutes ses grandes valeurs dont faisait la France il y a .... 60ans (quand ellle n'était pas aux ordre de cette idiocratie anglo-impérialiste mondiale..... !).\\ <|>    => suggestions : None
12 Mot inconnu : Rolex [[344:349]] => Mais je sais, c'est utopistes, il y aura toujours une majorité de con, surtout en france //(avec un "f minuscule oui : province européenne maintenant!!)//, pour voter pour UN(E) candidat et non pour un projet digne de ce nom : Réaliste, faisable, réalisable, et rentable (=Générateur  de dynamisme, d'activité, d'argent (pas pour s'acheter des Rolex, mais pour investir à la création!), de (vrais) emplois, de projets, d'idées, d'initiatives, d'innovation, de modernisme, d'avant-gardisme.... Bref toutes ses grandes valeurs dont faisait la France il y a .... 60ans (quand ellle n'était pas aux ordre de cette idiocratie anglo-impérialiste mondiale..... !).\\ <|> rolex
12 Typographie : points de suspension. Utilisez le caractère dédié. [[488:492]] => Mais je sais, c'est utopistes, il y aura toujours une majorité de con, surtout en france //(avec un "f minuscule oui : province européenne maintenant!!)//, pour voter pour UN(E) candidat et non pour un projet digne de ce nom : Réaliste, faisable, réalisable, et rentable (=Générateur  de dynamisme, d'activité, d'argent (pas pour s'acheter des Rolex, mais pour investir à la création!), de (vrais) emplois, de projets, d'idées, d'initiatives, d'innovation, de modernisme, d'avant-gardisme.... Bref toutes ses grandes valeurs dont faisait la France il y a .... 60ans (quand ellle n'était pas aux ordre de cette idiocratie anglo-impérialiste mondiale..... !).\\ <|> .... => suggestions : None
12 Typographie : points de suspension. Utilisez le caractère dédié. [[555:559]] => Mais je sais, c'est utopistes, il y aura toujours une majorité de con, surtout en france //(avec un "f minuscule oui : province européenne maintenant!!)//, pour voter pour UN(E) candidat et non pour un projet digne de ce nom : Réaliste, faisable, réalisable, et rentable (=Générateur  de dynamisme, d'activité, d'argent (pas pour s'acheter des Rolex, mais pour investir à la création!), de (vrais) emplois, de projets, d'idées, d'initiatives, d'innovation, de modernisme, d'avant-gardisme.... Bref toutes ses grandes valeurs dont faisait la France il y a .... 60ans (quand ellle n'était pas aux ordre de cette idiocratie anglo-impérialiste mondiale..... !).\\ <|> .... => suggestions : None
12 Mot inconnu : ellle [[573:578]] => Mais je sais, c'est utopistes, il y aura toujours une majorité de con, surtout en france //(avec un "f minuscule oui : province européenne maintenant!!)//, pour voter pour UN(E) candidat et non pour un projet digne de ce nom : Réaliste, faisable, réalisable, et rentable (=Générateur  de dynamisme, d'activité, d'argent (pas pour s'acheter des Rolex, mais pour investir à la création!), de (vrais) emplois, de projets, d'idées, d'initiatives, d'innovation, de modernisme, d'avant-gardisme.... Bref toutes ses grandes valeurs dont faisait la France il y a .... 60ans (quand ellle n'était pas aux ordre de cette idiocratie anglo-impérialiste mondiale..... !).\\ <|> ellle
12 Accord de nombre erroné : « ordre » devrait être au pluriel. [[595:600]] => Mais je sais, c'est utopistes, il y aura toujours une majorité de con, surtout en france //(avec un "f minuscule oui : province européenne maintenant!!)//, pour voter pour UN(E) candidat et non pour un projet digne de ce nom : Réaliste, faisable, réalisable, et rentable (=Générateur  de dynamisme, d'activité, d'argent (pas pour s'acheter des Rolex, mais pour investir à la création!), de (vrais) emplois, de projets, d'idées, d'initiatives, d'innovation, de modernisme, d'avant-gardisme.... Bref toutes ses grandes valeurs dont faisait la France il y a .... 60ans (quand ellle n'était pas aux ordre de cette idiocratie anglo-impérialiste mondiale..... !).\\ <|> ordre => suggestions : None
12 Mot inconnu : idiocratie [[610:620]] => Mais je sais, c'est utopistes, il y aura toujours une majorité de con, surtout en france //(avec un "f minuscule oui : province européenne maintenant!!)//, pour voter pour UN(E) candidat et non pour un projet digne de ce nom : Réaliste, faisable, réalisable, et rentable (=Générateur  de dynamisme, d'activité, d'argent (pas pour s'acheter des Rolex, mais pour investir à la création!), de (vrais) emplois, de projets, d'idées, d'initiatives, d'innovation, de modernisme, d'avant-gardisme.... Bref toutes ses grandes valeurs dont faisait la France il y a .... 60ans (quand ellle n'était pas aux ordre de cette idiocratie anglo-impérialiste mondiale..... !).\\ <|> idiocratie
12 Mot inconnu : anglo-impérialiste [[621:639]] => Mais je sais, c'est utopistes, il y aura toujours une majorité de con, surtout en france //(avec un "f minuscule oui : province européenne maintenant!!)//, pour voter pour UN(E) candidat et non pour un projet digne de ce nom : Réaliste, faisable, réalisable, et rentable (=Générateur  de dynamisme, d'activité, d'argent (pas pour s'acheter des Rolex, mais pour investir à la création!), de (vrais) emplois, de projets, d'idées, d'initiatives, d'innovation, de modernisme, d'avant-gardisme.... Bref toutes ses grandes valeurs dont faisait la France il y a .... 60ans (quand ellle n'était pas aux ordre de cette idiocratie anglo-impérialiste mondiale..... !).\\ <|> anglo-impérialiste
12 Typographie : points de suspension. Utilisez le caractère dédié. [[648:653]] => Mais je sais, c'est utopistes, il y aura toujours une majorité de con, surtout en france //(avec un "f minuscule oui : province européenne maintenant!!)//, pour voter pour UN(E) candidat et non pour un projet digne de ce nom : Réaliste, faisable, réalisable, et rentable (=Générateur  de dynamisme, d'activité, d'argent (pas pour s'acheter des Rolex, mais pour investir à la création!), de (vrais) emplois, de projets, d'idées, d'initiatives, d'innovation, de modernisme, d'avant-gardisme.... Bref toutes ses grandes valeurs dont faisait la France il y a .... 60ans (quand ellle n'était pas aux ordre de cette idiocratie anglo-impérialiste mondiale..... !).\\ <|> ..... => suggestions : None

13 Guillemets typographiques ouvrants. [[19:20]] => Oui je sais, voter "bulletin blanc" semble inutile, pour le "crétin"... car c'est vrai, nous ne sommes pas dans une démocratie (contrairement à ce que disent nos..... politiciens.....).\\ <|> " => suggestions : None
13 Guillemets typographiques fermants. [[34:35]] => Oui je sais, voter "bulletin blanc" semble inutile, pour le "crétin"... car c'est vrai, nous ne sommes pas dans une démocratie (contrairement à ce que disent nos..... politiciens.....).\\ <|> " => suggestions : None
13 Guillemets typographiques ouvrants. [[60:61]] => Oui je sais, voter "bulletin blanc" semble inutile, pour le "crétin"... car c'est vrai, nous ne sommes pas dans une démocratie (contrairement à ce que disent nos..... politiciens.....).\\ <|> " => suggestions : None
13 Guillemets typographiques fermants. [[67:68]] => Oui je sais, voter "bulletin blanc" semble inutile, pour le "crétin"... car c'est vrai, nous ne sommes pas dans une démocratie (contrairement à ce que disent nos..... politiciens.....).\\ <|> " => suggestions : None
13 Typographie : points de suspension. Utilisez le caractère dédié. [[68:71]] => Oui je sais, voter "bulletin blanc" semble inutile, pour le "crétin"... car c'est vrai, nous ne sommes pas dans une démocratie (contrairement à ce que disent nos..... politiciens.....).\\ <|> ... => suggestions : None
13 Typographie : points de suspension. Utilisez le caractère dédié. [[161:166]] => Oui je sais, voter "bulletin blanc" semble inutile, pour le "crétin"... car c'est vrai, nous ne sommes pas dans une démocratie (contrairement à ce que disent nos..... politiciens.....).\\ <|> ..... => suggestions : None
13 Typographie : points de suspension. Utilisez le caractère dédié. [[178:183]] => Oui je sais, voter "bulletin blanc" semble inutile, pour le "crétin"... car c'est vrai, nous ne sommes pas dans une démocratie (contrairement à ce que disent nos..... politiciens.....).\\ <|> ..... => suggestions : None

14 Incohérence avec « n’ y » : « des » devrait être un verbe. [[79:82]] => Ce n'est donc pas inutile, de le faire rappeler sans cesse, qu'ils ne sont n'y des républicains (défenseur de la République Française) puisque tous pro-fédéralisme Européen (Union Européenne = Pays artificiel), ni des démocrates (défenseurs de la voix du peuple).\\ <|> des => suggestions : None
14 S’il s’agit d’un adjectif, ne mettez pas de majuscule. [[124:133]] => Ce n'est donc pas inutile, de le faire rappeler sans cesse, qu'ils ne sont n'y des républicains (défenseur de la République Française) puisque tous pro-fédéralisme Européen (Union Européenne = Pays artificiel), ni des démocrates (défenseurs de la voix du peuple).\\ <|> française => suggestions : None

15 Mot inconnu : idiocrates [[119:129]] => Il est bon de rappeler en passant, que les Français (avant qu'ils ne deviennent totalement cons et lobotomisés par les idiocrates aux pouvoirs durant ces 10 dernières années) étaient pour la CEE (zone d'harmonisation économique et sociale Européenne) et contre l'Union Européenne (Pays!).\\ <|> idiocrates
17 S’il s’agit d’un gentilé, mettez une majuscule. [[25:35]] =>   * Pour faire comme les américains... mais avec... + de 400 de retard... Et on nous parle ensuite de modernisme, de progrès et de changement........... <|> américains => suggestions : None
17 Typographie : points de suspension. Utilisez le caractère dédié. [[35:38]] =>   * Pour faire comme les américains... mais avec... + de 400 de retard... Et on nous parle ensuite de modernisme, de progrès et de changement........... <|> ... => suggestions : None
17 Typographie : points de suspension. Utilisez le caractère dédié. [[48:51]] =>   * Pour faire comme les américains... mais avec... + de 400 de retard... Et on nous parle ensuite de modernisme, de progrès et de changement........... <|> ... => suggestions : None
17 Typographie : points de suspension. Utilisez le caractère dédié. [[70:73]] =>   * Pour faire comme les américains... mais avec... + de 400 de retard... Et on nous parle ensuite de modernisme, de progrès et de changement........... <|> ... => suggestions : None
17 Typographie : succession de points. Utilisez le caractère dédié. [[141:152]] =>   * Pour faire comme les américains... mais avec... + de 400 de retard... Et on nous parle ensuite de modernisme, de progrès et de changement........... <|> ........... => suggestions : None
18 Guillemets typographiques ouvrants. [[56:57]] =>   * Puis surtout parce que l'Union Européenne paie bien "ses" politiciens (Cela leur permet de tripler voir quadrupler leur rémunération mensuelle......), c'est la bonne carotte typique (anglo-saxonne à la base) et la recette du succès.\\ Voilà comment même une belle connerie peut ensuite être soutenue par un maximum de politiciens.\\ <|> " => suggestions : None
18 Guillemets typographiques fermants. [[60:61]] =>   * Puis surtout parce que l'Union Européenne paie bien "ses" politiciens (Cela leur permet de tripler voir quadrupler leur rémunération mensuelle......), c'est la bonne carotte typique (anglo-saxonne à la base) et la recette du succès.\\ Voilà comment même une belle connerie peut ensuite être soutenue par un maximum de politiciens.\\ <|> " => suggestions : None
18 Typographie : succession de points. Utilisez le caractère dédié. [[146:152]] =>   * Puis surtout parce que l'Union Européenne paie bien "ses" politiciens (Cela leur permet de tripler voir quadrupler leur rémunération mensuelle......), c'est la bonne carotte typique (anglo-saxonne à la base) et la recette du succès.\\ Voilà comment même une belle connerie peut ensuite être soutenue par un maximum de politiciens.\\ <|> ...... => suggestions : None

19 Guillemets typographiques ouvrants. [[58:59]] => Non pas parce que c'est vraiment utile, ni nécessaire, ni "moderne" (contrairement à ce qu'ils et elles diront), mais simplement parce que grâce à cette "Europe" 100% politco-buro-techno-idiocrates cela leur permet d'avoir un "boulot" (ben ouais, y'a plus de "places/fonctions" à occuper, et nous, ben nous subventionnons, avec notre fric, leurs emplois FICTIFS), et de grosses rémunération : Voilà la clé du succès pour réussir à imposer quelque chose même si cela est une imposture, une arnaque et/ou juste... une belle "connerie". <|> " => suggestions : None
19 Guillemets typographiques fermants. [[66:67]] => Non pas parce que c'est vraiment utile, ni nécessaire, ni "moderne" (contrairement à ce qu'ils et elles diront), mais simplement parce que grâce à cette "Europe" 100% politco-buro-techno-idiocrates cela leur permet d'avoir un "boulot" (ben ouais, y'a plus de "places/fonctions" à occuper, et nous, ben nous subventionnons, avec notre fric, leurs emplois FICTIFS), et de grosses rémunération : Voilà la clé du succès pour réussir à imposer quelque chose même si cela est une imposture, une arnaque et/ou juste... une belle "connerie". <|> " => suggestions : None
19 Incohérence avec “ils” : “et” devrait être un verbe, un pronom objet, un adverbe de négation, etc. [[95:97]] => Non pas parce que c'est vraiment utile, ni nécessaire, ni "moderne" (contrairement à ce qu'ils et elles diront), mais simplement parce que grâce à cette "Europe" 100% politco-buro-techno-idiocrates cela leur permet d'avoir un "boulot" (ben ouais, y'a plus de "places/fonctions" à occuper, et nous, ben nous subventionnons, avec notre fric, leurs emplois FICTIFS), et de grosses rémunération : Voilà la clé du succès pour réussir à imposer quelque chose même si cela est une imposture, une arnaque et/ou juste... une belle "connerie". <|> et => suggestions : None
19 Guillemets typographiques ouvrants. [[153:154]] => Non pas parce que c'est vraiment utile, ni nécessaire, ni "moderne" (contrairement à ce qu'ils et elles diront), mais simplement parce que grâce à cette "Europe" 100% politco-buro-techno-idiocrates cela leur permet d'avoir un "boulot" (ben ouais, y'a plus de "places/fonctions" à occuper, et nous, ben nous subventionnons, avec notre fric, leurs emplois FICTIFS), et de grosses rémunération : Voilà la clé du succès pour réussir à imposer quelque chose même si cela est une imposture, une arnaque et/ou juste... une belle "connerie". <|> " => suggestions : None
19 Guillemets typographiques fermants. [[160:161]] => Non pas parce que c'est vraiment utile, ni nécessaire, ni "moderne" (contrairement à ce qu'ils et elles diront), mais simplement parce que grâce à cette "Europe" 100% politco-buro-techno-idiocrates cela leur permet d'avoir un "boulot" (ben ouais, y'a plus de "places/fonctions" à occuper, et nous, ben nous subventionnons, avec notre fric, leurs emplois FICTIFS), et de grosses rémunération : Voilà la clé du succès pour réussir à imposer quelque chose même si cela est une imposture, une arnaque et/ou juste... une belle "connerie". <|> " => suggestions : None
19 Mot inconnu : politco-buro-techno-idiocrates [[167:197]] => Non pas parce que c'est vraiment utile, ni nécessaire, ni "moderne" (contrairement à ce qu'ils et elles diront), mais simplement parce que grâce à cette "Europe" 100% politco-buro-techno-idiocrates cela leur permet d'avoir un "boulot" (ben ouais, y'a plus de "places/fonctions" à occuper, et nous, ben nous subventionnons, avec notre fric, leurs emplois FICTIFS), et de grosses rémunération : Voilà la clé du succès pour réussir à imposer quelque chose même si cela est une imposture, une arnaque et/ou juste... une belle "connerie". <|> politco-buro-techno-idiocrates
19 Guillemets typographiques ouvrants. [[226:227]] => Non pas parce que c'est vraiment utile, ni nécessaire, ni "moderne" (contrairement à ce qu'ils et elles diront), mais simplement parce que grâce à cette "Europe" 100% politco-buro-techno-idiocrates cela leur permet d'avoir un "boulot" (ben ouais, y'a plus de "places/fonctions" à occuper, et nous, ben nous subventionnons, avec notre fric, leurs emplois FICTIFS), et de grosses rémunération : Voilà la clé du succès pour réussir à imposer quelque chose même si cela est une imposture, une arnaque et/ou juste... une belle "connerie". <|> " => suggestions : None
19 Guillemets typographiques fermants. [[233:234]] => Non pas parce que c'est vraiment utile, ni nécessaire, ni "moderne" (contrairement à ce qu'ils et elles diront), mais simplement parce que grâce à cette "Europe" 100% politco-buro-techno-idiocrates cela leur permet d'avoir un "boulot" (ben ouais, y'a plus de "places/fonctions" à occuper, et nous, ben nous subventionnons, avec notre fric, leurs emplois FICTIFS), et de grosses rémunération : Voilà la clé du succès pour réussir à imposer quelque chose même si cela est une imposture, une arnaque et/ou juste... une belle "connerie". <|> " => suggestions : None
19 Ni apostrophe ni trait d’union après “y”. [[247:250]] => Non pas parce que c'est vraiment utile, ni nécessaire, ni "moderne" (contrairement à ce qu'ils et elles diront), mais simplement parce que grâce à cette "Europe" 100% politco-buro-techno-idiocrates cela leur permet d'avoir un "boulot" (ben ouais, y'a plus de "places/fonctions" à occuper, et nous, ben nous subventionnons, avec notre fric, leurs emplois FICTIFS), et de grosses rémunération : Voilà la clé du succès pour réussir à imposer quelque chose même si cela est une imposture, une arnaque et/ou juste... une belle "connerie". <|> y'a => suggestions : None
19 Mot inconnu : y'a [[247:250]] => Non pas parce que c'est vraiment utile, ni nécessaire, ni "moderne" (contrairement à ce qu'ils et elles diront), mais simplement parce que grâce à cette "Europe" 100% politco-buro-techno-idiocrates cela leur permet d'avoir un "boulot" (ben ouais, y'a plus de "places/fonctions" à occuper, et nous, ben nous subventionnons, avec notre fric, leurs emplois FICTIFS), et de grosses rémunération : Voilà la clé du succès pour réussir à imposer quelque chose même si cela est une imposture, une arnaque et/ou juste... une belle "connerie". <|> y'a
19 Guillemets typographiques ouvrants. [[259:260]] => Non pas parce que c'est vraiment utile, ni nécessaire, ni "moderne" (contrairement à ce qu'ils et elles diront), mais simplement parce que grâce à cette "Europe" 100% politco-buro-techno-idiocrates cela leur permet d'avoir un "boulot" (ben ouais, y'a plus de "places/fonctions" à occuper, et nous, ben nous subventionnons, avec notre fric, leurs emplois FICTIFS), et de grosses rémunération : Voilà la clé du succès pour réussir à imposer quelque chose même si cela est une imposture, une arnaque et/ou juste... une belle "connerie". <|> " => suggestions : None
19 Guillemets typographiques fermants. [[276:277]] => Non pas parce que c'est vraiment utile, ni nécessaire, ni "moderne" (contrairement à ce qu'ils et elles diront), mais simplement parce que grâce à cette "Europe" 100% politco-buro-techno-idiocrates cela leur permet d'avoir un "boulot" (ben ouais, y'a plus de "places/fonctions" à occuper, et nous, ben nous subventionnons, avec notre fric, leurs emplois FICTIFS), et de grosses rémunération : Voilà la clé du succès pour réussir à imposer quelque chose même si cela est une imposture, une arnaque et/ou juste... une belle "connerie". <|> " => suggestions : None
19 Typographie : points de suspension. Utilisez le caractère dédié. [[508:511]] => Non pas parce que c'est vraiment utile, ni nécessaire, ni "moderne" (contrairement à ce qu'ils et elles diront), mais simplement parce que grâce à cette "Europe" 100% politco-buro-techno-idiocrates cela leur permet d'avoir un "boulot" (ben ouais, y'a plus de "places/fonctions" à occuper, et nous, ben nous subventionnons, avec notre fric, leurs emplois FICTIFS), et de grosses rémunération : Voilà la clé du succès pour réussir à imposer quelque chose même si cela est une imposture, une arnaque et/ou juste... une belle "connerie". <|> ... => suggestions : None
19 Guillemets typographiques ouvrants. [[522:523]] => Non pas parce que c'est vraiment utile, ni nécessaire, ni "moderne" (contrairement à ce qu'ils et elles diront), mais simplement parce que grâce à cette "Europe" 100% politco-buro-techno-idiocrates cela leur permet d'avoir un "boulot" (ben ouais, y'a plus de "places/fonctions" à occuper, et nous, ben nous subventionnons, avec notre fric, leurs emplois FICTIFS), et de grosses rémunération : Voilà la clé du succès pour réussir à imposer quelque chose même si cela est une imposture, une arnaque et/ou juste... une belle "connerie". <|> " => suggestions : None
