3 Espace(s) en fin de ligne à supprimer. [[40:41]] => \\ Lieu: salon IRC #ubuntu-fr-meeting \\  <|>   => suggestions : ['']
4 Espace(s) en fin de ligne à supprimer. [[27:28]] => Heure : 21h00 (19h00 UTC)\\  <|>   => suggestions : ['']

12 Espace(s) en fin de ligne à supprimer. [[56:57]] => août 31 21:02:48 <YoBoY>	* Réunion Association Ubuntu-fr  <|>   => suggestions : ['']
116 Accord de nombre erroné avec « le village » : « logiciels » devrait être au singulier. [[63:72]] => août 31 21:24:23 <YoBoY>	La fête de l'Huma a annulé le village logiciels libre cette année <|> logiciels => suggestions : ['logiciel']

118 Accord de genre erroné : « Software » est masculin. [[32:34]] => août 31 21:24:51 <YoBoY>	il y a la Software Freedom Day le 18 septembre, on peut faire quelque chose <|> la => suggestions : ['le']
118 Mot inconnu : Freedom [[44:51]] => août 31 21:24:51 <YoBoY>	il y a la Software Freedom Day le 18 septembre, on peut faire quelque chose <|> freedom
118 Mot inconnu : Day [[52:55]] => août 31 21:24:51 <YoBoY>	il y a la Software Freedom Day le 18 septembre, on peut faire quelque chose <|> day

120 Mot inconnu : poupoul2 [[25:33]] => août 31 21:24:56 <YoBoY>	poupoul2: budget <|> poupoul2

121 Mot inconnu : Ok [[28:30]] => août 31 21:25:03 <poupoul2>	Ok, merci <|> ok

122 Mot inconnu : releases [[38:46]] => août 31 21:25:15 <YoBoY>	et enfin les releases party - Don't Panic! début octobre <|> releases
122 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) [[52:55]] => août 31 21:25:15 <YoBoY>	et enfin les releases party - Don't Panic! début octobre <|>  -  => suggestions : [' – ', ' — ', ' − ']
122 Mot inconnu : Don't [[55:60]] => août 31 21:25:15 <YoBoY>	et enfin les releases party - Don't Panic! début octobre <|> don't

123 Mot inconnu : prefere [[34:41]] => août 31 21:25:41 <niko>	perso, je prefere que u-fr n'y soit pas, ça evite qu'un jour le FN demande un stand.. <|> prefere
123 Mot inconnu : evite [[68:73]] => août 31 21:25:41 <niko>	perso, je prefere que u-fr n'y soit pas, ça evite qu'un jour le FN demande un stand.. <|> evite
123 Mot inconnu : FN [[88:90]] => août 31 21:25:41 <niko>	perso, je prefere que u-fr n'y soit pas, ça evite qu'un jour le FN demande un stand.. <|> fn
123 Typographie : un ou trois points ? [[107:109]] => août 31 21:25:41 <niko>	perso, je prefere que u-fr n'y soit pas, ça evite qu'un jour le FN demande un stand.. <|> .. => suggestions : ['…', '.']

124 Incohérence : les mots “au” et “on” ne devraient pas se succéder. [[98:100]] => août 31 21:25:46 <YoBoY>	Pour la braderie tout est prêt je crois, évènement très grand public, au on est depuis un certain temps <|> on => suggestions : []

125 Mot inconnu : niko [[25:29]] => août 31 21:26:11 <YoBoY>	niko: comme à chaques fois, on le dit, si des gens veulent y tenir un stand, on y sera <|> niko
125 Mot inconnu : chaques [[39:46]] => août 31 21:26:11 <YoBoY>	niko: comme à chaques fois, on le dit, si des gens veulent y tenir un stand, on y sera <|> chaques

126 Mot inconnu : niko [[25:29]] => août 31 21:26:31 <YoBoY>	niko: de plus les verts voudraient qu'on vienne à leur fête estivale également <|> niko

130 Il manque un trait d’union. [[50:59]] => août 31 21:27:02 <olive>	on va pas revenir encore là dessus, c'est une blague ? <|> là dessus => suggestions : ['là-dessus']

131 Incohérence avec “de l’” : “huma” est une forme verbale conjuguée. [[38:42]] => août 31 21:27:16 <YoBoY>	La fête de l'huma toute façon vu qu'on n'y va pas cette année, on passe <|> huma => suggestions : ['humées', 'humés', 'humée', 'humé']

132 Accord de genre erroné : « Software » est masculin. [[37:39]] => août 31 21:27:29 <YoBoY>	Qui connait la Software Freedom Day ici ? <|> la => suggestions : ['le']
132 Mot inconnu : Freedom [[49:56]] => août 31 21:27:29 <YoBoY>	Qui connait la Software Freedom Day ici ? <|> freedom
132 Mot inconnu : Day [[57:60]] => août 31 21:27:29 <YoBoY>	Qui connait la Software Freedom Day ici ? <|> day

133 Mot inconnu : repalera [[39:47]] => août 31 21:27:35 <niko>	passons, on en repalera une autre fois ici. <|> repalera

134 Mot inconnu : _o [[25:27]] => août 31 21:27:36 <olive>	_o/ de nom <|> _o

135 Mot inconnu : niko [[25:29]] => août 31 21:27:45 <olive>	niko: déjà fait. <|> niko

137 Accord de nombre erroné : « logiciel » devrait être au pluriel. [[68:76]] => août 31 21:28:19 <YoBoY>	C'est un évènement mondial qui célèbre les logiciel libres principalement auquel nous n'avons jamais participé <|> logiciel => suggestions : ['logiciels']

138 Mot inconnu : YoBoY [[25:30]] => août 31 21:28:33 <huats>	YoBoY, tu proposes quel genre de participation? <|> yoboy

139 Mot inconnu : surtotu [[36:43]] => août 31 21:28:41 <McPeter>	c'est où surtotu ? <|> surtotu

141 Mot inconnu : huats [[25:30]] => août 31 21:28:52 <YoBoY>	huats: je ne sais pas du tout, pour cette année ça fait court pour organiser quelques chose <|> huats
141 Accord de nombre erroné : « chose » devrait être au pluriel. [[111:116]] => août 31 21:28:52 <YoBoY>	huats: je ne sais pas du tout, pour cette année ça fait court pour organiser quelques chose <|> chose => suggestions : ['choses']

142 Une de ces ponctuations est superflue. [[105:108]] => août 31 21:29:10 <YoBoY>	à moins de faire une sortie de groupe, ou un repas, ou une distribution de tracs, ... <|> , . => suggestions : [',', '.']
142 Typographie : points de suspension. Utilisez le caractère dédié. [[107:110]] => août 31 21:29:10 <YoBoY>	à moins de faire une sortie de groupe, ou un repas, ou une distribution de tracs, ... <|> ... => suggestions : ['…']

144 Mot inconnu : McPeter [[25:32]] => août 31 21:29:22 <YoBoY>	McPeter: partout dans le monde <|> mcpeter

146 Typographie : un ou trois points ? [[31:33]] => août 31 21:29:35 <McPeter>	heu .. <|> .. => suggestions : ['…', '.']

147 Mot inconnu : évenement [[35:44]] => août 31 21:29:43 <Yipyip>	c'est un évenement mondial <|> évenement

149 Mot inconnu : YoBoY [[25:30]] => août 31 21:29:54 <huats>	YoBoY, ok <|> yoboy
149 Mot inconnu : ok [[32:34]] => août 31 21:29:54 <huats>	YoBoY, ok <|> ok

151 Guillemets typographiques ouvrants. [[37:38]] => août 31 21:30:13 <avelldiroll>	comme "talk like pirate day" ou "towell day" <|> " => suggestions : ['«\xa0', '“']
151 Mot inconnu : talk [[38:42]] => août 31 21:30:13 <avelldiroll>	comme "talk like pirate day" ou "towell day" <|> talk
151 Mot inconnu : day [[55:58]] => août 31 21:30:13 <avelldiroll>	comme "talk like pirate day" ou "towell day" <|> day
151 Guillemets typographiques fermants. [[58:59]] => août 31 21:30:13 <avelldiroll>	comme "talk like pirate day" ou "towell day" <|> " => suggestions : ['\xa0»', '”']
151 Guillemets typographiques ouvrants. [[63:64]] => août 31 21:30:13 <avelldiroll>	comme "talk like pirate day" ou "towell day" <|> " => suggestions : ['«\xa0', '“']
151 Mot inconnu : towell [[64:70]] => août 31 21:30:13 <avelldiroll>	comme "talk like pirate day" ou "towell day" <|> towell
151 Mot inconnu : day [[71:74]] => août 31 21:30:13 <avelldiroll>	comme "talk like pirate day" ou "towell day" <|> day
151 Guillemets typographiques fermants. [[74:75]] => août 31 21:30:13 <avelldiroll>	comme "talk like pirate day" ou "towell day" <|> " => suggestions : ['\xa0»', '”']

153 Mot inconnu : release [[56:63]] => août 31 21:30:20 <YoBoY>	c'est le même principe que les release party ou autres, faut que les groupes organisent des évènements sous la bannière SFD <|> release
153 Mot inconnu : SFD [[145:148]] => août 31 21:30:20 <YoBoY>	c'est le même principe que les release party ou autres, faut que les groupes organisent des évènements sous la bannière SFD <|> sfd

156 Typographie : points de suspension. Utilisez le caractère dédié. [[53:56]] => août 31 21:30:56 <huats>	mais bon il faut l'organiser... <|> ... => suggestions : ['…']

158 Le verbe “êtes” est à l’indicatif. Soit vous confondez “où” (localisation spatiale) et “ou” (alternative entre plusieurs possibilités), soit il faut mettre “êtes” au subjonctif. [[72:74]] => août 31 21:31:43 <YoBoY>	bref, j'en parle pour que vous y réfléchissiez où que vous êtes, on se fixe jusqu'à la fin de la semaine prochaine pour voir ce qu'on fait <|> où => suggestions : ['ou']
158 Après “où que”, ce verbe devrait être au subjonctif. [[84:88]] => août 31 21:31:43 <YoBoY>	bref, j'en parle pour que vous y réfléchissiez où que vous êtes, on se fixe jusqu'à la fin de la semaine prochaine pour voir ce qu'on fait <|> êtes => suggestions : ['fussiez', 'soyez']

159 Mot inconnu : releases [[36:44]] => août 31 21:32:00 <YoBoY>	Enfin, les releases party <|> releases

160 Mot inconnu : Don't [[25:30]] => août 31 21:32:05 <YoBoY>	Don't Panic <|> don't

161 Mot inconnu : YoBoY [[25:30]] => août 31 21:32:47 <huats>	YoBoY, tu commences à en parler ? <|> yoboy

162 Mot inconnu : release [[28:35]] => août 31 21:32:57 <YoBoY>	La release tombe un dimanche, c'est donc un peu contraignant pour un repas le soir même, mais c'est une bonne opportunité pour une après midi complète en commençant par le déjeuner <|> release

164 Mot inconnu : france [[36:42]] => août 31 21:33:39 <YoBoY>	Partout en france il faudrait que vous organisiez quelque chose <|> france

167 Mot inconnu : reunir [[54:60]] => août 31 21:34:15 <YoBoY>	C'est un principe simple, se reunir, entre amis ou ouvert à toute la communauté <|> reunir

168 Mot inconnu : YoBoY [[25:30]] => août 31 21:34:22 <huats>	YoBoY, on peut essayer d'organiser un truc avec draco31fr et lionel sur toulouse :) <|> yoboy
168 Mot inconnu : draco31fr [[73:82]] => août 31 21:34:22 <huats>	YoBoY, on peut essayer d'organiser un truc avec draco31fr et lionel sur toulouse :) <|> draco31fr
168 Mot inconnu : lionel [[86:92]] => août 31 21:34:22 <huats>	YoBoY, on peut essayer d'organiser un truc avec draco31fr et lionel sur toulouse :) <|> lionel
168 Mot inconnu : toulouse [[97:105]] => août 31 21:34:22 <huats>	YoBoY, on peut essayer d'organiser un truc avec draco31fr et lionel sur toulouse :) <|> toulouse

169 Mot inconnu : freedomsoftawareday [[59:78]] => août 31 21:34:30 <olive>	j'ai fais une proposition pour le freedomsoftawareday <|> freedomsoftawareday

