6 Mot inconnu : checkList => <note important>Cette checkList ne fait que reprendre de manière synthétique ce qui est déjà expliqué dans la page [[wiki:participer_wiki|Comment participer et améliorer cette documentation ?]], dont la lecture reste recommandée avant toute création de page, et qui servira de référence en cas de doute. </note>
6 Il manque un espace. => <note important>Cette checkList ne fait que reprendre de manière synthétique ce qui est déjà expliqué dans la page [[wiki:participer_wiki|Comment participer et améliorer cette documentation ?]], dont la lecture reste recommandée avant toute création de page, et qui servira de référence en cas de doute. </note>
6 Mot inconnu : participer_wiki => <note important>Cette checkList ne fait que reprendre de manière synthétique ce qui est déjà expliqué dans la page [[wiki:participer_wiki|Comment participer et améliorer cette documentation ?]], dont la lecture reste recommandée avant toute création de page, et qui servira de référence en cas de doute. </note>
6 Il manque un espace insécable. => <note important>Cette checkList ne fait que reprendre de manière synthétique ce qui est déjà expliqué dans la page [[wiki:participer_wiki|Comment participer et améliorer cette documentation ?]], dont la lecture reste recommandée avant toute création de page, et qui servira de référence en cas de doute. </note>

10 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Avez vous bien suivi l'un des modèles ? ([[wiki:modeles:application|application]], [[wiki:modeles:materiel|matériel]], [[wiki:modeles:portable|portable]], [[wiki:modeles:portail|portail]], [[wiki:modeles:tutoriel|tutoriel]] ou [[wiki:modeles:utilisateur|utilisateur]])
11 Il manque un espace insécable. =>   * Avez vous respecté la [[wiki:syntaxe|syntaxe de mise en page]] ? Cela inclut notamment la bonne utilisation des balises pour les liens http (différente selon qu'ils sont internes ou externes).

12 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Avez vous tenu compte de la [[wiki:ligne_editoriale|ligne éditoriale]] (qui indique ce que doit contenir le doc), et de la [[wiki:ligne_ethique|ligne éthique]] (vis à vis des questions légales) ?
12 Forme interrogative ? Mettez un trait d’union. =>   * Avez vous tenu compte de la [[wiki:ligne_editoriale|ligne éditoriale]] (qui indique ce que doit contenir le doc), et de la [[wiki:ligne_ethique|ligne éthique]] (vis à vis des questions légales) ?
12 Il manque un espace. =>   * Avez vous tenu compte de la [[wiki:ligne_editoriale|ligne éditoriale]] (qui indique ce que doit contenir le doc), et de la [[wiki:ligne_ethique|ligne éthique]] (vis à vis des questions légales) ?
12 Mot inconnu : ligne_editoriale =>   * Avez vous tenu compte de la [[wiki:ligne_editoriale|ligne éditoriale]] (qui indique ce que doit contenir le doc), et de la [[wiki:ligne_ethique|ligne éthique]] (vis à vis des questions légales) ?
12 Il manque un espace. =>   * Avez vous tenu compte de la [[wiki:ligne_editoriale|ligne éditoriale]] (qui indique ce que doit contenir le doc), et de la [[wiki:ligne_ethique|ligne éthique]] (vis à vis des questions légales) ?
12 Mot inconnu : ligne_ethique =>   * Avez vous tenu compte de la [[wiki:ligne_editoriale|ligne éditoriale]] (qui indique ce que doit contenir le doc), et de la [[wiki:ligne_ethique|ligne éthique]] (vis à vis des questions légales) ?
12 Il manque les traits d’union. =>   * Avez vous tenu compte de la [[wiki:ligne_editoriale|ligne éditoriale]] (qui indique ce que doit contenir le doc), et de la [[wiki:ligne_ethique|ligne éthique]] (vis à vis des questions légales) ?
12 Il manque un espace insécable. =>   * Avez vous tenu compte de la [[wiki:ligne_editoriale|ligne éditoriale]] (qui indique ce que doit contenir le doc), et de la [[wiki:ligne_ethique|ligne éthique]] (vis à vis des questions légales) ?

13 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Avez vous utilisé les [[wiki:mini-tutoriels|mini-tutoriels]] ? (par exemple à la place d'un sudo apt-get install ou d'un sudo gedit, lequel est à honnir )
13 Forme interrogative ? Mettez un trait d’union. =>   * Avez vous utilisé les [[wiki:mini-tutoriels|mini-tutoriels]] ? (par exemple à la place d'un sudo apt-get install ou d'un sudo gedit, lequel est à honnir )
13 Il manque un espace. =>   * Avez vous utilisé les [[wiki:mini-tutoriels|mini-tutoriels]] ? (par exemple à la place d'un sudo apt-get install ou d'un sudo gedit, lequel est à honnir )
13 Il manque un espace insécable. =>   * Avez vous utilisé les [[wiki:mini-tutoriels|mini-tutoriels]] ? (par exemple à la place d'un sudo apt-get install ou d'un sudo gedit, lequel est à honnir )
13 Mot inconnu : sudo =>   * Avez vous utilisé les [[wiki:mini-tutoriels|mini-tutoriels]] ? (par exemple à la place d'un sudo apt-get install ou d'un sudo gedit, lequel est à honnir )
13 Mot inconnu : apt-get =>   * Avez vous utilisé les [[wiki:mini-tutoriels|mini-tutoriels]] ? (par exemple à la place d'un sudo apt-get install ou d'un sudo gedit, lequel est à honnir )
13 Mot inconnu : install =>   * Avez vous utilisé les [[wiki:mini-tutoriels|mini-tutoriels]] ? (par exemple à la place d'un sudo apt-get install ou d'un sudo gedit, lequel est à honnir )
13 Mot inconnu : sudo =>   * Avez vous utilisé les [[wiki:mini-tutoriels|mini-tutoriels]] ? (par exemple à la place d'un sudo apt-get install ou d'un sudo gedit, lequel est à honnir )
13 Mot inconnu : gedit =>   * Avez vous utilisé les [[wiki:mini-tutoriels|mini-tutoriels]] ? (par exemple à la place d'un sudo apt-get install ou d'un sudo gedit, lequel est à honnir )
13 Pas d’espace avant ce signe. =>   * Avez vous utilisé les [[wiki:mini-tutoriels|mini-tutoriels]] ? (par exemple à la place d'un sudo apt-get install ou d'un sudo gedit, lequel est à honnir )

14 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Avez vous mis à jour les [[wiki:tags|« tags »]] de la page ?
14 Forme interrogative ? Mettez un trait d’union. =>   * Avez vous mis à jour les [[wiki:tags|« tags »]] de la page ?
14 Incohérence. Le sujet de cette forme verbale est introuvable. =>   * Avez vous mis à jour les [[wiki:tags|« tags »]] de la page ?
14 Il manque un espace. =>   * Avez vous mis à jour les [[wiki:tags|« tags »]] de la page ?
14 Il manque un espace insécable. =>   * Avez vous mis à jour les [[wiki:tags|« tags »]] de la page ?
14 Il manque un espace insécable. =>   * Avez vous mis à jour les [[wiki:tags|« tags »]] de la page ?
14 Il manque un espace insécable. =>   * Avez vous mis à jour les [[wiki:tags|« tags »]] de la page ?

15 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Avez vous utilisé un ton neutre ? (pas de phrase à la première personne, "je, j'ai, moi, me")
15 Forme interrogative ? Mettez un trait d’union. =>   * Avez vous utilisé un ton neutre ? (pas de phrase à la première personne, "je, j'ai, moi, me")
15 Il manque un espace insécable. =>   * Avez vous utilisé un ton neutre ? (pas de phrase à la première personne, "je, j'ai, moi, me")
15 Guillemets typographiques ouvrants. =>   * Avez vous utilisé un ton neutre ? (pas de phrase à la première personne, "je, j'ai, moi, me")
15 Guillemets typographiques fermants. =>   * Avez vous utilisé un ton neutre ? (pas de phrase à la première personne, "je, j'ai, moi, me")

16 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Avez vous fait un bon emploi du [[:sudo|sudo]] ? (notamment pour passer en invite de commande administrateur, cf aussi [[:sudo-annexe#differences_entre_sudo_-i_et_sudo_-s_et_pourquoi_il_est_preferable_de_ne_jamais_lancer_sudo_su|sudo-annexe]]).
16 Forme interrogative ? Mettez un trait d’union. =>   * Avez vous fait un bon emploi du [[:sudo|sudo]] ? (notamment pour passer en invite de commande administrateur, cf aussi [[:sudo-annexe#differences_entre_sudo_-i_et_sudo_-s_et_pourquoi_il_est_preferable_de_ne_jamais_lancer_sudo_su|sudo-annexe]]).
16 Mot inconnu : sudo =>   * Avez vous fait un bon emploi du [[:sudo|sudo]] ? (notamment pour passer en invite de commande administrateur, cf aussi [[:sudo-annexe#differences_entre_sudo_-i_et_sudo_-s_et_pourquoi_il_est_preferable_de_ne_jamais_lancer_sudo_su|sudo-annexe]]).
16 Mot inconnu : sudo =>   * Avez vous fait un bon emploi du [[:sudo|sudo]] ? (notamment pour passer en invite de commande administrateur, cf aussi [[:sudo-annexe#differences_entre_sudo_-i_et_sudo_-s_et_pourquoi_il_est_preferable_de_ne_jamais_lancer_sudo_su|sudo-annexe]]).
16 Il manque un espace insécable. =>   * Avez vous fait un bon emploi du [[:sudo|sudo]] ? (notamment pour passer en invite de commande administrateur, cf aussi [[:sudo-annexe#differences_entre_sudo_-i_et_sudo_-s_et_pourquoi_il_est_preferable_de_ne_jamais_lancer_sudo_su|sudo-annexe]]).
16 Mot inconnu : sudo-annexe =>   * Avez vous fait un bon emploi du [[:sudo|sudo]] ? (notamment pour passer en invite de commande administrateur, cf aussi [[:sudo-annexe#differences_entre_sudo_-i_et_sudo_-s_et_pourquoi_il_est_preferable_de_ne_jamais_lancer_sudo_su|sudo-annexe]]).
16 Mot inconnu : sudo-annexe =>   * Avez vous fait un bon emploi du [[:sudo|sudo]] ? (notamment pour passer en invite de commande administrateur, cf aussi [[:sudo-annexe#differences_entre_sudo_-i_et_sudo_-s_et_pourquoi_il_est_preferable_de_ne_jamais_lancer_sudo_su|sudo-annexe]]).

17 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Avez vous traduit les anglicismes ? (les anglicismes courants sont tolérés, ceux pour lesquels il existe un mot français, moins)
17 Forme interrogative ? Mettez un trait d’union. =>   * Avez vous traduit les anglicismes ? (les anglicismes courants sont tolérés, ceux pour lesquels il existe un mot français, moins)
17 Il manque un espace insécable. =>   * Avez vous traduit les anglicismes ? (les anglicismes courants sont tolérés, ceux pour lesquels il existe un mot français, moins)

18 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Avez vous mentionné uniquement des versions d'ubuntu dont le support est encore actif ? (liste à jour [[:versions|ici]]).
18 Forme interrogative ? Mettez un trait d’union. =>   * Avez vous mentionné uniquement des versions d'ubuntu dont le support est encore actif ? (liste à jour [[:versions|ici]]).
18 Mot inconnu : ubuntu =>   * Avez vous mentionné uniquement des versions d'ubuntu dont le support est encore actif ? (liste à jour [[:versions|ici]]).
18 Il manque un espace insécable. =>   * Avez vous mentionné uniquement des versions d'ubuntu dont le support est encore actif ? (liste à jour [[:versions|ici]]).

19 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Avez vous vérifié que la page peut s'afficher sans déformation sur un écran de faible largeur ? (en changeant la largeur de la fenêtre de votre navigateur). Les déformations sont souvent liées à des liens mal mis en forme. 
19 Forme interrogative ? Mettez un trait d’union. =>   * Avez vous vérifié que la page peut s'afficher sans déformation sur un écran de faible largeur ? (en changeant la largeur de la fenêtre de votre navigateur). Les déformations sont souvent liées à des liens mal mis en forme. 
19 Il manque un espace insécable. =>   * Avez vous vérifié que la page peut s'afficher sans déformation sur un écran de faible largeur ? (en changeant la largeur de la fenêtre de votre navigateur). Les déformations sont souvent liées à des liens mal mis en forme. 
19 Espace(s) en fin de ligne à supprimer. =>   * Avez vous vérifié que la page peut s'afficher sans déformation sur un écran de faible largeur ? (en changeant la largeur de la fenêtre de votre navigateur). Les déformations sont souvent liées à des liens mal mis en forme. 
